dim,rows,mode,dtype,scale,activated,round,original128_ms,original256_ms,auto_ms,baseline_ms,reduction_percent
16,4095,hadamard,bf16,1.0,False,1,0.0024080000817775725,0.0020687999203801155,0.002407200075685978,0.0024080000817775725,0.03322284320705915
2,4096,hadamard,fp16,1.0,True,1,0.0023439999669790266,0.0019936000928282736,0.0015584000386297703,0.0019936000928282736,21.829857239878802
4,4096,hadamard_int4,bf16,1.0,True,1,0.003094400092959404,0.0028775999322533607,0.0020072000101208688,0.0028775999322533607,30.24742641868595
4,16384,hadamard_int4,bf16,1.0,True,1,0.006307999789714813,0.0060479998588562015,0.0021384000778198243,0.0060479998588562015,64.64285503101452
2,1,hadamard_int4,bf16,1.0,True,1,0.0019047999754548072,0.001895200088620186,0.001775199919939041,0.001895200088620186,6.331794167892413
1,4097,hadamard,bf16,1.0,True,1,0.0023344000801444054,0.0019751999527215956,0.001520800031721592,0.0019751999527215956,23.00526184065029
1,16384,hadamard,fp16,1.0,True,1,0.004657600075006485,0.0032016001641750336,0.001587199978530407,0.0032016001641750336,50.42479081895643
8,4096,hadamard,fp16,1.0,True,1,0.0023848000913858415,0.0020279999822378158,0.0017583999782800675,0.0020279999822378158,13.293885913167303
16,16384,hadamard,fp16,1.0,True,1,0.004783200100064278,0.0035415999591350555,0.0025248000398278236,0.0035415999591350555,28.710185538729192
1,2,hadamard_int4,bf16,1.0,True,1,0.0018456000834703445,0.0018376000225543976,0.0017216000705957413,0.0018376000225543976,6.312578936378543
16,4095,hadamard,fp16,1.0,False,2,0.0024143999442458155,0.0020632000640034677,0.0024167999625205995,0.0024143999442458155,-0.0994043377321896
1,4096,hadamard_int4,bf16,1.0,True,2,0.0029368000105023384,0.0027504000812768937,0.0016623999923467635,0.0027504000812768937,39.55788455419976
8,16384,hadamard,fp16,1.0,True,2,0.00472560003399849,0.003412799909710884,0.0020287999883294105,0.003412799909710884,40.55321020852697
1,1,hadamard_int4,bf16,1.0,True,2,0.0018408000469207764,0.0018295999616384506,0.0017184000462293625,0.0018295999616384506,6.0778267239088635
4,4095,hadamard,fp16,1.0,False,2,0.002343199960887432,0.0019936000928282736,0.0023423999547958372,0.002343199960887432,0.034141605707938005
8,16384,hadamard,bf16,1.0,True,2,0.004708800092339515,0.0033991999924182894,0.002022399939596653,0.0033991999924182894,40.5036495614411
4,16384,hadamard,bf16,1.0,True,2,0.004691199958324432,0.003328799828886986,0.0018023999407887458,0.003328799828886986,45.85436092769223
8,16384,hadamard_int4,fp16,1.0,True,2,0.006326399743556976,0.006120000034570694,0.0024143999442458155,0.006120000034570694,60.54902074171016
8,64,hadamard_int4,fp16,1.0,True,2,0.0020183999091386794,0.002021599933505058,0.0017000000923871994,0.0020183999091386794,15.774862816326241
16,4096,hadamard_int4,bf16,1.0,False,2,0.0032088000327348707,0.002935199998319149,0.00321040004491806,0.0032088000327348707,-0.04986325625986332
2,256,hadamard,bf16,1.0,True,2,0.001600000075995922,0.0015639999881386756,0.0014472000300884246,0.0015639999881386756,7.468028064965349
4,17,hadamard_int4,fp16,1.0,True,2,0.0019416000694036483,0.0019440000876784324,0.00180479995906353,0.0019416000694036483,7.045740906989961
16,16384,hadamard,fp16,1.0,True,2,0.004795999825000763,0.0035544000566005707,0.0025391999632120134,0.0035544000566005707,28.561784751925057
4,15,hadamard_int4,fp16,1.0,False,2,0.0019463999196887016,0.0019503999501466751,0.0019471999257802963,0.0019463999196887016,-0.04110183541945478
1,4097,hadamard,bf16,1.0,True,2,0.002335200086236,0.001973599940538406,0.0015351999551057815,0.001973599940538406,22.213214361621205
256,17,hadamard,bf16,1.0,False,2,0.0017720000818371774,0.0019759999588131903,0.0017735999077558517,0.0017720000818371774,-0.09028362555241198
64,65,hadamard_int4,fp16,1.0,False,2,0.001964000053703785,0.001966400071978569,0.001966400071978569,0.001964000053703785,-0.1222005198145526
8,4096,hadamard_int4,bf16,1.0,True,2,0.003134400025010109,0.002900799922645092,0.002014400064945221,0.002900799922645092,30.55708360925521
