dtype,batch,seq,heads,dim,scale,method,rows,repeats,seed,input_read_only,input_working_set_bytes,logical_io_bytes,run1_count,run1_median_ms,run1_mean_ms,run1_minimum_ms,run1_maximum_ms,run1_population_stddev_ms,run1_cv_percent,run1_range_over_median_percent,run2_count,run2_median_ms,run2_mean_ms,run2_minimum_ms,run2_maximum_ms,run2_population_stddev_ms,run2_cv_percent,run2_range_over_median_percent,run3_count,run3_median_ms,run3_mean_ms,run3_minimum_ms,run3_maximum_ms,run3_population_stddev_ms,run3_cv_percent,run3_range_over_median_percent,across_run_medians_count,across_run_medians_median_ms,across_run_medians_mean_ms,across_run_medians_minimum_ms,across_run_medians_maximum_ms,across_run_medians_population_stddev_ms,across_run_medians_cv_percent,across_run_medians_range_over_median_percent,comparison_role,run1_baseline_over_candidate,run1_time_reduction_percent,run2_baseline_over_candidate,run2_time_reduction_percent,run3_baseline_over_candidate,run3_time_reduction_percent,minimum_time_reduction_percent,maximum_time_reduction_percent,stable_candidate_every_run_at_least_5_percent,every_run_faster,any_run_slowdown,every_run_slowdown,any_run_regression_over_3_percent,every_run_regression_over_3_percent
bf16,1,1,1,128,1.0,baseline_split,1,100,2909,true,256,836,5,0.0419072008133,0.04191104030608,0.0419008016586,0.0419199991226,0.000007678985593330859,0.018322106865519334,0.0458094638330066,5,0.0419199991226,0.04191615962982,0.0419008016586,0.0419263982773,0.000010397395661226317,0.024805220118088778,0.06106063748985183,5,0.0419072008133,0.0419059200287,0.0418943977356,0.041913599968,0.00000627161755066019,0.01496594644948724,0.04582084230713802,3,0.0419072008133,0.0419114669164,0.0419072008133,0.0419199991226,0.000006033180862499774,0.014395060126466212,0.030539642475795492,baseline,,,,,,,,,,,,,,
bf16,1,1,1,128,1.0,baseline_transform,1,100,2909,true,256,512,5,0.0167359995842,0.01676799988746,0.0166911995411,0.0168447995186,0.00006205036890718459,0.37005229797018996,0.9177819151298663,5,0.016742399931,0.01675903987886,0.0166911995411,0.0168255996704,0.00005193084809548501,0.3098676801944426,0.8027530691770433,5,0.0167296004295,0.01675392031668,0.0166848003864,0.0168192005157,0.0000529926331433302,0.3162998996155627,0.8033672403974926,3,0.0167359995842,0.016735999981566668,0.0167296004295,0.016742399931,0.000005225374613719861,0.03122236268806873,0.0764788588551676,baseline,,,,,,,,,,,,,,
bf16,1,1,1,128,1.0,optimized_fused,1,100,2909,true,256,324,5,0.0184448003769,0.01841664028168,0.0183487999439,0.0184704005718,0.00005348515292874918,0.2904175360472978,0.6592677904624468,5,0.0184640002251,0.018419199943560002,0.0183423995972,0.0184767997265,0.00006030973155305168,0.3274286165406336,0.7279036376813807,5,0.018419200182,0.018388479948060002,0.018323199749,0.018419200182,0.0000395354629109831,0.21500125634448713,0.5211976201540822,3,0.0184448003769,0.018442666928,0.018419200182,0.0184640002251,0.00001835165148966451,0.09950649524447407,0.24288711281531314,candidate_vs_matching_baseline,1.5367799377216147,34.928874625825024,1.5351819123120964,34.8611397789382,1.5389158538056653,35.01918915663597,34.8611397789382,35.01918915663597,True,True,False,False,False,False
bf16,1,1,1,128,1.0,optimized_split,1,100,2909,true,256,836,5,0.0320447993279,0.03204608011248,0.0320384001732,0.0320512008667,0.00000478970840842043,0.014946316028696218,0.03994624328588742,5,0.0320512008667,0.03204992008208,0.0320320010185,0.032063999176,0.000013052841228230512,0.04072659524517416,0.09983450427671983,5,0.0320512008667,0.032047360420240004,0.0320384001732,0.0320512008667,0.000005120396625812516,0.015977592409072948,0.03993826488197762,3,0.0320512008667,0.032049067020433334,0.0320447993279,0.0320512008667,0.000003017714330338592,0.00941591943507936,0.019972851646409533,candidate_vs_matching_baseline,1.3077691760364134,23.533906569751107,1.3079072855005975,23.541981065022277,1.3075079772390061,23.518631059395457,23.518631059395457,23.541981065022277,True,True,False,False,False,False
bf16,1,1,1,128,1.0,optimized_transform,1,100,2909,true,256,512,5,0.0164224004745,0.01639168000222,0.0162751996517,0.016435199976,0.00006049964344929031,0.36908750927968687,0.9742809801066658,5,0.0163903999329,0.01638527989386,0.0163199996948,0.0164287996292,0.00003696516632540675,0.22559984672131586,0.6638028043575022,5,0.0163903999329,0.01639296007156,0.0163328003883,0.016435199976,0.00003722994430476017,0.227109345366796,0.6247534417659641,3,0.0163903999329,0.0164010667801,0.0163903999329,0.0164224004745,0.000015085199978002515,0.09197694381871506,0.19523954101796137,candidate_vs_matching_baseline,1.0190958142926145,1.8737996982030047,1.0214759859149893,2.102446480496767,1.0206950713825556,2.0275469102171373,1.8737996982030047,2.102446480496767,False,True,False,False,False,False
bf16,1,1,1,128,1.0,warp32_fused,1,100,2909,true,256,324,5,0.0168063998222,0.01681279969214,0.0167551994324,0.0168959999084,0.000052775835818769816,0.3139027216474991,0.8377789264183285,5,0.0168063998222,0.01683583974838,0.0167999994755,0.0168895995617,0.000041397847979890726,0.24589119757969993,0.5331307546405164,5,0.0168063998222,0.0168217599392,0.0167936003208,0.0168640005589,0.00002763153001444212,0.16426063690310994,0.4188894638041757,3,0.0168063998222,0.0168063998222,0.0168063998222,0.0168063998222,0.0000,0.0,0.0,candidate_vs_matching_baseline,1.686595551359999,40.70896254922276,1.686595551359999,40.70896254922276,1.686595551359999,40.70896254922276,40.70896254922276,40.70896254922276,True,True,False,False,False,False
bf16,1,1,1,128,1.0,warp32_split,1,100,2909,true,256,836,5,0.030649600029,0.03058688020708,0.0304832005501,0.030649600029,0.00007705535354279336,0.2519228931525917,0.5429091366365418,5,0.0306240010262,0.03062272024154,0.0304895997047,0.0307583999634,0.00011879919783879178,0.38794462706693045,0.8777437620578326,5,0.0306240010262,0.03064832019806,0.0304959988594,0.0307583999634,0.00009801869260798338,0.3198175037801512,0.8568478814231503,3,0.0306240010262,0.03063253402713333,0.0306240010262,0.030649600029,0.000012067485647662248,0.03939434340291029,0.08359130728247761,candidate_vs_matching_baseline,1.3673000878852677,26.863165675162925,1.3688609495126336,26.94656090846642,1.3684430319032055,26.9242506493516,26.863165675162925,26.94656090846642,True,True,False,False,False,False
bf16,1,1,1,128,1.0,warp32_transform,1,100,2909,true,256,512,5,0.015232000351,0.01522304010394,0.0151999998093,0.015232000351,0.00001254162899190803,0.08238583690429896,0.2100875851010571,5,0.0152704000473,0.01524864006042,0.0151872003078,0.0152831995487,0.00003678735392710347,0.24125006414565617,0.6286622524795943,5,0.0152639997005,0.01525375962256,0.0151935994625,0.0152831995487,0.00003328002415335517,0.21817587910677896,0.5870026726813014,3,0.0152639997005,0.0152554666996,0.015232000351,0.0152704000473,0.000016797683317501796,0.11010927196309396,0.25157034233132874,candidate_vs_matching_baseline,1.098739443181621,8.986611320305505,1.0963956333259435,8.792048271254504,1.0960168211318815,8.760524408076387,8.760524408076387,8.986611320305505,True,True,False,False,False,False
bf16,1,1,1,256,1.0,baseline_fused,1,100,2909,true,512,644,5,0.0401728010178,0.04019839954378,0.0401599979401,0.0402559995651,0.00004226016260907696,0.10512896804026116,0.2389716986810618,5,0.0401664018631,0.04019968128204,0.0401664018631,0.0402559995651,0.00004095923900135267,0.10188946204320287,0.22306628884851748,5,0.0401728010178,0.04021376132968,0.0401728010178,0.0402752017975,0.00005016593190563256,0.12474817138929828,0.2549007714314791,3,0.0401728010178,0.04017066796623333,0.0401664018631,0.0401728010178,0.0000030165904548205336,0.007509435634369386,0.015929072750399603,baseline,,,,,,,,,,,,,,
bf16,1,1,1,256,1.0,baseline_split,1,100,2909,true,512,1668,5,0.0547840023041,0.05484928131104,0.0547648000717,0.0551168012619,0.0001341498602515005,0.24457906657110376,0.6425255099948325,5,0.0547904014587,0.05477632141112,0.0547520017624,0.0547904014587,0.000017362791476894866,0.03169762231125307,0.07008471425227533,5,0.0547840023041,0.05478016090392,0.0547648000717,0.0547904014587,0.000008682204364037183,0.015849176455076632,0.04673150175828942,3,0.0547840023041,0.054786135355633334,0.0547840023041,0.0547904014587,0.0000030165904076825895,0.005506120094255583,0.011680699348110689,baseline,,,,,,,,,,,,,,
bf16,1,1,1,256,1.0,baseline_transform,1,100,2909,true,512,1024,5,0.0184704005718,0.01847808027268,0.018419200182,0.0185536003113,0.0000526824245031183,0.2851076720399885,0.7276514051633259,5,0.0184704005718,0.01848704004286,0.0184575998783,0.0185215997696,0.000026106676060279194,0.14121609516587824,0.3464997472643494,5,0.0184704005718,0.01848576021194,0.0184256005287,0.0185855996609,0.00006119915519385259,0.33106106804481805,0.8662461411058099,3,0.0184704005718,0.0184704005718,0.0184704005718,0.0184704005718,0.0000,0.0,0.0,baseline,,,,,,,,,,,,,,
bf16,1,1,1,256,1.0,optimized_fused,1,100,2909,true,512,644,5,0.019174400568,0.0191308801174,0.0190527999401,0.0191872000694,0.00005885248842197924,0.3076308463636834,0.7009352330121702,5,0.0191680002213,0.01913088011742,0.0190463995934,0.0191872000694,0.000057157635037281,0.2987715917221968,0.7345600708181217,5,0.0191615998745,0.019134720087039998,0.0190719997883,0.0191872000694,0.00004930919785078665,0.2576949002989801,0.6012038757437219,3,0.0191680002213,0.019168000221266666,0.0191615998745,0.019174400568,0.000005225861238127252,0.02726346607785001,0.06678158051029458,candidate_vs_matching_baseline,2.095126826798646,52.27019256261445,2.095492560484531,52.278523013759845,2.096526452953515,52.30205664272758,52.27019256261445,52.30205664272758,True,True,False,False,False,False
bf16,1,1,1,256,1.0,optimized_split,1,100,2909,true,512,1668,5,0.0338111996651,0.03380991935732,0.0337983989716,0.0338175988197,0.000006270741481164735,0.018547046548358866,0.05678546839560808,5,0.0338175988197,0.03381375932692,0.0338048005104,0.0338175988197,0.000005119323715001301,0.015139765045070502,0.037845115403483634,5,0.0337983989716,0.033757439613340004,0.033670399189,0.0338240003586,0.00006900115546702644,0.20440281092811047,0.4544628570396756,3,0.0338111996651,0.0338090658188,0.0337983989716,0.0338175988197,0.000007982210086176703,0.023609673597482495,0.05678546839560808,candidate_vs_matching_baseline,1.6202915852361246,38.28271348738318,1.6201742102039063,38.278242320981924,1.6209052490957843,38.30607923826231,38.278242320981924,38.30607923826231,True,True,False,False,False,False
bf16,1,1,1,256,1.0,optimized_transform,1,100,2909,true,512,1024,5,0.0177216005325,0.01769472002982,0.0175999999046,0.017734400034,0.000049805053303140064,0.2814684449327606,0.758397240438415,5,0.0176895999908,0.017687040090540002,0.0176191997528,0.0177408003807,0.00003895092406817419,0.22022296477411887,0.6874131012755701,5,0.0177408003807,0.0177049601078,0.0175935995579,0.0177535998821,0.00005901919606893263,0.3333483707931737,0.9018777099485573,3,0.0177216005325,0.017717333634666666,0.0176895999908,0.0177408003807,0.00002111910342664622,0.11920023555532912,0.2889151564279003,candidate_vs_matching_baseline,1.0422535220747562,4.0540541413229825,1.0441389619553905,4.227307242010214,1.0411255510148076,3.950104862446391,3.950104862446391,4.227307242010214,False,True,False,False,False,False
bf16,1,1,1,256,1.0,warp32_fused,1,100,2909,true,512,644,5,0.0198528003693,0.0198847999573,0.0198399996758,0.0199487996101,0.000045073252703787266,0.22667189411297153,0.5480331856267732,5,0.0198591995239,0.01987199997902,0.0198272001743,0.019929599762,0.00003528704434109525,0.1775716806478955,0.5156279716952535,5,0.0198528003693,0.01988864016534,0.0198464000225,0.0199487996101,0.000046610168889289136,0.23435573524285908,0.5157941735935128,3,0.0198528003693,0.019854933420833333,0.0198528003693,0.0198591995239,0.000003016590407680915,0.015193152974845409,0.03223300733883334,candidate_vs_matching_baseline,2.0235332180100127,50.58148830472761,2.0225589563547532,50.557683529666086,2.0235332180100127,50.58148830472761,50.557683529666086,50.58148830472761,True,True,False,False,False,False
