dtype,batch,seq,heads,dim,scale,method,rows,repeats,seed,input_read_only,input_working_set_bytes,logical_io_bytes,run1_count,run1_median_us,run1_mean_us,run1_minimum_us,run1_maximum_us,run1_population_stddev_us,run1_cv_percent,run1_range_over_median_percent,run2_count,run2_median_us,run2_mean_us,run2_minimum_us,run2_maximum_us,run2_population_stddev_us,run2_cv_percent,run2_range_over_median_percent,run3_count,run3_median_us,run3_mean_us,run3_minimum_us,run3_maximum_us,run3_population_stddev_us,run3_cv_percent,run3_range_over_median_percent,across_run_medians_count,across_run_medians_median_us,across_run_medians_mean_us,across_run_medians_minimum_us,across_run_medians_maximum_us,across_run_medians_population_stddev_us,across_run_medians_cv_percent,across_run_medians_range_over_median_percent,comparison_role,run1_baseline_over_candidate,run1_time_reduction_percent,run2_baseline_over_candidate,run2_time_reduction_percent,run3_baseline_over_candidate,run3_time_reduction_percent,minimum_time_reduction_percent,maximum_time_reduction_percent,stable_candidate_every_run_at_least_5_percent,every_run_faster,any_run_slowdown,every_run_slowdown,any_run_regression_over_3_percent,every_run_regression_over_3_percent
bf16,1,1,1,128,1.0,baseline_split,1,100,2909,true,256,836,5,41.9072008133,41.91104030608,41.9008016586,41.9199991226,0.007678985593330859,0.018322106865519334,0.0458094638330066,5,41.9199991226,41.91615962982,41.9008016586,41.9263982773,0.010397395661226317,0.024805220118088778,0.06106063748985183,5,41.9072008133,41.9059200287,41.8943977356,41.913599968,0.00627161755066019,0.01496594644948724,0.04582084230713802,3,41.9072008133,41.9114669164,41.9072008133,41.9199991226,0.006033180862499774,0.014395060126466212,0.030539642475795492,baseline,,,,,,,,,,,,,,
bf16,1,1,1,128,1.0,baseline_transform,1,100,2909,true,256,512,5,16.7359995842,16.76799988746,16.6911995411,16.8447995186,0.06205036890718459,0.37005229797018996,0.9177819151298663,5,16.742399931,16.75903987886,16.6911995411,16.8255996704,0.05193084809548501,0.3098676801944426,0.8027530691770433,5,16.7296004295,16.75392031668,16.6848003864,16.8192005157,0.0529926331433302,0.3162998996155627,0.8033672403974926,3,16.7359995842,16.735999981566668,16.7296004295,16.742399931,0.005225374613719861,0.03122236268806873,0.0764788588551676,baseline,,,,,,,,,,,,,,
bf16,1,1,1,128,1.0,optimized_fused,1,100,2909,true,256,324,5,18.4448003769,18.41664028168,18.3487999439,18.4704005718,0.05348515292874918,0.2904175360472978,0.6592677904624468,5,18.4640002251,18.419199943560002,18.3423995972,18.4767997265,0.06030973155305168,0.3274286165406336,0.7279036376813807,5,18.419200182,18.388479948060002,18.323199749,18.419200182,0.0395354629109831,0.21500125634448713,0.5211976201540822,3,18.4448003769,18.442666928,18.419200182,18.4640002251,0.01835165148966451,0.09950649524447407,0.24288711281531314,candidate_vs_matching_baseline,1.5367799377216147,34.928874625825024,1.5351819123120964,34.8611397789382,1.5389158538056653,35.01918915663597,34.8611397789382,35.01918915663597,True,True,False,False,False,False
bf16,1,1,1,128,1.0,optimized_split,1,100,2909,true,256,836,5,32.0447993279,32.04608011248,32.0384001732,32.0512008667,0.00478970840842043,0.014946316028696218,0.03994624328588742,5,32.0512008667,32.04992008208,32.0320010185,32.063999176,0.013052841228230512,0.04072659524517416,0.09983450427671983,5,32.0512008667,32.047360420240004,32.0384001732,32.0512008667,0.005120396625812516,0.015977592409072948,0.03993826488197762,3,32.0512008667,32.049067020433334,32.0447993279,32.0512008667,0.003017714330338592,0.00941591943507936,0.019972851646409533,candidate_vs_matching_baseline,1.3077691760364134,23.533906569751107,1.3079072855005975,23.541981065022277,1.3075079772390061,23.518631059395457,23.518631059395457,23.541981065022277,True,True,False,False,False,False
bf16,1,1,1,128,1.0,optimized_transform,1,100,2909,true,256,512,5,16.4224004745,16.39168000222,16.2751996517,16.435199976,0.06049964344929031,0.36908750927968687,0.9742809801066658,5,16.3903999329,16.38527989386,16.3199996948,16.4287996292,0.03696516632540675,0.22559984672131586,0.6638028043575022,5,16.3903999329,16.39296007156,16.3328003883,16.435199976,0.03722994430476017,0.227109345366796,0.6247534417659641,3,16.3903999329,16.4010667801,16.3903999329,16.4224004745,0.015085199978002515,0.09197694381871506,0.19523954101796137,candidate_vs_matching_baseline,1.0190958142926145,1.8737996982030047,1.0214759859149893,2.102446480496767,1.0206950713825556,2.0275469102171373,1.8737996982030047,2.102446480496767,False,True,False,False,False,False
bf16,1,1,1,128,1.0,warp32_fused,1,100,2909,true,256,324,5,16.8063998222,16.81279969214,16.7551994324,16.8959999084,0.052775835818769816,0.3139027216474991,0.8377789264183285,5,16.8063998222,16.83583974838,16.7999994755,16.8895995617,0.041397847979890726,0.24589119757969993,0.5331307546405164,5,16.8063998222,16.8217599392,16.7936003208,16.8640005589,0.02763153001444212,0.16426063690310994,0.4188894638041757,3,16.8063998222,16.8063998222,16.8063998222,16.8063998222,0.0,0.0,0.0,candidate_vs_matching_baseline,1.686595551359999,40.70896254922276,1.686595551359999,40.70896254922276,1.686595551359999,40.70896254922276,40.70896254922276,40.70896254922276,True,True,False,False,False,False
bf16,1,1,1,128,1.0,warp32_split,1,100,2909,true,256,836,5,30.649600029,30.58688020708,30.4832005501,30.649600029,0.07705535354279336,0.2519228931525917,0.5429091366365418,5,30.6240010262,30.62272024154,30.4895997047,30.7583999634,0.11879919783879178,0.38794462706693045,0.8777437620578326,5,30.6240010262,30.64832019806,30.4959988594,30.7583999634,0.09801869260798338,0.3198175037801512,0.8568478814231503,3,30.6240010262,30.63253402713333,30.6240010262,30.649600029,0.012067485647662248,0.03939434340291029,0.08359130728247761,candidate_vs_matching_baseline,1.3673000878852677,26.863165675162925,1.3688609495126336,26.94656090846642,1.3684430319032055,26.9242506493516,26.863165675162925,26.94656090846642,True,True,False,False,False,False
bf16,1,1,1,128,1.0,warp32_transform,1,100,2909,true,256,512,5,15.232000351,15.22304010394,15.1999998093,15.232000351,0.01254162899190803,0.08238583690429896,0.2100875851010571,5,15.2704000473,15.24864006042,15.1872003078,15.2831995487,0.03678735392710347,0.24125006414565617,0.6286622524795943,5,15.2639997005,15.25375962256,15.1935994625,15.2831995487,0.03328002415335517,0.21817587910677896,0.5870026726813014,3,15.2639997005,15.2554666996,15.232000351,15.2704000473,0.016797683317501796,0.11010927196309396,0.25157034233132874,candidate_vs_matching_baseline,1.098739443181621,8.986611320305505,1.0963956333259435,8.792048271254504,1.0960168211318815,8.760524408076387,8.760524408076387,8.986611320305505,True,True,False,False,False,False
bf16,1,1,1,256,1.0,baseline_fused,1,100,2909,true,512,644,5,40.1728010178,40.19839954378,40.1599979401,40.2559995651,0.04226016260907696,0.10512896804026116,0.2389716986810618,5,40.1664018631,40.19968128204,40.1664018631,40.2559995651,0.04095923900135267,0.10188946204320287,0.22306628884851748,5,40.1728010178,40.21376132968,40.1728010178,40.2752017975,0.05016593190563256,0.12474817138929828,0.2549007714314791,3,40.1728010178,40.17066796623333,40.1664018631,40.1728010178,0.0030165904548205336,0.007509435634369386,0.015929072750399603,baseline,,,,,,,,,,,,,,
bf16,1,1,1,256,1.0,baseline_split,1,100,2909,true,512,1668,5,54.7840023041,54.84928131104,54.7648000717,55.1168012619,0.1341498602515005,0.24457906657110376,0.6425255099948325,5,54.7904014587,54.77632141112,54.7520017624,54.7904014587,0.017362791476894866,0.03169762231125307,0.07008471425227533,5,54.7840023041,54.78016090392,54.7648000717,54.7904014587,0.008682204364037183,0.015849176455076632,0.04673150175828942,3,54.7840023041,54.786135355633334,54.7840023041,54.7904014587,0.0030165904076825895,0.005506120094255583,0.011680699348110689,baseline,,,,,,,,,,,,,,
bf16,1,1,1,256,1.0,baseline_transform,1,100,2909,true,512,1024,5,18.4704005718,18.47808027268,18.419200182,18.5536003113,0.0526824245031183,0.2851076720399885,0.7276514051633259,5,18.4704005718,18.48704004286,18.4575998783,18.5215997696,0.026106676060279194,0.14121609516587824,0.3464997472643494,5,18.4704005718,18.48576021194,18.4256005287,18.5855996609,0.06119915519385259,0.33106106804481805,0.8662461411058099,3,18.4704005718,18.4704005718,18.4704005718,18.4704005718,0.0,0.0,0.0,baseline,,,,,,,,,,,,,,
bf16,1,1,1,256,1.0,optimized_fused,1,100,2909,true,512,644,5,19.174400568,19.1308801174,19.0527999401,19.1872000694,0.05885248842197924,0.3076308463636834,0.7009352330121702,5,19.1680002213,19.13088011742,19.0463995934,19.1872000694,0.057157635037281,0.2987715917221968,0.7345600708181217,5,19.1615998745,19.134720087039998,19.0719997883,19.1872000694,0.04930919785078665,0.2576949002989801,0.6012038757437219,3,19.1680002213,19.168000221266666,19.1615998745,19.174400568,0.005225861238127252,0.02726346607785001,0.06678158051029458,candidate_vs_matching_baseline,2.095126826798646,52.27019256261445,2.095492560484531,52.278523013759845,2.096526452953515,52.30205664272758,52.27019256261445,52.30205664272758,True,True,False,False,False,False
bf16,1,1,1,256,1.0,optimized_split,1,100,2909,true,512,1668,5,33.8111996651,33.80991935732,33.7983989716,33.8175988197,0.006270741481164735,0.018547046548358866,0.05678546839560808,5,33.8175988197,33.81375932692,33.8048005104,33.8175988197,0.005119323715001301,0.015139765045070502,0.037845115403483634,5,33.7983989716,33.757439613340004,33.670399189,33.8240003586,0.06900115546702644,0.20440281092811047,0.4544628570396756,3,33.8111996651,33.8090658188,33.7983989716,33.8175988197,0.007982210086176703,0.023609673597482495,0.05678546839560808,candidate_vs_matching_baseline,1.6202915852361246,38.28271348738318,1.6201742102039063,38.278242320981924,1.6209052490957843,38.30607923826231,38.278242320981924,38.30607923826231,True,True,False,False,False,False
bf16,1,1,1,256,1.0,optimized_transform,1,100,2909,true,512,1024,5,17.7216005325,17.69472002982,17.5999999046,17.734400034,0.049805053303140064,0.2814684449327606,0.758397240438415,5,17.6895999908,17.687040090540002,17.6191997528,17.7408003807,0.03895092406817419,0.22022296477411887,0.6874131012755701,5,17.7408003807,17.7049601078,17.5935995579,17.7535998821,0.05901919606893263,0.3333483707931737,0.9018777099485573,3,17.7216005325,17.717333634666666,17.6895999908,17.7408003807,0.02111910342664622,0.11920023555532912,0.2889151564279003,candidate_vs_matching_baseline,1.0422535220747562,4.0540541413229825,1.0441389619553905,4.227307242010214,1.0411255510148076,3.950104862446391,3.950104862446391,4.227307242010214,False,True,False,False,False,False
bf16,1,1,1,256,1.0,warp32_fused,1,100,2909,true,512,644,5,19.8528003693,19.8847999573,19.8399996758,19.9487996101,0.045073252703787266,0.22667189411297153,0.5480331856267732,5,19.8591995239,19.87199997902,19.8272001743,19.929599762,0.03528704434109525,0.1775716806478955,0.5156279716952535,5,19.8528003693,19.88864016534,19.8464000225,19.9487996101,0.046610168889289136,0.23435573524285908,0.5157941735935128,3,19.8528003693,19.854933420833333,19.8528003693,19.8591995239,0.003016590407680915,0.015193152974845409,0.03223300733883334,candidate_vs_matching_baseline,2.0235332180100127,50.58148830472761,2.0225589563547532,50.557683529666086,2.0235332180100127,50.58148830472761,50.557683529666086,50.58148830472761,True,True,False,False,False,False
bf16,1,1,1,256,1.0,warp32_split,1,100,2909,true,512,1668,5,33.7856006622,33.83680057524,33.7727999687,33.9264011383,0.07330771879088627,0.21665085807352902,0.4546350119264085,5,33.7856006622,33.81248044966,33.7791991234,33.9264011383,0.05701427698308839,0.16861903127151884,0.43569453262583435,5,33.7727999687,33.80352020264,33.7664008141,33.9264011383,0.06157362064442176,0.18215150456316367,0.47375498729238874,3,33.7856006622,33.781333764366664,33.7727999687,33.7856006622,0.006034304785159125,0.01786283758731945,0.03788801515764976,candidate_vs_matching_baseline,1.6215192635421585,38.3294406373236,1.6217086683322046,38.336643348622005,1.6221338578641034,38.352806388202744,38.3294406373236,38.352806388202744,True,True,False,False,False,False
bf16,1,1,1,256,1.0,warp32_transform,1,100,2909,true,512,1024,5,15.8335995674,15.85664010048,15.7824003696,15.9231996536,0.054696520324533864,0.3449439476328793,0.8892436833497627,5,15.8335995674,15.83360004424,15.7824003696,15.8847999573,0.045794487793651265,0.28922347201962156,0.6467233635921462,5,15.8335995674,15.863039970400001,15.7824003696,15.9423995018,0.062260949643541806,0.3924906560137214,1.0105038435443663,3,15.8335995674,15.8335995674,15.8335995674,15.8335995674,0.0,0.0,0.0,candidate_vs_matching_baseline,1.1665320000784245,14.275819271758404,1.1665320000784245,14.275819271758404,1.1665320000784245,14.275819271758404,14.275819271758404,14.275819271758404,True,True,False,False,False,False
