partition,case_id,rows,n,dtype,scale,round,old_wmma_ms,four_warp_wmma_ms,warp128_ms,old_over_new,warp128_over_new,reduction_vs_old,reduction_vs_warp128
screen,n256_m17_fp16_normalized,17,256,fp16,normalized,2,0.007126079797744751,0.007936000227928161,0.0018534399569034576,0.8979434971116609,0.2335483749585693,-0.11365581822978355,-3.2817681783373427
screen,n256_m17_fp16_normalized,17,256,fp16,normalized,3,0.0071270400285720825,0.007936000227928161,0.0018644800037145616,0.8980644939362266,0.2349395098494495,-0.11350577464318734,-3.256414770937444
screen,n256_m17_fp16_unit,17,256,fp16,unit,1,0.0071561598777771,0.00796671986579895,0.001966080069541931,0.8982567478616166,0.24678664527697194,-0.11326745096053292,-3.0520831217495044
screen,n256_m17_fp16_unit,17,256,fp16,unit,2,0.007148000001907349,0.00796671986579895,0.00187391996383667,0.8972325025000116,0.23521850842043407,-0.11453831332864262,-3.2513661306472565
screen,n256_m17_fp16_unit,17,256,fp16,unit,3,0.007147520184516907,0.00796671986579895,0.0018687999993562698,0.897172274777872,0.23457583934625462,-0.11461313296555775,-3.263013628287233
holdout,n256_m64_bf16_normalized,64,256,bf16,normalized,1,0.007321599721908569,0.00796671986579895,0.001955839991569519,0.919023116821281,0.24550128842435154,-0.08811191111144412,-3.073298378261419
holdout,n256_m64_bf16_normalized,64,256,bf16,normalized,2,0.007320800125598907,0.00796671986579895,0.001884160041809082,0.9189227497538892,0.23650386527305453,-0.08823075744704911,-3.228260704515143
holdout,n256_m64_bf16_normalized,64,256,bf16,normalized,3,0.007321599721908569,0.00796671986579895,0.001884160041809082,0.919023116821281,0.23650386527305453,-0.08811191111144412,-3.228260704515143
holdout,n256_m64_bf16_unit,64,256,bf16,unit,1,0.007342079877853394,0.007976159751415253,0.001966080069541931,0.9205031126101316,0.24649457017120036,-0.08636243191448978,-3.0568844956927848
holdout,n256_m64_bf16_unit,64,256,bf16,unit,2,0.007342079877853394,0.00796671986579895,0.001884160041809082,0.921593830526522,0.23650386527305453,-0.08507670828122116,-3.228260704515143
holdout,n256_m64_bf16_unit,64,256,bf16,unit,3,0.007342079877853394,0.00796671986579895,0.00187391996383667,0.921593830526522,0.23521850842043407,-0.08507670828122116,-3.2513661306472565
holdout,n256_m64_fp16_normalized,64,256,fp16,normalized,1,0.007137280106544495,0.007874559760093689,0.0020479999482631685,0.9063719527172116,0.2600780247604346,-0.10329980644491576,-2.844999979991116
holdout,n256_m64_fp16_normalized,64,256,fp16,normalized,2,0.007137280106544495,0.007874559760093689,0.001955839991569519,0.9063719527172116,0.24837451885008607,-0.10329980644491576,-3.026177905164177
holdout,n256_m64_fp16_normalized,64,256,fp16,normalized,3,0.007137280106544495,0.007874559760093689,0.0019456000626087188,0.9063719527172116,0.24707413771478834,-0.10329980644491576,-3.0473681675026487
holdout,n256_m64_fp16_unit,64,256,fp16,unit,1,0.007065600156784058,0.007853600084781646,0.0019763199985027313,0.8996638586774314,0.25164510252213573,-0.11152625545064088,-2.973850434510387
holdout,n256_m64_fp16_unit,64,256,fp16,unit,2,0.007064799964427948,0.007853920161724091,0.0018745599687099456,0.8995253095209825,0.2386782562223605,-0.11169745799873332,-3.189740681984735
holdout,n256_m64_fp16_unit,64,256,fp16,unit,3,0.007056479752063751,0.007853760123252868,0.00187391996383667,0.8984842472042679,0.23860162959249262,-0.11298556776216118,-3.1910862122270434
holdout,n256_m257_bf16_normalized,257,256,bf16,normalized,1,0.0077292799949646,0.007956479787826537,0.002027519941329956,0.9714446842170636,0.2548262542477735,-0.02939469045110954,-2.924242433150851
holdout,n256_m257_bf16_normalized,257,256,bf16,normalized,2,0.007720959782600403,0.007966559827327729,0.0019251200556755065,0.9691711290631569,0.24165010963349046,-0.03180952260375691,-3.138214551264616
holdout,n256_m257_bf16_normalized,257,256,bf16,normalized,3,0.007720959782600403,0.00796671986579895,0.0019251200556755065,0.9691516599882477,0.24164525527501324,-0.0318302503987109,-3.138297682948144
holdout,n256_m257_bf16_unit,257,256,bf16,unit,1,0.007750719785690308,0.007987200021743775,0.0019968000054359438,0.9703925987317594,0.25,-0.030510745142672713,-3.0
holdout,n256_m257_bf16_unit,257,256,bf16,unit,2,0.007741439938545227,0.007987200021743775,0.0019046400487422943,0.9692307588980483,0.2384615439149189,-0.03174604274521209,-3.193548291194457
holdout,n256_m257_bf16_unit,257,256,bf16,unit,3,0.007741119861602783,0.007987200021743775,0.0019046400487422943,0.9691906851623747,0.2384615439149189,-0.03178870299652492,-3.193548291194457
holdout,n256_m257_fp16_normalized,257,256,fp16,normalized,1,0.007639039754867554,0.0078847998380661,0.002212160006165504,0.9688311576392757,0.2805600714790091,-0.032171593693035794,-2.564299063399754
holdout,n256_m257_fp16_normalized,257,256,fp16,normalized,2,0.007633920013904572,0.007875039875507354,0.002099200040102005,0.9693817599130254,0.2665637346968688,-0.03158532721899143,-2.7514480397612266
holdout,n256_m257_fp16_normalized,257,256,fp16,normalized,3,0.007639039754867554,0.0078847998380661,0.002109439969062805,0.9688311576392757,0.26753246910325956,-0.032171593693035794,-2.737864055723381
holdout,n256_m257_fp16_unit,257,256,fp16,unit,1,0.007639039754867554,0.007905600070953369,0.0019968000054359438,0.9662820894437595,0.25258044772243854,-0.03489447949475122,-2.9591346401400918
holdout,n256_m257_fp16_unit,257,256,fp16,unit,2,0.0076388800144195565,0.007906399965286255,0.0019251200556755065,0.9661641262722265,0.243488827295345,-0.03502083425341329,-3.10696462383068
holdout,n256_m257_fp16_unit,257,256,fp16,unit,3,0.007639039754867554,0.007905279994010925,0.0019353599846363067,0.9663212132467065,0.24481865109174425,-0.03485257934071151,-3.084656113987232
screen,n256_m4096_bf16_normalized,4096,256,bf16,normalized,1,0.03205120086669922,0.028252160549163817,0.0029279999434947968,1.1344690191365858,0.10363808949759976,0.11853035813964019,-8.648962122397672
screen,n256_m4096_bf16_normalized,4096,256,bf16,normalized,2,0.03208192110061645,0.02828752040863037,0.0029286399483680727,1.1341369139879942,0.10353116519447779,0.11827224062068942,-8.658927320305468
screen,n256_m4096_bf16_normalized,4096,256,bf16,normalized,3,0.03207136034965515,0.028282880783081055,0.0029286399483680727,1.1339495646016506,0.10354814881940874,0.11812656292937174,-8.6573430949889
screen,n256_m4096_bf16_unit,4096,256,bf16,unit,1,0.03206144094467163,0.028287839889526368,0.0029286399483680727,1.1334001136135687,0.10352999592069975,0.11769904732782777,-8.659036408790781
screen,n256_m4096_bf16_unit,4096,256,bf16,unit,2,0.03209120035171509,0.028313601016998292,0.0029286399483680727,1.1334199536275475,0.10343579916273599,0.11771449161498582,-8.66783268553565
screen,n256_m4096_bf16_unit,4096,256,bf16,unit,3,0.03208704113960266,0.028334081172943115,0.0029286399483680727,1.132453914554439,0.10336103473737135,0.11696185853757468,-8.67482574590015
screen,n256_m4096_fp16_normalized,4096,256,fp16,normalized,1,0.03189839959144593,0.025927200317382812,0.00289792001247406,1.2303063655530806,0.11177142063160435,0.18719432167576178,-7.946830901398075
screen,n256_m4096_fp16_normalized,4096,256,fp16,normalized,2,0.0319488000869751,0.02593680024147034,0.00289792001247406,1.2317941993435326,0.11173005095056317,0.1881760763827789,-7.9501435960363676
screen,n256_m4096_fp16_normalized,4096,256,fp16,normalized,3,0.0319488000869751,0.025928479433059693,0.00289792001247406,1.2321894991743825,0.1117659066724566,0.18843651835205455,-7.94727229235137
screen,n256_m4096_fp16_unit,4096,256,fp16,unit,1,0.03229183912277221,0.026224639415740967,0.0029396799206733706,1.2313549334596188,0.11209610450959602,0.18788647137637493,-7.9209166043267345
screen,n256_m4096_fp16_unit,4096,256,fp16,unit,2,0.03192415952682495,0.02592767953872681,0.0029183998703956604,1.2312771561042135,0.11255923870998946,0.18783517176261055,-7.884210762801219
screen,n256_m4096_fp16_unit,4096,256,fp16,unit,3,0.03191215991973877,0.02592767953872681,0.0029183998703956604,1.2308143454208178,0.11255923870998946,0.18752978162754663,-7.884210762801219
holdout,n256_m16384_bf16_normalized,16384,256,bf16,normalized,1,0.10783663749694825,0.08679423809051513,0.007280640006065368,1.2424400498163095,0.08388390941887876,0.19513219157105677,-10.921237421189407
holdout,n256_m16384_bf16_normalized,16384,256,bf16,normalized,2,0.10783743858337402,0.0868454360961914,0.007279360294342041,1.2417168181864104,0.08381972181335245,0.19466340041963026,-10.930366486144797
holdout,n256_m16384_bf16_normalized,16384,256,bf16,normalized,3,0.10769408226013183,0.08673216342926025,0.007280640006065368,1.2416856446567064,0.08394394556989855,0.19464318178819418,-10.912711431550697
holdout,n256_m16384_bf16_unit,16384,256,bf16,unit,1,0.10770431995391845,0.08694224357604981,0.007296000123023987,1.238803089544241,0.08391778061998201,0.1927692072774031,-10.916425727802029
holdout,n256_m16384_bf16_unit,16384,256,bf16,unit,2,0.10781696319580078,0.08694191932678222,0.007290880084037781,1.240103324502845,0.08385920325308306,0.1936155800558812,-10.9247495946515
holdout,n256_m16384_bf16_unit,16384,256,bf16,unit,3,0.10778608322143554,0.08693295955657959,0.007290880084037781,1.2398759201483744,0.08386784622571801,0.19346768192713082,-10.923520693599864
holdout,n256_m16384_fp16_normalized,16384,256,fp16,normalized,1,0.10597375869750977,0.0768511986732483,0.0072702401876449585,1.3789473752788577,0.09460151973108664,0.27480916391187515,-9.570654708746648
holdout,n256_m16384_fp16_normalized,16384,256,fp16,normalized,2,0.10482687950134277,0.07684607982635498,0.007260159850120545,1.3641148610080633,0.09447664560802507,0.2669239016566297,-9.584626428725128
holdout,n256_m16384_fp16_normalized,16384,256,fp16,normalized,3,0.10495935916900635,0.07696287870407104,0.0072396802902221676,1.3637660250805355,0.0940671712405583,0.2667363890804171,-9.630701304312602
holdout,n256_m16384_fp16_unit,16384,256,fp16,unit,1,0.1075968027114868,0.08003071784973145,0.007511039972305298,1.3444438036094393,0.0938519630226021,0.25619799257113474,-9.655078144281042
holdout,n256_m16384_fp16_unit,16384,256,fp16,unit,2,0.10481152057647705,0.0768452787399292,0.007229440212249756,1.363929213285766,0.09407787089583815,0.26682412088604257,-9.629492254423864
holdout,n256_m16384_fp16_unit,16384,256,fp16,unit,3,0.10488831996917725,0.07687680006027223,0.007229440212249756,1.3643689628983475,0.09403929672647403,0.26706043072418895,-9.633852387354988
