run_index,dtype,dim,rows,normalized,shape,scale,mode,scope,method,group,event_interval_ms,calls_per_interval,per_call_us,per_call_ms
2,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,4,1.4079999923706055,1280,1.0999999940395355,0.0010999999940395355
2,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,contiguous256,5,1.4079999923706055,1280,1.0999999940395355,0.0010999999940395355
2,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,1,1.3506560325622559,1280,1.0552000254392624,0.0010552000254392623
2,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,2,1.3496320247650146,1280,1.0544000193476677,0.0010544000193476676
2,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,3,1.3486080169677734,1280,1.053600013256073,0.001053600013256073
2,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,4,1.3496320247650146,1280,1.0544000193476677,0.0010544000193476676
2,bf16,256,1,False,"[1, 256]",1.0,transform,cuda_graph,dao,5,1.3495359420776367,1280,1.0543249547481537,0.0010543249547481537
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,original,1,3.5891199111938477,1280,2.8039999306201935,0.0028039999306201935
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,original,2,3.5840001106262207,1280,2.800000086426735,0.002800000086426735
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,original,3,3.586047887802124,1280,2.8015999123454094,0.0028015999123454094
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,original,4,3.586047887802124,1280,2.8015999123454094,0.0028015999123454094
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,original,5,3.586047887802124,1280,2.8015999123454094,0.0028015999123454094
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,contiguous256,1,3.259392023086548,1280,2.5464000180363655,0.0025464000180363657
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,contiguous256,2,3.2624640464782715,1280,2.5488000363111496,0.0025488000363111498
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,contiguous256,3,3.2582719326019287,1280,2.545524947345257,0.002545524947345257
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,contiguous256,4,3.2624640464782715,1280,2.5488000363111496,0.0025488000363111498
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,contiguous256,5,3.264512062072754,1280,2.550400048494339,0.002550400048494339
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,dao,1,4.314112186431885,1280,3.37040014564991,0.00337040014564991
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,dao,2,4.309887886047363,1280,3.3670999109745026,0.0033670999109745026
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,dao,3,4.31001615524292,1280,3.367200121283531,0.0033672001212835313
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,dao,4,4.31001615524292,1280,3.367200121283531,0.0033672001212835313
2,bf16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,dao,5,4.313983917236328,1280,3.3702999353408813,0.0033702999353408813
2,bf16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,original,1,4.332511901855469,1280,3.384774923324585,0.003384774923324585
2,bf16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,original,2,4.340735912322998,1280,3.3911999315023422,0.0033911999315023424
2,bf16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,original,3,4.333568096160889,1280,3.3856000751256943,0.003385600075125694
2,bf16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,original,4,4.3355841636657715,1280,3.387175127863884,0.003387175127863884
2,bf16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,original,5,4.334591865539551,1280,3.386399894952774,0.0033863998949527742
2,bf16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,3.9178240299224854,1280,3.0608000233769417,0.0030608000233769417
2,bf16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,3.910655975341797,1280,3.055199980735779,0.003055199980735779
2,bf16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,3.913599967956543,1280,3.057499974966049,0.0030574999749660493
2,bf16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,3.9137279987335205,1280,3.057599999010563,0.003057599999010563
2,bf16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,3.920896053314209,1280,3.0632000416517258,0.0030632000416517258
2,fp16,256,16384,True,"[16384, 256]",0.0625,fused_int4,cuda_graph,original,1,11.928576469421387,1280,9.319200366735458,0.009319200366735458
2,fp16,256,16384,True,"[16384, 256]",0.0625,fused_int4,cuda_graph,original,2,11.949055671691895,1280,9.335199743509293,0.009335199743509293
2,fp16,256,16384,True,"[16384, 256]",0.0625,fused_int4,cuda_graph,original,3,11.951104164123535,1280,9.336800128221512,0.009336800128221513
2,fp16,256,16384,True,"[16384, 256]",0.0625,fused_int4,cuda_graph,original,4,11.935744285583496,1280,9.324800223112106,0.009324800223112106
2,fp16,256,16384,True,"[16384, 256]",0.0625,fused_int4,cuda_graph,original,5,11.902976036071777,1280,9.299200028181076,0.009299200028181076
2,fp16,256,16384,True,"[16384, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,10.297344207763672,1280,8.044800162315369,0.008044800162315369
2,fp16,256,16384,True,"[16384, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,10.306559562683105,1280,8.051999658346176,0.008051999658346177
2,fp16,256,16384,True,"[16384, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,10.332159996032715,1280,8.071999996900558,0.008071999996900558
2,fp16,256,16384,True,"[16384, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,10.351615905761719,1280,8.087199926376343,0.008087199926376343
2,fp16,256,16384,True,"[16384, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,10.264575958251953,1280,8.019199967384338,0.008019199967384339
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,original,1,11.308032035827637,1280,8.834400027990341,0.008834400027990342
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,original,2,11.307007789611816,1280,8.833599835634232,0.008833599835634231
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,original,3,11.313152313232422,1280,8.83840024471283,0.00883840024471283
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,original,4,11.31827163696289,1280,8.842399716377258,0.008842399716377259
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,original,5,11.308032035827637,1280,8.834400027990341,0.008834400027990342
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,contiguous256,1,11.330559730529785,1280,8.851999789476395,0.008851999789476395
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,contiguous256,2,11.329536437988281,1280,8.851200342178345,0.008851200342178345
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,contiguous256,3,11.328512191772461,1280,8.850400149822235,0.008850400149822236
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,contiguous256,4,11.332608222961426,1280,8.853600174188614,0.008853600174188615
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,contiguous256,5,11.330559730529785,1280,8.851999789476395,0.008851999789476395
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,dao,1,11.44217586517334,1280,8.939199894666672,0.008939199894666672
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,dao,2,11.440128326416016,1280,8.937600255012512,0.008937600255012512
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,dao,3,11.461631774902344,1280,8.954399824142456,0.008954399824142456
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,dao,4,11.510784149169922,1280,8.992800116539001,0.008992800116539001
2,fp16,256,16384,True,"[16384, 256]",0.0625,transform,cuda_graph,dao,5,11.503616333007812,1280,8.987200260162354,0.008987200260162354
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,1,11.303936004638672,1280,8.831200003623962,0.008831200003623963
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,2,11.306976318359375,1280,8.833575248718262,0.008833575248718261
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,3,11.319168090820312,1280,8.84310007095337,0.00884310007095337
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,4,11.305983543395996,1280,8.832799643278122,0.008832799643278122
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,original,5,11.309056282043457,1280,8.83520022034645,0.00883520022034645
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,1,11.328479766845703,1280,8.850374817848206,0.008850374817848205
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,2,11.328512191772461,1280,8.850400149822235,0.008850400149822236
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,3,11.330495834350586,1280,8.851949870586395,0.008851949870586396
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,4,11.319295883178711,1280,8.843199908733368,0.008843199908733368
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,contiguous256,5,11.332608222961426,1280,8.853600174188614,0.008853600174188615
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,1,11.45139217376709,1280,8.946400135755539,0.008946400135755539
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,2,11.43990421295166,1280,8.937425166368484,0.008937425166368484
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,3,11.478015899658203,1280,8.967199921607971,0.00896719992160797
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,4,11.490303993225098,1280,8.976799994707108,0.008976799994707107
2,fp16,256,16384,False,"[16384, 256]",1.0,transform,cuda_graph,dao,5,11.476991653442383,1280,8.966399729251862,0.008966399729251862
2,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,1,11.002880096435547,1280,8.596000075340271,0.008596000075340272
2,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,2,11.002880096435547,1280,8.596000075340271,0.008596000075340272
2,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,3,11.293696403503418,1280,8.823200315237045,0.008823200315237045
2,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,4,11.565055847167969,1280,9.035199880599976,0.009035199880599976
2,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,original,5,11.588512420654297,1280,9.05352532863617,0.00905352532863617
2,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,9.425919532775879,1280,7.363999634981155,0.007363999634981156
2,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,9.435135841369629,1280,7.371199876070023,0.007371199876070022
2,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,9.460543632507324,1280,7.391049712896347,0.007391049712896347
2,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,9.981823921203613,1280,7.798299938440323,0.007798299938440323
2,fp16,256,16384,False,"[16384, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,9.998335838317871,1280,7.811199873685837,0.007811199873685837
2,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,1,1.8626559972763062,1280,1.4551999978721142,0.0014551999978721143
2,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,2,1.8585599660873413,1280,1.4519999735057354,0.0014519999735057355
2,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,3,1.8585599660873413,1280,1.4519999735057354,0.0014519999735057355
2,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,4,1.8595839738845825,1280,1.45279997959733,0.0014527999795973302
2,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,original,5,1.8585280179977417,1280,1.4519750140607357,0.0014519750140607357
2,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.7643519639968872,1280,1.3783999718725681,0.001378399971872568
2,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.7653759717941284,1280,1.3791999779641628,0.0013791999779641628
2,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.763327956199646,1280,1.3775999657809734,0.0013775999657809734
2,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.763327956199646,1280,1.3775999657809734,0.0013775999657809734
2,fp16,256,64,False,"[64, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.7643519639968872,1280,1.3783999718725681,0.001378399971872568
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,1,1.3424639701843262,1280,1.0487999767065048,0.0010487999767065047
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,2,1.3404159545898438,1280,1.0471999645233154,0.0010471999645233153
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,3,1.3424639701843262,1280,1.0487999767065048,0.0010487999767065047
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,4,1.3404159545898438,1280,1.0471999645233154,0.0010471999645233153
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,original,5,1.3404159545898438,1280,1.0471999645233154,0.0010471999645233153
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,1,1.3986879587173462,1280,1.0927249677479267,0.0010927249677479267
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,2,1.397760033607483,1280,1.092000026255846,0.0010920000262558461
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,3,1.3976320028305054,1280,1.0919000022113323,0.0010919000022113323
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,4,1.3977279663085938,1280,1.0919749736785889,0.0010919749736785888
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,contiguous256,5,1.3967360258102417,1280,1.0912000201642513,0.0010912000201642514
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,1,1.3158400058746338,1280,1.0280000045895576,0.0010280000045895577
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,2,1.3127679824829102,1280,1.0255999863147736,0.0010255999863147736
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,3,1.3127679824829102,1280,1.0255999863147736,0.0010255999863147736
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,4,1.3127679824829102,1280,1.0255999863147736,0.0010255999863147736
2,fp16,256,64,False,"[64, 256]",1.0,transform,cuda_graph,dao,5,1.3137919902801514,1280,1.0263999924063683,0.0010263999924063683
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,original,1,3.3145599365234375,1280,2.5894999504089355,0.0025894999504089355
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,original,2,3.319808006286621,1280,2.5936000049114227,0.0025936000049114226
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,original,3,3.3177599906921387,1280,2.5919999927282333,0.002591999992728233
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,original,4,3.314687967300415,1280,2.5895999744534492,0.002589599974453449
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,original,5,3.31878399848938,1280,2.592799998819828,0.002592799998819828
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,contiguous256,1,3.1498239040374756,1280,2.460799925029278,0.0024607999250292776
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,contiguous256,2,3.1455678939819336,1280,2.4574749171733856,0.0024574749171733857
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,contiguous256,3,3.1549439430236816,1280,2.4647999554872513,0.002464799955487251
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,contiguous256,4,3.14572811126709,1280,2.457600086927414,0.002457600086927414
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,contiguous256,5,3.1447041034698486,1280,2.4568000808358192,0.0024568000808358192
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,dao,1,3.9802238941192627,1280,3.109549917280674,0.003109549917280674
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,dao,2,3.9741439819335938,1280,3.10479998588562,0.00310479998588562
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,dao,3,3.9690239429473877,1280,3.1007999554276466,0.0031007999554276467
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,dao,4,3.975167989730835,1280,3.105599991977215,0.003105599991977215
2,fp16,256,4096,False,"[4096, 256]",1.0,transform,cuda_graph,dao,5,3.9741439819335938,1280,3.10479998588562,0.00310479998588562
2,fp16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,original,1,3.9772160053253174,1280,3.107200004160404,0.0031072000041604043
2,fp16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,original,2,3.9772160053253174,1280,3.107200004160404,0.0031072000041604043
2,fp16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,original,3,3.975167989730835,1280,3.105599991977215,0.003105599991977215
2,fp16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,original,4,3.9772160053253174,1280,3.107200004160404,0.0031072000041604043
2,fp16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,original,5,3.9741439819335938,1280,3.10479998588562,0.00310479998588562
2,fp16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,3.6464641094207764,1280,2.8488000854849815,0.0028488000854849814
2,fp16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,3.644416093826294,1280,2.847200073301792,0.002847200073301792
2,fp16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,3.6433920860290527,1280,2.8464000672101974,0.0028464000672101973
2,fp16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,3.644416093826294,1280,2.847200073301792,0.002847200073301792
2,fp16,256,4096,False,"[4096, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,3.6433920860290527,1280,2.8464000672101974,0.0028464000672101973
2,fp16,256,17,False,"[17, 256]",1.0,fused_int4,cuda_graph,original,1,1.8309119939804077,1280,1.4303999952971935,0.0014303999952971936
2,fp16,256,17,False,"[17, 256]",1.0,fused_int4,cuda_graph,original,2,1.8288320302963257,1280,1.4287750236690044,0.0014287750236690044
2,fp16,256,17,False,"[17, 256]",1.0,fused_int4,cuda_graph,original,3,1.8268159627914429,1280,1.4271999709308147,0.0014271999709308148
2,fp16,256,17,False,"[17, 256]",1.0,fused_int4,cuda_graph,original,4,1.827839970588684,1280,1.4279999770224094,0.0014279999770224095
2,fp16,256,17,False,"[17, 256]",1.0,fused_int4,cuda_graph,original,5,1.8288639783859253,1280,1.4287999831140041,0.0014287999831140042
2,fp16,256,17,False,"[17, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.7489919662475586,1280,1.3663999736309052,0.0013663999736309052
2,fp16,256,17,False,"[17, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.7479679584503174,1280,1.3655999675393105,0.0013655999675393105
2,fp16,256,17,False,"[17, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.7469439506530762,1280,1.3647999614477158,0.0013647999614477158
2,fp16,256,17,False,"[17, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.7469439506530762,1280,1.3647999614477158,0.0013647999614477158
2,fp16,256,17,False,"[17, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.7469439506530762,1280,1.3647999614477158,0.0013647999614477158
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,original,1,1.316864013671875,1280,1.0288000106811523,0.0010288000106811524
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,original,2,1.3158400058746338,1280,1.0280000045895576,0.0010280000045895577
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,original,3,1.3148159980773926,1280,1.027199998497963,0.001027199998497963
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,original,4,1.3158400058746338,1280,1.0280000045895576,0.0010280000045895577
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,original,5,1.3158400058746338,1280,1.0280000045895576,0.0010280000045895577
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,contiguous256,1,1.385472059249878,1280,1.0824000462889671,0.001082400046288967
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,contiguous256,2,1.384384036064148,1280,1.0815500281751156,0.0010815500281751156
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,contiguous256,3,1.3834240436553955,1280,1.0808000341057777,0.0010808000341057777
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,contiguous256,4,1.3824000358581543,1280,1.080000028014183,0.001080000028014183
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,contiguous256,5,1.3834240436553955,1280,1.0808000341057777,0.0010808000341057777
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,dao,1,1.257472038269043,1280,0.9824000298976898,0.0009824000298976898
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,dao,2,1.2562880516052246,1280,0.9814750403165817,0.0009814750403165818
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,dao,3,1.2554240226745605,1280,0.9808000177145004,0.0009808000177145004
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,dao,4,1.2544000148773193,1280,0.9800000116229057,0.0009800000116229057
2,fp16,256,17,False,"[17, 256]",1.0,transform,cuda_graph,dao,5,1.2554240226745605,1280,0.9808000177145004,0.0009808000177145004
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,original,1,1.264639973640442,1280,0.9879999794065952,0.0009879999794065951
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,original,2,1.264639973640442,1280,0.9879999794065952,0.0009879999794065951
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,original,3,1.264639973640442,1280,0.9879999794065952,0.0009879999794065951
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,original,4,1.264639973640442,1280,0.9879999794065952,0.0009879999794065951
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,original,5,1.264639973640442,1280,0.9879999794065952,0.0009879999794065951
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,contiguous256,1,1.3158400058746338,1280,1.0280000045895576,0.0010280000045895577
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,contiguous256,2,1.3158400058746338,1280,1.0280000045895576,0.0010280000045895577
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,contiguous256,3,1.3158400058746338,1280,1.0280000045895576,0.0010280000045895577
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,contiguous256,4,1.3158400058746338,1280,1.0280000045895576,0.0010280000045895577
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,contiguous256,5,1.3157440423965454,1280,1.027925033122301,0.0010279250331223012
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,dao,1,1.2513279914855957,1280,0.9775999933481216,0.0009775999933481216
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,dao,2,1.2492480278015137,1280,0.9759750217199326,0.0009759750217199325
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,dao,3,1.248255968093872,1280,0.9751999750733376,0.0009751999750733376
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,dao,4,1.248255968093872,1280,0.9751999750733376,0.0009751999750733376
2,fp16,256,1,True,"[1, 256]",0.0625,transform,cuda_graph,dao,5,1.249184012413025,1280,0.9759250096976757,0.0009759250096976757
2,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,original,1,1.9374079704284668,1280,1.5135999768972397,0.0015135999768972398
2,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,original,2,1.9353599548339844,1280,1.5119999647140503,0.0015119999647140504
2,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,original,3,1.9353599548339844,1280,1.5119999647140503,0.0015119999647140504
2,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,original,4,1.9343359470367432,1280,1.5111999586224556,0.0015111999586224557
2,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,original,5,1.9353599548339844,1280,1.5119999647140503,0.0015119999647140504
2,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.8277440071105957,1280,1.427925005555153,0.001427925005555153
2,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.8247679471969604,1280,1.4255999587476254,0.0014255999587476254
2,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.8247679471969604,1280,1.4255999587476254,0.0014255999587476254
2,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.8257919549942017,1280,1.42639996483922,0.00142639996483922
2,fp16,256,1,True,"[1, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.8237440586090088,1280,1.4248000457882881,0.001424800045788288
2,fp16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,original,1,4.345856189727783,1280,3.3952001482248306,0.0033952001482248305
2,fp16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,original,2,4.3427839279174805,1280,3.3927999436855316,0.003392799943685532
2,fp16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,original,3,4.340735912322998,1280,3.3911999315023422,0.0033911999315023424
2,fp16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,original,4,4.338687896728516,1280,3.389599919319153,0.003389599919319153
2,fp16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,original,5,4.340735912322998,1280,3.3911999315023422,0.0033911999315023424
2,fp16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,3.9741439819335938,1280,3.10479998588562,0.00310479998588562
2,fp16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,3.9792640209198,1280,3.1088000163435936,0.0031088000163435937
2,fp16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,3.9719998836517334,1280,3.1031249091029167,0.0031031249091029167
2,fp16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,3.9669759273529053,1280,3.0991999432444572,0.0030991999432444573
2,fp16,256,4096,True,"[4096, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,3.970047950744629,1280,3.1015999615192413,0.0031015999615192414
2,fp16,256,4096,True,"[4096, 256]",0.0625,transform,cuda_graph,original,1,3.5696640014648438,1280,2.788800001144409,0.0027888000011444094
