dtype,dim,rows,normalized,mode,shape,scale,scope,run1_original_us,run1_original_ms,run1_contiguous256_us,run1_contiguous256_ms,run1_original_over_contiguous256,run1_time_reduction_percent,run1_original_range_percent,run1_contiguous256_range_percent,run1_contiguous256_population_cv_percent,run2_original_us,run2_original_ms,run2_contiguous256_us,run2_contiguous256_ms,run2_original_over_contiguous256,run2_time_reduction_percent,run2_original_range_percent,run2_contiguous256_range_percent,run2_contiguous256_population_cv_percent,run3_original_us,run3_original_ms,run3_contiguous256_us,run3_contiguous256_ms,run3_original_over_contiguous256,run3_time_reduction_percent,run3_original_range_percent,run3_contiguous256_range_percent,run3_contiguous256_population_cv_percent,stable_at_least_5_percent,any_run_regression,every_run_regression,any_run_regression_over_3_percent,every_run_regression_over_3_percent,minimum_time_reduction_percent,maximum_time_reduction_percent,maximum_regression_percent,run1_dao_us,run1_dao_over_original,run1_dao_over_contiguous256,run1_time_reduction_vs_dao_percent,run1_near_tie_with_dao,run2_dao_us,run2_dao_over_original,run2_dao_over_contiguous256,run2_time_reduction_vs_dao_percent,run2_near_tie_with_dao,run3_dao_us,run3_dao_over_original,run3_dao_over_contiguous256,run3_time_reduction_vs_dao_percent,run3_near_tie_with_dao,all_runs_no_slower_than_dao,all_runs_faster_than_dao_by_more_than_1_percent,any_run_near_tie_with_dao
bf16,256,16384,True,fused_int4,"[16384, 256]",0.0625,cuda_graph,8.636000007390976,0.008636000007390976,7.447899878025055,0.007447899878025055,1.159521495834201,13.757528118910434,2.0472445835978696,3.909826755666689,1.2404696746288464,9.28720012307167,0.00928720012307167,8.006399869918823,0.008006399869918824,1.1599720565999951,13.791026748427948,0.41347544887236487,0.5895305493909925,0.22604793621917676,8.557599782943726,0.008557599782943726,7.3527999222278595,0.007352799922227859,1.1638559288242971,14.078712387522142,5.29997172164346,5.669951881497586,2.3371038583610515,True,False,False,False,False,13.757528118910434,14.078712387522142,0.0,,,,,,,,,,,,,,,,,,
bf16,256,16384,True,transform,"[16384, 256]",0.0625,cuda_graph,8.851200342178345,0.008851200342178345,8.853600174188614,0.008853600174188615,0.9997289428071006,-0.027113068482176317,0.29826900608423657,0.8584038795933823,0.3239182784658663,8.832000195980072,0.008832000195980072,8.850400149822235,0.008850400149822236,0.9979210031715309,-0.20833280609005023,0.11774819029011879,0.08078252982665093,0.029840913493098416,8.851999789476395,0.008851999789476395,8.853600174188614,0.008853600174188615,0.9998192391026551,-0.018079357775424576,0.24401241213562583,0.13553701176149222,0.044722966496779155,False,True,True,False,False,-0.20833280609005023,-0.018079357775424576,0.20833280609005023,8.963999897241592,1.0127439839459658,1.0124694724045515,1.2315899633929095,False,8.953575044870377,1.0137652679112983,1.0116576531344985,1.1523318286950857,False,8.963199704885483,1.0125621235939575,1.0123790919558793,1.2227723838076576,False,True,True,False
fp16,256,1,False,fused_int4,"[1, 256]",1.0,cuda_graph,1.515199989080429,0.0015151999890804292,1.4248000457882881,0.001424800045788288,1.0634474595641425,5.966205381707034,0.15839613860086238,0.11404909994160278,0.04240074252182335,1.3767999596893787,0.0013767999596893787,1.295199990272522,0.0012951999902725219,1.0630018298561656,5.926784704095034,0.17976393190765486,0.06176699332945235,0.024703745579604083,1.3911999762058258,0.001391199976205826,1.3088000006973743,0.0013088000006973744,1.0629584164612973,5.922942561656608,0.22463002821816405,0.2445006391101543,0.08294462079569745,True,False,False,False,False,5.922942561656608,5.966205381707034,0.0,,,,,,,,,,,,,,,,,,
fp16,256,1,False,transform,"[1, 256]",1.0,cuda_graph,1.0759999975562096,0.0010759999975562095,1.1176000349223614,0.0011176000349223613,0.9627773478290543,-3.8661744851889335,0.06738240018446419,0.28632168344050013,0.09649849132014202,0.976799987256527,0.000976799987256527,1.015899982303381,0.001015899982303381,0.9615119640437424,-4.0028660480096345,0.16380141319240182,0.3149940370235337,0.11625751908922334,0.9879999794065952,0.0009879999794065951,1.0255999863147736,0.0010255999863147736,0.9633385263164013,-3.8056687947262358,0.08097227816494383,0.3120148604795948,0.12074864740973353,False,True,True,True,True,-4.0028660480096345,-3.8056687947262358,4.0028660480096345,1.059150043874979,0.984340191710502,0.94770043913658,-5.518575142907856,False,0.9631499648094177,0.9860257753632378,0.9480755798672607,-5.476822864692843,False,0.9727999567985535,0.9846153614120812,0.948517911251205,-5.4276348541361985,False,False,False,False
fp16,256,1,True,fused_int4,"[1, 256]",0.0625,cuda_graph,1.5159999951720238,0.0015159999951720239,1.4240000396966934,0.0014240000396966933,1.0646067085046753,6.068598665456526,0.10554170107420319,0.16853406429945056,0.07101995887656436,1.5119999647140503,0.0015119999647140504,1.4255999587476254,0.0014255999587476254,1.060606066545012,5.714286242246369,0.1587313710842566,0.21920313252604334,0.07424077385845239,1.5143250115215778,0.001514325011521578,1.4271999709308147,0.0014271999709308148,1.0610461339443136,5.753391110090744,0.26414609991512267,0.0,0.0,True,False,False,False,False,5.714286242246369,6.068598665456526,0.0,,,,,,,,,,,,,,,,,,
fp16,256,1,True,transform,"[1, 256]",0.0625,cuda_graph,1.0768000036478043,0.0010768000036478042,1.1176000349223614,0.0011176000349223613,0.9634931728707475,-3.7890073492144793,0.07429477051305426,0.06710755600414295,0.026839420145876064,0.9879999794065952,0.0009879999794065951,1.0280000045895576,0.0010280000045895577,0.961089469840097,-4.048585629221058,0.0,0.007292944253096512,0.002917220251487941,1.0768000036478043,0.0010768000036478042,1.119999960064888,0.001119999960064888,0.9614286089665744,-4.01188301176989,0.22288431153916277,0.14285823573571327,0.057118814615035644,False,True,True,True,True,-4.048585629221058,-3.7890073492144793,4.048585629221058,1.0583999566733837,0.9829122892718352,0.9470292802441705,-5.593356072599165,False,0.9759250096976757,0.9877783704852181,0.9493433904091532,-5.335962740417299,False,1.0623999871313572,0.9866270277974879,0.9485714509041646,-5.42168426498757,False,False,False,False
fp16,256,17,False,fused_int4,"[17, 256]",1.0,cuda_graph,1.4360000379383564,0.0014360000379383564,1.3671999797224998,0.0013671999797224999,1.0503218689557186,4.79109027842588,0.16713218742178854,0.05851419715183678,0.023402940052238412,1.4287750236690044,0.0014287750236690044,1.3647999614477158,0.0013647999614477158,1.0468750469141477,4.477616220992209,0.22396978624117622,0.11723419023929149,0.046877189267743105,1.4336000196635723,0.0014336000196635724,1.3655999675393105,0.0013655999675393105,1.0497950012746353,4.743307142268294,0.22321598231630496,0.0,0.0,False,False,False,False,False,4.477616220992209,4.79109027842588,0.0,,,,,,,,,,,,,,,,,,
fp16,256,17,False,transform,"[17, 256]",1.0,cuda_graph,1.130400039255619,0.001130400039255619,1.184799987822771,0.0011847999878227711,0.9540851205889027,-4.8124510507780105,1.3446587119769693,4.454336384316144,1.6770758537212387,1.0280000045895576,0.0010280000045895577,1.0808000341057777,0.0010808000341057777,0.9511472725295523,-5.1361896187248846,0.15564320778658144,0.222059418860936,0.07494057432915571,1.0328000411391258,0.001032800041139126,1.0824000462889671,0.001082400046288967,0.954175902597292,-4.80247900601698,0.1549108237028439,2.2172944805028867,0.8366458676156349,False,True,True,True,True,-5.1361896187248846,-4.80247900601698,5.1361896187248846,1.0824000462889671,0.9575371626859988,0.913571959329627,-9.460452434835375,False,0.9808000177145004,0.9540856160852816,0.9074759314991931,-10.1957600515038,False,0.9920000098645687,0.9604957110288679,0.9164818620117978,-9.112906807000964,False,False,False,False
fp16,256,17,True,fused_int4,"[17, 256]",0.0625,cuda_graph,1.4295999892055988,0.0014295999892055989,1.3543999753892422,0.001354399975389242,1.0555227519069799,5.2602136530613635,0.006996645584005903,0.22519110713448529,0.07671899500838752,1.4303999952971935,0.0014303999952971936,1.3527999632060528,0.0013527999632060527,1.0573625326742568,5.42505818975606,0.11185767536701915,0.17741117238768933,0.06029393957093722,1.565600000321865,0.001565600000321865,1.4840000309050083,0.0014840000309050082,1.054986501157344,5.212057319882534,0.10219801883370289,0.16172629547187084,0.07193589847202736,True,False,False,False,False,5.212057319882534,5.42505818975606,0.0,,,,,,,,,,,,,,,,,,
fp16,256,17,True,transform,"[17, 256]",0.0625,cuda_graph,1.0312000289559364,0.0010312000289559365,1.0696000419557095,0.0010696000419557095,0.9640987177510197,-3.723818068416085,0.15516021511455574,0.14023822735954997,0.04443739941747062,1.0304000228643417,0.0010304000228643418,1.0664000175893307,0.0010664000175893307,0.9662415658934728,-3.493788230411221,0.3105613640693879,0.15003864936220912,0.05934829646442825,1.1256000027060509,0.001125600002706051,1.172799989581108,0.001172799989581108,0.9597544446671459,-4.193317942571428,0.21322123925144038,0.2046400320690068,0.07959318005271444,False,True,True,True,True,-4.193317942571428,-3.493788230411221,4.193317942571428,0.9783999994397163,0.9487974902699734,0.914734443774667,-9.321345315639729,False,0.9775999933481216,0.9487577364668095,0.9167291609372368,-9.083472263239623,False,1.0808000341057777,0.9601990329668002,0.9215552896549818,-8.512208787210884,False,False,False,False
fp16,256,64,False,fused_int4,"[64, 256]",1.0,cuda_graph,1.5799999237060547,0.0015799999237060547,1.5015999786555767,0.0015015999786555767,1.0522109391082115,4.962022078240535,0.15189989814395655,0.11487717749218569,0.03646181655411853,1.4519999735057354,0.0014519999735057355,1.3783999718725681,0.001378399971872568,1.0533952431333709,5.068870728383423,0.2221063271504075,0.11607749679621379,0.043437264421499915,1.4592000283300877,0.0014592000283300877,1.381599996238947,0.0013815999962389469,1.0561667865535518,5.317984552121102,0.16447493340105504,0.4053302443838707,0.15265601627681058,False,False,False,False,False,4.962022078240535,5.317984552121102,0.0,,,,,,,,,,,,,,,,,,
