dtype,M,N,method,round,category,block_dim,off_median_ms,on_median_ms,off_over_on_ratio,latency_reduction_pct,improvement_ge5pct,regression_ge5pct
fp16,257,64,vector_fused,3,vector_path,32,0.0578320026398,0.0451279997826,1.281510435171077,21.967080988575518,True,False
fp16,257,64,quant_only,3,control,32,0.0346280008554,0.0342960000038,1.0096804540343833,0.9587641313351318,False,False
fp16,257,128,scalar_transform,3,control,32,0.140235996246,0.137872004509,1.0171462781397778,1.6857239227317342,False,False
fp16,257,128,vector_transform,3,vector_path,32,0.0500320017338,0.0242840006948,2.060286620915535,51.46306393254997,True,False
fp16,257,128,scalar_split,3,control,32,0.202148008347,0.199823999405,1.0116302793904637,1.149657105703799,False,False
fp16,257,128,vector_split,3,vector_path,32,0.112144005299,0.0863359987736,1.2989252095533945,23.013273385938295,True,False
fp16,257,128,scalar_fused,3,control,32,0.188520002365,0.1875,1.0054400126133334,0.5410578995353147,False,False
fp16,257,128,vector_fused,3,vector_path,32,0.104864001274,0.0790080010891,1.327257997019078,24.65669807634047,True,False
fp16,257,128,quant_only,3,control,32,0.0625039994717,0.0624599993229,1.0007044532385045,0.07039573334811072,False,False
fp16,257,256,scalar_transform,3,control,32,0.301435995102,0.296108007431,1.0179933927394431,1.7675353168081571,False,False
fp16,257,256,vector_transform,3,vector_path,32,0.0921599984169,0.039087998867,2.357756884164924,57.58680605637666,True,False
fp16,257,256,scalar_split,3,control,32,0.419551992416,0.41414399147,1.0130582624821005,1.288994223304226,False,False
fp16,257,256,vector_split,3,vector_path,32,0.21022799015,0.157115995884,1.3380432015669048,25.263997542907585,True,False
fp16,257,256,scalar_fused,3,control,32,0.39582400322,0.393944001198,1.0047722570118667,0.47495907441345714,False,False
fp16,257,256,vector_fused,3,vector_path,32,0.200979995728,0.149616003036,1.343305473009067,25.55676872513939,True,False
fp16,257,256,quant_only,3,control,32,0.118876004219,0.118524003029,1.0029698726081153,0.2961078581944344,False,False
fp16,4096,16,scalar_transform,3,control,32,0.228724002838,0.225079989433,1.0161898594991925,1.5931923889863797,False,False
fp16,4096,16,vector_transform,3,vector_path,32,0.164087998867,0.111147999763,1.4763018607341882,32.263175533580636,True,False
fp16,4096,16,scalar_split,3,control,32,0.39132399559,0.386719989777,1.0119052697939273,1.1765201891232095,False,False
fp16,4096,16,vector_split,3,vector_path,32,0.326184010506,0.27317199707,1.1940609359839167,16.25218028123572,True,False
fp16,4096,16,scalar_fused,3,control,32,0.327304005623,0.326367998123,1.0028679512249459,0.285974960257018,False,False
fp16,4096,16,vector_fused,3,vector_path,32,0.271740007401,0.224616003036,1.2097980719452448,17.3415776409619,True,False
fp16,4096,16,quant_only,3,control,32,0.161932003498,0.162119996548,0.9988404080063971,-0.11609382082543272,False,False
fp16,4096,64,scalar_transform,3,control,32,0.907483959198,0.892292022705,1.017025745054792,1.674072179350261,False,False
fp16,4096,64,vector_transform,3,vector_path,32,0.33412399292,0.136751997471,2.4432841866961046,59.07148233328373,True,False
fp16,4096,64,scalar_split,3,control,32,1.35551996231,1.33939599991,1.0120382339510372,1.1895038692401465,False,False
fp16,4096,64,vector_split,3,vector_path,32,0.78234000206,0.584144020081,1.3392930085144368,25.333739992474495,True,False
fp16,4096,64,scalar_fused,3,control,32,1.2620880127,1.25489196777,1.005734393967624,0.5701698183952765,False,False
fp16,4096,64,vector_fused,3,vector_path,32,0.728603982925,0.544131994247,1.3390206615828253,25.31855342561158,True,False
fp16,4096,64,quant_only,3,control,32,0.448632001877,0.447684001923,1.0021175649563707,0.2113090350295335,False,False
fp16,4096,128,scalar_transform,3,control,32,1.95205192566,1.92043590546,1.0164629395389413,1.6196300817822984,False,False
fp16,4096,128,vector_transform,3,vector_path,32,0.551287984848,0.167460000515,3.292057704243343,69.623861735138,True,False
fp16,4096,128,scalar_split,3,control,32,2.79562397003,2.76198806763,1.0121781490637873,1.203162612732891,False,False
fp16,4096,128,vector_split,3,vector_path,32,1.39482002258,1.00916004181,1.3821593848269018,27.649443980352707,True,False
fp16,4096,128,scalar_fused,3,control,32,2.63498802185,2.62134799957,1.0052034381860926,0.5176502574923734,False,False
fp16,4096,128,vector_fused,3,vector_path,32,1.32518396378,0.95789604187,1.3834319235655075,27.715995057949193,True,False
fp16,4096,128,quant_only,3,control,32,0.844268035889,0.84205198288,1.0026317294585787,0.26248216381501366,False,False
fp16,4096,256,scalar_transform,3,control,32,4.23427581787,4.16081581116,1.0176551931265423,1.7348895034181677,False,False
fp16,4096,256,vector_transform,3,vector_path,32,0.988936042786,0.222808003426,4.438512205933616,77.46992790369819,True,False
fp16,4096,256,scalar_split,3,control,32,5.86551589966,5.78743209839,1.0134919598092083,1.3312350116470784,False,False
fp16,4096,256,vector_split,3,vector_path,32,2.62036800385,1.84934005737,1.4169205892703698,29.42441463745397,True,False
fp16,4096,256,scalar_fused,3,control,32,5.57030410767,5.54451217651,1.0046517944841515,0.4630255487215949,False,False
fp16,4096,256,vector_fused,3,vector_path,32,2.53425998688,1.79745998383,1.4099117697630397,29.07357598922183,True,False
fp16,4096,256,quant_only,3,control,32,1.63192806244,1.62719192505,1.0029106200178903,0.2902172895365752,False,False
fp16,16384,16,scalar_transform,3,control,32,0.903188037872,0.887491989136,1.017685848354846,1.7378494928898067,False,False
fp16,16384,16,vector_transform,3,vector_path,32,0.64270401001,0.430100011826,1.494312932662765,33.079612834637835,True,False
fp16,16384,16,scalar_split,3,control,32,1.50916004181,1.49392004013,1.0102013503203786,1.0098333680848106,False,False
fp16,16384,16,vector_split,3,vector_path,32,1.24766397476,1.03499603271,1.20547706013245,17.04528994602963,True,False
fp16,16384,16,scalar_fused,3,control,32,1.28999595642,1.28698396683,1.0023403474072945,0.23348829699892412,False,False
fp16,16384,16,vector_fused,3,vector_path,32,1.06413202286,0.870528030396,1.2223983441129749,18.193606460941076,True,False
fp16,16384,16,quant_only,3,control,32,0.60595998764,0.605543994904,1.00068697359647,0.06865019877305092,False,False
fp16,16384,64,scalar_transform,3,control,32,3.61355209351,3.55051612854,1.0177540286222897,1.7444321636656002,False,False
fp16,16384,64,vector_transform,3,vector_path,32,1.30794000626,0.516900014877,2.5303539729462643,60.47983757641499,True,False
fp16,16384,64,scalar_split,3,control,32,5.38895187378,5.32253189087,1.012479020186602,1.232521359731702,False,False
fp16,16384,64,vector_split,3,vector_path,32,3.08433208466,2.28857192993,1.3477103534842099,25.80008030548113,True,False
fp16,16384,64,scalar_fused,3,control,32,5.02947998047,5.00130386353,1.005633754258657,0.5602192880657828,False,False
fp16,16384,64,vector_fused,3,vector_path,32,2.88388805389,2.1453119278,1.34427446960937,25.610429818652435,True,False
fp16,16384,64,quant_only,3,control,32,1.7759759903,1.7728679657,1.0017531055104676,0.1750037510065176,False,False
fp16,16384,128,scalar_transform,3,control,32,7.79524765015,7.66978378296,1.0163582013183663,1.6094917419023413,False,False
fp16,16384,128,vector_transform,3,vector_path,32,2.16574802399,0.629695987701,3.4393549685731317,70.92478068889572,True,False
fp16,16384,128,scalar_split,3,control,32,11.1527877808,11.0184158325,1.0121952148423783,1.2048283437377616,False,False
fp16,16384,128,vector_split,3,vector_path,32,5.52221984863,3.97915611267,1.3877866794536515,27.94281608224664,True,False
fp16,16384,128,scalar_fused,3,control,32,10.519631958,10.4660957336,1.005115204920984,0.508917275944115,False,False
fp16,16384,128,vector_fused,3,vector_path,32,5.2544921875,3.78490791321,1.3882747765568855,27.968150334032636,True,False
fp16,16384,128,quant_only,3,control,32,3.35709190369,3.34928817749,1.0023299655886428,0.23245494683724774,False,False
fp16,16384,256,scalar_transform,3,control,32,16.9230804443,16.628187561,1.0177345175003705,1.7425484932875965,False,False
fp16,16384,256,vector_transform,3,vector_path,32,3.88078804016,0.814111995697,4.766897012538764,79.02199276867914,True,False
fp16,16384,256,scalar_split,3,control,32,23.4282913208,23.1136566162,1.013612502332473,1.3429690637347589,False,False
fp16,16384,256,vector_split,3,vector_path,32,10.3943321228,7.30113220215,1.423660308429853,29.758524974058282,True,False
fp16,16384,256,scalar_fused,3,control,32,22.259487915,22.153364563,1.0047903943303151,0.47675558577647037,False,False
fp16,16384,256,vector_fused,3,vector_path,32,10.054119873,7.10574417114,1.414928490366264,29.325050219241604,True,False
fp16,16384,256,quant_only,3,control,32,6.50540390015,6.48593597412,1.0030015600073268,0.29925776060654785,False,False
bf16,1,16,scalar_transform,3,control,32,0.0070799998939,0.00597600005567,1.1847389270323936,15.593218287774075,True,False
bf16,1,16,vector_transform,3,vector_path,32,0.00765200033784,0.00776399970055,0.9855745276880851,-1.4636612358228793,False,False
bf16,1,16,scalar_split,3,control,32,0.0130919992924,0.0141920000315,0.9224914926255298,-8.402083704194505,False,True
bf16,1,16,vector_split,3,vector_path,32,0.0134000003338,0.0136680006981,0.9803921312107298,-2.000002668835747,False,False
bf16,1,16,scalar_fused,3,control,32,0.0074960000813,0.00709199979901,1.0569656364550934,5.389544796001861,True,False
bf16,1,16,vector_fused,3,vector_path,32,0.00811600014567,0.00795200020075,1.0206237350075182,2.0206991372159586,False,False
bf16,1,16,quant_only,3,control,32,0.00737999975681,0.00628800019622,1.173664046837411,14.7967425010054,True,False
bf16,1,64,scalar_transform,3,control,32,0.0107320003211,0.0103959999979,1.0323201542196876,3.1308266226883616,False,False
bf16,1,64,vector_transform,3,vector_path,32,0.0103359997272,0.0101559996605,1.0177235203541881,1.7414867593921746,False,False
bf16,1,64,scalar_split,3,control,32,0.0172440007329,0.0170880004764,1.0091292282391642,0.9046639403254446,False,False
bf16,1,64,vector_split,3,vector_path,32,0.0167960003018,0.01660400033,1.0115634767516293,1.1431291280664213,False,False
bf16,1,64,scalar_fused,3,control,32,0.0135680004954,0.0134399995208,1.0095238823782624,0.9434033750470275,False,False
bf16,1,64,vector_fused,3,vector_path,32,0.0134200006723,0.011819999665,1.1353638792425464,11.922510634463192,True,False
bf16,1,64,quant_only,3,control,32,0.00793600007892,0.0080119997263,0.9905142723444528,-0.9576568375027437,False,False
bf16,1,128,scalar_transform,3,control,32,0.0186360001564,0.0186320006847,1.0002146560515792,0.021460998424740082,False,False
bf16,1,128,vector_transform,3,vector_path,32,0.0168479993939,0.015039999783,1.1202127418208885,10.731242141156558,True,False
bf16,1,128,scalar_split,3,control,32,0.0283520013094,0.0280840009451,1.0095428128215742,0.9452608349419984,False,False
bf16,1,128,vector_split,3,vector_path,32,0.0264400005341,0.024660000205,1.0721816834672648,6.732225011887988,True,False
bf16,1,128,scalar_fused,3,control,32,0.0244240000844,0.0243919998407,1.0013119155423493,0.13101966749679766,False,False
bf16,1,128,vector_fused,3,vector_path,32,0.0233520001173,0.0203160002828,1.149438855692001,13.00102697520468,True,False
bf16,1,128,quant_only,3,control,32,0.0104680001736,0.0103560000658,1.010814996821975,1.0699284098452913,False,False
bf16,1,256,scalar_transform,3,control,32,0.0373919993639,0.0365799993277,1.0221979237595316,2.171587639103205,False,False
bf16,1,256,vector_transform,3,vector_path,32,0.0322479993105,0.0268839985132,1.199523921066514,16.63359250802723,True,False
bf16,1,256,scalar_split,3,control,32,0.0545279979706,0.0537360012531,1.0147386612146603,1.452458822946375,False,False
bf16,1,256,vector_split,3,vector_path,32,0.049268001318,0.0437880009413,1.1251484484081888,11.122838820534602,True,False
bf16,1,256,scalar_fused,3,control,32,0.0485720008612,0.048276001215,1.0061314035701039,0.6094038560318876,False,False
bf16,1,256,vector_fused,3,vector_path,32,0.0452360004187,0.0391000002623,1.1569309492387982,13.564417940591083,True,False
bf16,1,256,quant_only,3,control,32,0.017499999702,0.0174520000815,1.0027503793419574,0.2742835503849345,False,False
bf16,17,16,scalar_transform,3,control,32,0.00763600021601,0.00774400010705,0.9860537332713001,-1.4143515974968415,False,False
bf16,17,16,vector_transform,3,vector_path,32,0.00766799971461,0.00794000029564,0.965743001145811,-3.5472168903677894,False,False
bf16,17,16,scalar_split,3,control,32,0.0133320003748,0.0138160005212,0.964968143591387,-3.6303640323537008,False,False
bf16,17,16,vector_split,3,vector_path,32,0.0136920005083,0.0140959993005,0.9713394713217907,-2.950619173254469,False,False
bf16,17,16,scalar_fused,3,control,32,0.00845199972391,0.0082800000906,1.0207729023463736,2.0350170247098616,False,False
bf16,17,16,vector_fused,3,vector_path,32,0.00854799970984,0.0082800000906,1.032367103418785,3.135231964637205,False,False
bf16,17,16,quant_only,3,control,32,0.00767600014806,0.00813999995589,0.9429975662967596,-6.044812387702585,False,True
bf16,17,64,scalar_transform,3,control,32,0.0117919996381,0.0118359997869,0.9962825152422952,-0.37313560168229937,False,False
bf16,17,64,vector_transform,3,vector_path,32,0.0113159999251,0.0105319999158,1.0744398039847922,6.928243323517623,True,False
bf16,17,64,scalar_split,3,control,32,0.0197600007057,0.0196239992976,1.0069303614435328,0.6882662107434576,False,False
bf16,17,64,vector_split,3,vector_path,32,0.0194360002875,0.0185800001025,1.0460710538362603,4.404199281425846,False,False
bf16,17,64,scalar_fused,3,control,32,0.0153200000525,0.0150639995933,1.0169941892001817,1.6710212684250265,False,False
bf16,17,64,vector_fused,3,vector_path,32,0.0148000001907,0.0132280007005,1.1188387818985057,10.621618040166041,True,False
bf16,17,64,quant_only,3,control,32,0.00929600000381,0.00947600007057,0.9810046364057095,-1.9363174127175797,False,False
bf16,17,128,scalar_transform,3,control,32,0.0202360004187,0.0203079998493,0.9964546271846422,-0.3557987206477097,False,False
bf16,17,128,vector_transform,3,vector_path,32,0.0182999998331,0.0158120006323,1.1573487921394106,13.595624172082493,True,False
bf16,17,128,scalar_split,3,control,32,0.0317079991102,0.0313679993153,1.0108390653634758,1.0722839801980049,False,False
bf16,17,128,vector_split,3,vector_path,32,0.0298640012741,0.0273360013962,1.092478773367762,8.465040751563482,True,False
bf16,17,128,scalar_fused,3,control,32,0.0264679998159,0.0262239992619,1.0093044753228964,0.9218700154796832,False,False
bf16,17,128,vector_fused,3,vector_path,32,0.0247999995947,0.0218679994345,1.1340772012081881,11.822581484342429,True,False
bf16,17,128,quant_only,3,control,32,0.0120679996908,0.0122040003538,0.9888560587465361,-1.1269528213833069,False,False
bf16,17,256,scalar_transform,3,control,32,0.0388599991798,0.0386040002108,1.006631410413483,0.6587724508575663,False,False
bf16,17,256,vector_transform,3,vector_path,32,0.0336320012808,0.0275840014219,1.2192575241856776,17.98287234947482,True,False
bf16,17,256,scalar_split,3,control,32,0.0572200000286,0.05666000247,1.009883472188278,0.9786745164629471,False,False
bf16,17,256,vector_split,3,vector_path,32,0.0520479977131,0.0461120009422,1.1287299759197307,11.404851352054926,True,False
bf16,17,256,scalar_fused,3,control,32,0.0500800013542,0.0498320013285,1.004976722168254,0.4952077056587462,False,False
bf16,17,256,vector_fused,3,vector_path,32,0.046156001091,0.0404119998217,1.1421360312442557,12.444755034075152,True,False
bf16,17,256,quant_only,3,control,32,0.0189840003848,0.019115999341,0.9930948440703861,-0.6953168643300836,False,False
bf16,257,16,scalar_transform,3,control,32,0.0193800002337,0.0192760005593,1.0053952931823207,0.5366340203606185,False,False
bf16,257,16,vector_transform,3,vector_path,32,0.0158639997244,0.0126399993896,1.255063329943881,20.322745781703766,True,False
bf16,257,16,scalar_split,3,control,32,0.0352319985628,0.0351680010557,1.0018197652746497,0.1816459744284172,False,False
bf16,257,16,vector_split,3,vector_path,32,0.0319959998131,0.0289039999247,1.106974809592278,9.66370767115099,True,False
bf16,257,16,scalar_fused,3,control,32,0.0265679985285,0.0263960003853,1.0065160683698045,0.6473884098401104,False,False
bf16,257,16,vector_fused,3,vector_path,32,0.0234400004148,0.0205400004983,1.1411879185075977,12.372013076710271,True,False
bf16,257,16,quant_only,3,control,32,0.0166559994221,0.0167960003018,0.9916646298413678,-0.8405432550282245,False,False
bf16,257,64,scalar_transform,3,control,32,0.0663079977036,0.0651960015297,1.0170562020340073,1.6770166682919407,False,False
bf16,257,64,vector_transform,3,vector_path,32,0.0303119987249,0.0175160005689,1.7305319559488679,42.21430025822956,True,False
bf16,257,64,scalar_split,3,control,32,0.100171995163,0.0990320026875,1.0115113543557965,1.1380351101572945,False,False
bf16,257,64,vector_split,3,vector_path,32,0.0644599974155,0.0515439987183,1.250582007961566,20.037231174468253,True,False
bf16,257,64,scalar_fused,3,control,32,0.0921679973602,0.0915560007095,1.0066843969369283,0.6640012457993039,False,False
bf16,257,64,vector_fused,3,vector_path,32,0.0580760002136,0.0450480014086,1.2892025927372854,22.432672286458804,True,False
bf16,257,64,quant_only,3,control,32,0.0347000002861,0.0345880001783,1.0032381203660994,0.32276687860680997,False,False
bf16,257,128,scalar_transform,3,control,32,0.140424001217,0.137911999226,1.0182145281418444,1.7888694021174798,False,False
bf16,257,128,vector_transform,3,vector_path,32,0.0501160025597,0.0242880001664,2.063405888354301,51.5364376129815,True,False
bf16,257,128,scalar_split,3,control,32,0.201884007454,0.199580001831,1.0115442709783669,1.1412521734912493,False,False
bf16,257,128,vector_split,3,vector_path,32,0.111652004719,0.0860239982605,1.297916941513142,22.953467358691178,True,False
bf16,257,128,scalar_fused,3,control,32,0.188815999031,0.187580001354,1.0065891761812467,0.6546043149643654,False,False
bf16,257,128,vector_fused,3,vector_path,32,0.104560005665,0.078991997242,1.323678465106659,24.452952407938263,True,False
bf16,257,128,quant_only,3,control,32,0.0620760023594,0.0621680021286,0.998520142741443,-0.14820504817199529,False,False
bf16,257,256,scalar_transform,3,control,32,0.301379990578,0.296203994751,1.0174744295104836,1.7174318099463923,False,False
bf16,257,256,vector_transform,3,vector_path,32,0.0920599997044,0.0391920000315,2.3489487556238036,57.42776433049801,True,False
bf16,257,256,scalar_split,3,control,32,0.419755983353,0.414516019821,1.0126411604894372,1.248335637801591,False,False
bf16,257,256,vector_split,3,vector_path,32,0.210380005836,0.157532000542,1.3354747296560234,25.12026039926875,True,False
bf16,257,256,scalar_fused,3,control,32,0.396567988396,0.394587993622,1.0050178789167539,0.499282552282777,False,False
bf16,257,256,vector_fused,3,vector_path,32,0.201631999016,0.14964799881,1.3473751778799348,25.781622192752728,True,False
bf16,257,256,quant_only,3,control,32,0.118868005276,0.118827998638,1.0003366768645314,0.03365635513703097,False,False
bf16,4096,16,scalar_transform,3,control,32,0.229168009758,0.225232005119,1.0174753345419114,1.7175192310464313,False,False
bf16,4096,16,vector_transform,3,vector_path,32,0.164103996754,0.11116399765,1.4762333149504183,32.26003031684821,True,False
bf16,4096,16,scalar_split,3,control,32,0.391359996796,0.387719988823,1.0093882391363156,0.9300919876328972,False,False
bf16,4096,16,vector_split,3,vector_path,32,0.326848006248,0.273327994347,1.1958087462971478,16.374587232571646,True,False
bf16,4096,16,scalar_fused,3,control,32,0.32957201004,0.326528000832,1.0093223527545685,0.9236249181568894,False,False
bf16,4096,16,vector_fused,3,vector_path,32,0.272979998589,0.224620008469,1.2152968938502833,17.715580031492,True,False
bf16,4096,16,quant_only,3,control,32,0.162544000149,0.162344002724,1.001231936022546,0.12304202235496502,False,False
bf16,4096,64,scalar_transform,3,control,32,0.907444000244,0.892164039612,1.0171268510650184,1.6838461247075749,False,False
bf16,4096,64,vector_transform,3,vector_path,32,0.334191989899,0.136836004257,2.442281121212322,59.0546726453992,True,False
bf16,4096,64,scalar_split,3,control,32,1.3554599762,1.3397480011,1.011727560024049,1.159161862089653,False,False
bf16,4096,64,vector_split,3,vector_path,32,0.782560014725,0.584779977798,1.3382127371592722,25.273465703010917,True,False
bf16,4096,64,scalar_fused,3,control,32,1.26588802338,1.25721197128,1.00690102568079,0.6853727928347404,False,False
bf16,4096,64,vector_fused,3,vector_path,32,0.728936004639,0.543819999695,1.3403994061414106,25.395371303641028,True,False
bf16,4096,64,quant_only,3,control,32,0.448827981949,0.448400020599,1.0009544186671273,0.09535086207004338,False,False
bf16,4096,128,scalar_transform,3,control,32,1.95167598724,1.92004394531,1.016474644763869,1.6207629820118388,False,False
bf16,4096,128,vector_transform,3,vector_path,32,0.551376008987,0.167563998699,3.290539813253398,69.60984954589297,True,False
bf16,4096,128,scalar_split,3,control,32,2.79517192841,2.7629360199,1.0116672656470584,1.153271045060069,False,False
bf16,4096,128,vector_split,3,vector_path,32,1.39451198578,1.01054401398,1.3799616508416617,27.534218114678527,True,False
bf16,4096,128,scalar_fused,3,control,32,2.63824005127,2.6245759964,1.005206195167807,0.5179231079985452,False,False
bf16,4096,128,vector_fused,3,vector_path,32,1.32658004761,0.957855987549,1.3849472831552745,27.795085620751088,True,False
bf16,4096,128,quant_only,3,control,32,0.84395198822,0.843488025665,1.0005500523313702,0.05497499401340048,False,False
bf16,4096,256,scalar_transform,3,control,32,4.23363609314,4.16065597534,1.017540531645142,1.7238165065309712,False,False
bf16,4096,256,vector_transform,3,vector_path,32,0.988908004761,0.222891998291,4.4367138001513915,77.46079542101909,True,False
bf16,4096,256,scalar_split,3,control,32,5.86220817566,5.78886795044,1.012669182618758,1.2510682497511767,False,False
bf16,4096,256,vector_split,3,vector_path,32,2.61764793396,1.85125598907,1.4139848564514332,29.277884735652577,True,False
bf16,4096,256,scalar_fused,3,control,32,5.57389183044,5.54855613708,1.0045661777107535,0.4545422503830642,False,False
bf16,4096,256,vector_fused,3,vector_path,32,2.53636398315,1.79939594269,1.4095641337049323,29.056083643986035,True,False
bf16,4096,256,quant_only,3,control,32,1.62926807404,1.62923202515,1.0000221263082505,0.002212581868776514,False,False
bf16,16384,16,scalar_transform,3,control,32,0.902591991425,0.88902797699,1.015257128893653,1.5027847093552549,False,False
bf16,16384,16,vector_transform,3,vector_path,32,0.642180013657,0.430352020264,1.49222028343925,32.985765500036436,True,False
bf16,16384,16,scalar_split,3,control,32,1.50888004303,1.49420003891,1.0098246578354453,0.9729073021948672,False,False
bf16,16384,16,vector_split,3,vector_path,32,1.24853601456,1.03543195724,1.2058117443931713,17.068314797078614,True,False
bf16,16384,16,scalar_fused,3,control,32,1.29738397598,1.28484802246,1.0097567597886001,0.9662485241141349,False,False
bf16,16384,16,vector_fused,3,vector_path,32,1.06912002563,0.869659996033,1.2293540354930057,18.65646745130082,True,False
bf16,16384,16,quant_only,3,control,32,0.606112003326,0.605495977402,1.0010173906136308,0.10163565819841971,False,False
bf16,16384,64,scalar_transform,3,control,32,3.61326789856,3.54846000671,1.0182636669787601,1.7936088236310432,False,False
bf16,16384,64,vector_transform,3,vector_path,32,1.30800800323,0.51658000946,2.5320530784714426,60.50635713356834,True,False
bf16,16384,64,scalar_split,3,control,32,5.38799209595,5.32271995544,1.0122629296781411,1.2114371986377377,False,False
bf16,16384,64,vector_split,3,vector_path,32,3.08299999237,2.29066390991,1.3458980075742017,25.700164917966994,True,False
bf16,16384,64,scalar_fused,3,control,32,5.04287185669,5.01051216125,1.0064583608219257,0.6416918049795418,False,False
bf16,16384,64,vector_fused,3,vector_path,32,2.88551197052,2.14345607758,1.3461959872664127,25.716611142884076,True,False
bf16,16384,64,quant_only,3,control,32,1.77556400299,1.77519607544,1.0002072602317513,0.02072172838491572,False,False
bf16,16384,128,scalar_transform,3,control,32,7.79554367065,7.66825637817,1.0165992484083295,1.632821235537852,False,False
bf16,16384,128,vector_transform,3,vector_path,32,2.16527996063,0.631080007553,3.431070442281684,70.85457682020095,True,False
bf16,16384,128,scalar_split,3,control,32,11.1502120972,11.0224960327,1.0115868551116836,1.1454137677979492,False,False
bf16,16384,128,vector_split,3,vector_path,32,5.52027587891,3.98458404541,1.3854083176558978,27.819113884634838,True,False
bf16,16384,128,scalar_fused,3,control,32,10.5315917969,10.478868103,1.0050314302443513,0.5006241688509063,False,False
bf16,16384,128,vector_fused,3,vector_path,32,5.26059608459,3.78523597717,1.3897670095915766,28.04549301440973,True,False
bf16,16384,128,quant_only,3,control,32,3.35519218445,3.35520401001,0.9999964754572405,-0.0003524555181944428,False,False
bf16,16384,256,scalar_transform,3,control,32,16.920539856,16.6262756348,1.017698745507628,1.7390947552755338,False,False
bf16,16384,256,vector_transform,3,vector_path,32,3.88154411316,0.814663982391,4.764595216015139,79.01185820279717,True,False
bf16,16384,256,scalar_split,3,control,32,23.4153076172,23.1201156616,1.0127677542759996,1.2606793830167884,False,False
bf16,16384,256,vector_split,3,vector_path,32,10.3772636414,7.30992431641,1.4196130072241857,29.5582672945966,True,False
bf16,16384,256,scalar_fused,3,control,32,22.2700759888,22.1698516846,1.004520747618245,0.4500402434657251,False,False
bf16,16384,256,vector_fused,3,vector_path,32,10.0615196228,7.11242828369,1.4146391670300233,29.310595711876214,True,False
bf16,16384,256,quant_only,3,control,32,6.49459228516,6.49483566284,0.9999625275076024,-0.0037473896637915645,False,False
