variant,round,dtype,M,N,method,block_dim,groups,median_ms,median_us,min_group_ms,max_group_ms
new,1,fp16,16384,64,vector_transform,32,5,0.519267988205,519.267988205,0.518732023239,0.519435977936
new,1,fp16,16384,128,quant_only,32,5,3.34852409363,3348.52409363,3.34805603027,3.34938812256
new,1,fp16,16384,128,scalar_fused,32,5,10.4642562866,10464.2562866,10.4640602112,10.4715522766
new,1,fp16,16384,128,scalar_split,32,5,11.0113723755,11011.3723755,11.0108398438,11.0115356445
new,1,fp16,16384,128,scalar_transform,32,5,7.66271972656,7662.71972656,7.66244430542,7.66355209351
new,1,fp16,16384,128,vector_fused,32,5,3.78347206116,3783.47206116,3.78335189819,3.78372383118
new,1,fp16,16384,128,vector_split,32,5,3.97262802124,3972.62802124,3.97165184021,3.97429618835
new,1,fp16,16384,128,vector_transform,32,5,0.624172019958,624.172019958,0.623827981949,0.624688005447
new,1,fp16,16384,256,quant_only,32,5,6.48734436035,6487.34436035,6.48688812256,6.48875198364
new,1,fp16,16384,256,scalar_fused,32,5,22.154284668,22154.284668,22.1537399292,22.15572052
new,1,fp16,16384,256,scalar_split,32,5,23.1184326172,23118.4326172,23.116444397,23.1208206177
new,1,fp16,16384,256,scalar_transform,32,5,16.630355835,16630.355835,16.6296600342,16.6307037354
new,1,fp16,16384,256,vector_fused,32,5,7.1064956665,7106.4956665,7.10507202148,7.10815963745
new,1,fp16,16384,256,vector_split,32,5,7.30355987549,7303.55987549,7.30303192139,7.30925598145
new,1,fp16,16384,256,vector_transform,32,5,0.817216014862,817.216014862,0.816475963593,0.81756401062
new,2,bf16,1,16,quant_only,32,5,0.00718400031328,7.18400031328,0.006712000072,0.00841199979186
new,2,bf16,1,16,scalar_fused,32,5,0.00746399983764,7.46399983764,0.00713199973106,0.0081200003624
new,2,bf16,1,16,scalar_split,32,5,0.0126200005412,12.6200005412,0.0123960003257,0.0142599999905
new,2,bf16,1,16,scalar_transform,32,5,0.00715600028634,7.15600028634,0.00689999982715,0.00795999988914
new,2,bf16,1,16,vector_fused,32,5,0.00768000036478,7.68000036478,0.00695599988103,0.00774800032377
new,2,bf16,1,16,vector_split,32,5,0.0127399995923,12.7399995923,0.0122400000691,0.0138840004802
new,2,bf16,1,16,vector_transform,32,5,0.00725599974394,7.25599974394,0.00659999996424,0.00744400024414
new,2,bf16,1,64,quant_only,32,5,0.00805199965835,8.05199965835,0.0074960000813,0.00835599973798
new,2,bf16,1,64,scalar_fused,32,5,0.0134399995208,13.4399995208,0.0132239997387,0.0135560005903
new,2,bf16,1,64,scalar_split,32,5,0.0170440003276,17.0440003276,0.0165959998965,0.018016000092
new,2,bf16,1,64,scalar_transform,32,5,0.0105360001326,10.5360001326,0.0103479996324,0.0121119998395
new,2,bf16,1,64,vector_fused,32,5,0.0122079998255,12.2079998255,0.0119000002742,0.0124439999461
new,2,bf16,1,64,vector_split,32,5,0.0168200001121,16.8200001121,0.0164039999247,0.0169719994068
new,2,bf16,1,64,vector_transform,32,5,0.010583999753,10.583999753,0.0103959999979,0.0118000000715
new,2,bf16,1,128,quant_only,32,5,0.0106279999018,10.6279999018,0.0102679997683,0.0107079997659
new,2,bf16,1,128,scalar_fused,32,5,0.0243000000715,24.3000000715,0.0241600006819,0.0245079994202
new,2,bf16,1,128,scalar_split,32,5,0.0280039995909,28.0039995909,0.0277999997139,0.0281280010939
new,2,bf16,1,128,scalar_transform,32,5,0.0183960005641,18.3960005641,0.0181720003486,0.0200560003519
new,2,bf16,1,128,vector_fused,32,5,0.020340000093,20.340000093,0.0199880003929,0.0215479999781
new,2,bf16,1,128,vector_split,32,5,0.0245759993792,24.5759993792,0.0244399994612,0.0246199995279
new,2,bf16,1,128,vector_transform,32,5,0.0150560006499,15.0560006499,0.0149759992957,0.0150999993086
new,2,bf16,1,256,quant_only,32,5,0.0174879997969,17.4879997969,0.0173840001225,0.017880000174
new,2,bf16,1,256,scalar_fused,32,5,0.048219999671,48.219999671,0.0481799989939,0.0485040009022
new,2,bf16,1,256,scalar_split,32,5,0.0539399981499,53.9399981499,0.0536199986935,0.0544080018997
new,2,bf16,1,256,scalar_transform,32,5,0.0367439985275,36.7439985275,0.0366560012102,0.0367599993944
new,2,bf16,1,256,vector_fused,32,5,0.039359998703,39.359998703,0.0389200001955,0.0395480006933
new,2,bf16,1,256,vector_split,32,5,0.0449479997158,44.9479997158,0.0446040004492,0.0473159998655
new,2,bf16,1,256,vector_transform,32,5,0.0277599990368,27.7599990368,0.0276879996061,0.0278039991856
new,2,bf16,17,16,quant_only,32,5,0.00748799964786,7.48799964786,0.00740000009537,0.00759999975562
new,2,bf16,17,16,scalar_fused,32,5,0.00853200033307,8.53200033307,0.00829199999571,0.00857999995351
new,2,bf16,17,16,scalar_split,32,5,0.0135440006852,13.5440006852,0.012800000608,0.014824000001
new,2,bf16,17,16,scalar_transform,32,5,0.00746000036597,7.46000036597,0.0073679998517,0.00913999974728
new,2,bf16,17,16,vector_fused,32,5,0.00805199965835,8.05199965835,0.00800800025463,0.00824799984694
new,2,bf16,17,16,vector_split,32,5,0.0130439996719,13.0439996719,0.012936000526,0.0134159997106
new,2,bf16,17,16,vector_transform,32,5,0.00755200013518,7.55200013518,0.0073360003531,0.00759999975562
new,2,bf16,17,64,quant_only,32,5,0.00917999967933,9.17999967933,0.00894400030375,0.0095119997859
new,2,bf16,17,64,scalar_fused,32,5,0.0153960004449,15.3960004449,0.0150440007448,0.0155799999833
new,2,bf16,17,64,scalar_split,32,5,0.0199200004339,19.9200004339,0.0197119995952,0.0213520005345
new,2,bf16,17,64,scalar_transform,32,5,0.0119560003281,11.9560003281,0.0118359997869,0.0119800001383
new,2,bf16,17,64,vector_fused,32,5,0.0135959997773,13.5959997773,0.0132719993591,0.0137119993567
new,2,bf16,17,64,vector_split,32,5,0.0187040001154,18.7040001154,0.0185839995742,0.0188920006156
new,2,bf16,17,64,vector_transform,32,5,0.0107639998198,10.7639998198,0.010623999685,0.0108319997787
new,2,bf16,17,128,quant_only,32,5,0.0121440000832,12.1440000832,0.0119719997048,0.0122079998255
new,2,bf16,17,128,scalar_fused,32,5,0.0259479999542,25.9479999542,0.0258960008621,0.0260280013084
new,2,bf16,17,128,scalar_split,32,5,0.0310759991407,31.0759991407,0.0310039997101,0.0311360001564
new,2,bf16,17,128,scalar_transform,32,5,0.0200320005417,20.0320005417,0.0199200004339,0.0218600004911
new,2,bf16,17,128,vector_fused,32,5,0.0217720001936,21.7720001936,0.0216759994626,0.0218280002475
new,2,bf16,17,128,vector_split,32,5,0.0266799986362,26.6799986362,0.0266479998827,0.0267479985952
new,2,bf16,17,128,vector_transform,32,5,0.0153160005808,15.3160005808,0.0152759999037,0.0158280000091
new,2,bf16,17,256,quant_only,32,5,0.0190799996257,19.0799996257,0.019008000195,0.0191760003567
new,2,bf16,17,256,scalar_fused,32,5,0.0498959988356,49.8959988356,0.0498519986868,0.0499119997025
new,2,bf16,17,256,scalar_split,32,5,0.0565999984741,56.5999984741,0.056388002634,0.0568480014801
new,2,bf16,17,256,scalar_transform,32,5,0.0385879993439,38.5879993439,0.0385120004416,0.0402119994164
new,2,bf16,17,256,vector_fused,32,5,0.0404559999704,40.4559999704,0.0403679996729,0.04075999856
new,2,bf16,17,256,vector_split,32,5,0.0460040003061,46.0040003061,0.0458359986544,0.0461439996958
new,2,bf16,17,256,vector_transform,32,5,0.0276320010424,27.6320010424,0.0275880008936,0.0280919998884
new,2,bf16,257,16,quant_only,32,5,0.016332000494,16.332000494,0.0162039995193,0.016371999681
new,2,bf16,257,16,scalar_fused,32,5,0.0264600008726,26.4600008726,0.0263399988413,0.026587998867
new,2,bf16,257,16,scalar_split,32,5,0.0345880001783,34.5880001783,0.0344839990139,0.0348399996758
new,2,bf16,257,16,scalar_transform,32,5,0.019047999382,19.047999382,0.0189559996128,0.0208039999008
new,2,bf16,257,16,vector_fused,32,5,0.0202079996467,20.2079996467,0.0201480001211,0.0202959999442
new,2,bf16,257,16,vector_split,32,5,0.028316000104,28.316000104,0.0281360000372,0.0312799990177
new,2,bf16,257,16,vector_transform,32,5,0.0122720003128,12.2720003128,0.0121959999204,0.0126039996743
new,2,bf16,257,64,quant_only,32,5,0.0346799999475,34.6799999475,0.0343919992447,0.0348919987679
new,2,bf16,257,64,scalar_fused,32,5,0.0915880024433,91.5880024433,0.0915639996529,0.0918439984322
new,2,bf16,257,64,scalar_split,32,5,0.0990840017796,99.0840017796,0.0990400016308,0.0995320022106
new,2,bf16,257,64,scalar_transform,32,5,0.0652000010014,65.2000010014,0.0650640010834,0.0667680025101
new,2,bf16,257,64,vector_fused,32,5,0.0450080007315,45.0080007315,0.0448879987001,0.0452679991722
new,2,bf16,257,64,vector_split,32,5,0.0516439974308,51.6439974308,0.0516240000725,0.0524320006371
new,2,bf16,257,64,vector_transform,32,5,0.0176799997687,17.6799997687,0.0176320001483,0.0181480005383
new,2,bf16,257,128,quant_only,32,5,0.0620119988918,62.0119988918,0.0620000004768,0.062375998497
new,2,bf16,257,128,scalar_fused,32,5,0.187632000446,187.632000446,0.187603998184,0.188103997707
new,2,bf16,257,128,scalar_split,32,5,0.199448001385,199.448001385,0.19915599823,0.199803996086
new,2,bf16,257,128,scalar_transform,32,5,0.138276004791,138.276004791,0.137815999985,0.140100002289
new,2,bf16,257,128,vector_fused,32,5,0.0788399994373,78.8399994373,0.0787840008736,0.0791719973087
new,2,bf16,257,128,vector_split,32,5,0.0859759986401,85.9759986401,0.0858280003071,0.0862399995327
new,2,bf16,257,128,vector_transform,32,5,0.0243560001254,24.3560001254,0.0242080003023,0.024592000246
new,2,bf16,257,256,quant_only,32,5,0.119071996212,119.071996212,0.11897200346,0.119239997864
new,2,bf16,257,256,scalar_fused,32,5,0.394664001465,394.664001465,0.394424009323,0.394819998741
new,2,bf16,257,256,scalar_split,32,5,0.414508008957,414.508008957,0.414455986023,0.415019989014
new,2,bf16,257,256,scalar_transform,32,5,0.296316003799,296.316003799,0.296104001999,0.297555994987
new,2,bf16,257,256,vector_fused,32,5,0.149728000164,149.728000164,0.14960000515,0.149955999851
new,2,bf16,257,256,vector_split,32,5,0.158355998993,158.355998993,0.158288002014,0.158619999886
new,2,bf16,257,256,vector_transform,32,5,0.0399639993906,39.9639993906,0.0397960007191,0.040136000514
new,2,bf16,4096,16,quant_only,32,5,0.162544000149,162.544000149,0.162331998348,0.162864005566
new,2,bf16,4096,16,scalar_fused,32,5,0.32584400177,325.84400177,0.325636005402,0.326356005669
new,2,bf16,4096,16,scalar_split,32,5,0.387904000282,387.904000282,0.3865639925,0.388384008408
new,2,bf16,4096,16,scalar_transform,32,5,0.225219988823,225.219988823,0.224851989746,0.227571988106
new,2,bf16,4096,16,vector_fused,32,5,0.22469599247,224.69599247,0.224451994896,0.224939990044
new,2,bf16,4096,16,vector_split,32,5,0.273399996758,273.399996758,0.272943997383,0.274395990372
new,2,bf16,4096,16,vector_transform,32,5,0.11114000082,111.14000082,0.111015999317,0.11146800518
new,2,bf16,4096,64,quant_only,32,5,0.448135995865,448.135995865,0.447896003723,0.448415994644
new,2,bf16,4096,64,scalar_fused,32,5,1.25754003525,1257.54003525,1.25737199783,1.2575920105
new,2,bf16,4096,64,scalar_split,32,5,1.33984804153,1339.84804153,1.33937597275,1.34035596848
new,2,bf16,4096,64,scalar_transform,32,5,0.892055988312,892.055988312,0.891812038422,0.893103981018
new,2,bf16,4096,64,vector_fused,32,5,0.543792009354,543.792009354,0.543571996689,0.543983983994
new,2,bf16,4096,64,vector_split,32,5,0.584643983841,584.643983841,0.584600019455,0.584743976593
new,2,bf16,4096,64,vector_transform,32,5,0.136839997768,136.839997768,0.1366320014,0.136979997158
new,2,bf16,4096,128,quant_only,32,5,0.843607997894,843.607997894,0.843379974365,0.843995952606
new,2,bf16,4096,128,scalar_fused,32,5,2.62463207245,2624.63207245,2.62456798553,2.6248840332
new,2,bf16,4096,128,scalar_split,32,5,2.76168804169,2761.68804169,2.76156406403,2.7618719101
new,2,bf16,4096,128,scalar_transform,32,5,1.91867599487,1918.67599487,1.91843605042,1.91891994476
new,2,bf16,4096,128,vector_fused,32,5,0.958123970032,958.123970032,0.958040046692,0.963372039795
new,2,bf16,4096,128,vector_split,32,5,1.00927600861,1009.27600861,1.00911598206,1.00948400497
new,2,bf16,4096,128,vector_transform,32,5,0.166331994534,166.331994534,0.165856003761,0.166703999043
new,2,bf16,4096,256,quant_only,32,5,1.62928390503,1629.28390503,1.62905597687,1.62952404022
new,2,bf16,4096,256,scalar_fused,32,5,5.54835205078,5548.35205078,5.5479839325,5.54879188538
new,2,bf16,4096,256,scalar_split,32,5,5.79030799866,5790.30799866,5.78991584778,5.79108009338
new,2,bf16,4096,256,scalar_transform,32,5,4.16171989441,4161.71989441,4.16149597168,4.16344795227
new,2,bf16,4096,256,vector_fused,32,5,1.79928798676,1799.28798676,1.7990480423,1.79934005737
new,2,bf16,4096,256,vector_split,32,5,1.85301990509,1853.01990509,1.85230007172,1.85354404449
new,2,bf16,4096,256,vector_transform,32,5,0.223776006699,223.776006699,0.22371199131,0.224268007278
new,2,bf16,16384,16,quant_only,32,5,0.605967998505,605.967998505,0.605635976791,0.606383991241
new,2,bf16,16384,16,scalar_fused,32,5,1.284815979,1284.815979,1.28381204605,1.28514003754
new,2,bf16,16384,16,scalar_split,32,5,1.49396800995,1493.96800995,1.49357995987,1.49557600021
new,2,bf16,16384,16,scalar_transform,32,5,0.888751983643,888.751983643,0.888191986084,0.890499973297
new,2,bf16,16384,16,vector_fused,32,5,0.869703960419,869.703960419,0.868647956848,0.870547962189
new,2,bf16,16384,16,vector_split,32,5,1.03599996567,1035.99996567,1.03469600677,1.03640403748
new,2,bf16,16384,16,vector_transform,32,5,0.430955982208,430.955982208,0.430068016052,0.431056022644
new,2,bf16,16384,64,quant_only,32,5,1.77420005798,1774.20005798,1.7740480423,1.77460803986
new,2,bf16,16384,64,scalar_fused,32,5,5.00993995667,5009.93995667,5.00960006714,5.01034011841
new,2,bf16,16384,64,scalar_split,32,5,5.32441596985,5324.41596985,5.3233921051,5.32693595886
new,2,bf16,16384,64,scalar_transform,32,5,3.55124397278,3551.24397278,3.55038414001,3.55315208435
new,2,bf16,16384,64,vector_fused,32,5,2.14411201477,2144.11201477,2.14372406006,2.14524402618
new,2,bf16,16384,64,vector_split,32,5,2.29262008667,2292.62008667,2.29190006256,2.29483604431
new,2,bf16,16384,64,vector_transform,32,5,0.519439983368,519.439983368,0.518675994873,0.519572019577
new,2,bf16,16384,128,quant_only,32,5,3.3551399231,3355.1399231,3.35451202393,3.35590400696
new,2,bf16,16384,128,scalar_fused,32,5,10.4777198792,10477.7198792,10.4770042419,10.4779403687
new,2,bf16,16384,128,scalar_split,32,5,11.019216156,11019.216156,11.0184318542,11.0205200195
new,2,bf16,16384,128,scalar_transform,32,5,7.66382827759,7663.82827759,7.66373977661,7.66452026367
new,2,bf16,16384,128,vector_fused,32,5,3.78386802673,3783.86802673,3.78347206116,3.78444786072
new,2,bf16,16384,128,vector_split,32,5,3.98242797852,3982.42797852,3.98082008362,3.98254394531
new,2,bf16,16384,128,vector_transform,32,5,0.627924013138,627.924013138,0.626588010788,0.62842798233
new,2,bf16,16384,256,quant_only,32,5,6.49387207031,6493.87207031,6.49301986694,6.49459991455
new,2,bf16,16384,256,scalar_fused,32,5,22.1686126709,22168.6126709,22.1682632446,22.1689758301
new,2,bf16,16384,256,scalar_split,32,5,23.1198959351,23119.8959351,23.1187072754,23.1227996826
new,2,bf16,16384,256,scalar_transform,32,5,16.6274002075,16627.4002075,16.6268157959,16.6360198975
new,2,bf16,16384,256,vector_fused,32,5,7.1131439209,7113.1439209,7.11134796143,7.11328430176
new,2,bf16,16384,256,vector_split,32,5,7.3115562439,7311.5562439,7.30855636597,7.31372375488
new,2,bf16,16384,256,vector_transform,32,5,0.815359973907,815.359973907,0.814087963104,0.817516040802
new,2,fp16,1,16,quant_only,32,5,0.00721599981189,7.21599981189,0.00633599981666,0.00787200033665
new,2,fp16,1,16,scalar_fused,32,5,0.00738399997354,7.38399997354,0.00703200027347,0.00752800032496
new,2,fp16,1,16,scalar_split,32,5,0.0124959997833,12.4959997833,0.0124600000679,0.0131999999285
new,2,fp16,1,16,scalar_transform,32,5,0.00728000029922,7.28000029922,0.00699599981308,0.0108800001442
new,2,fp16,1,16,vector_fused,32,5,0.00768399983644,7.68399983644,0.00744799971581,0.00789600014687
new,2,fp16,1,16,vector_split,32,5,0.0128159999847,12.8159999847,0.0126800000668,0.0143959999084
new,2,fp16,1,16,vector_transform,32,5,0.00728399977088,7.28399977088,0.00674000009894,0.00773999989033
new,2,fp16,1,64,quant_only,32,5,0.00811600014567,8.11600014567,0.00805599987507,0.00858400017023
new,2,fp16,1,64,scalar_fused,32,5,0.0131760001183,13.1760001183,0.0130799993873,0.0135519996285
new,2,fp16,1,64,scalar_split,32,5,0.0172120004892,17.2120004892,0.0167439997196,0.0174520000815
new,2,fp16,1,64,scalar_transform,32,5,0.0105360001326,10.5360001326,0.0104719996452,0.0113839998841
new,2,fp16,1,64,vector_fused,32,5,0.01232400015,12.32400015,0.0117559999228,0.0124240003526
new,2,fp16,1,64,vector_split,32,5,0.0170440003276,17.0440003276,0.0167960003018,0.0172800004482
new,2,fp16,1,64,vector_transform,32,5,0.0104280002415,10.4280002415,0.0101520001888,0.0114079996943
new,2,fp16,1,128,quant_only,32,5,0.0107680000365,10.7680000365,0.0106959998608,0.0109159998596
new,2,fp16,1,128,scalar_fused,32,5,0.0244839996099,24.4839996099,0.0241760000587,0.0245600000024
new,2,fp16,1,128,scalar_split,32,5,0.0283320009708,28.3320009708,0.0282119989395,0.0285919994116
new,2,fp16,1,128,scalar_transform,32,5,0.0184080004692,18.4080004692,0.0182400003076,0.0198039993644
new,2,fp16,1,128,vector_fused,32,5,0.0205119997263,20.5119997263,0.020311999321,0.021167999506
new,2,fp16,1,128,vector_split,32,5,0.0250279992819,25.0279992819,0.0249400004745,0.025203999877
new,2,fp16,1,128,vector_transform,32,5,0.0149759992957,14.9759992957,0.0149440005422,0.0166119992733
new,2,fp16,1,256,quant_only,32,5,0.0175879999995,17.5879999995,0.0175080001354,0.0176919996738
new,2,fp16,1,256,scalar_fused,32,5,0.0480919986963,48.0919986963,0.0479279994965,0.048480001092
new,2,fp16,1,256,scalar_split,32,5,0.0538879990578,53.8879990578,0.0536679983139,0.0541719973087
new,2,fp16,1,256,scalar_transform,32,5,0.0367920011282,36.7920011282,0.0366039991379,0.0368999987841
new,2,fp16,1,256,vector_fused,32,5,0.039291998744,39.291998744,0.0388359993696,0.0395119994879
new,2,fp16,1,256,vector_split,32,5,0.04451200068,44.51200068,0.044387999177,0.0449200004339
new,2,fp16,1,256,vector_transform,32,5,0.0277319997549,27.7319997549,0.0276800006628,0.027772000432
new,2,fp16,17,16,quant_only,32,5,0.00751999989152,7.51999989152,0.00725200027227,0.00795599967241
new,2,fp16,17,16,scalar_fused,32,5,0.00824799984694,8.24799984694,0.00739599987864,0.00835599973798
new,2,fp16,17,16,scalar_split,32,5,0.012839999795,12.839999795,0.0127920001745,0.0143999993801
new,2,fp16,17,16,scalar_transform,32,5,0.00737200006843,7.37200006843,0.00729599967599,0.00865200012922
new,2,fp16,17,16,vector_fused,32,5,0.00803200006485,8.03200006485,0.00714399963617,0.00827599987388
new,2,fp16,17,16,vector_split,32,5,0.0131119996309,13.1119996309,0.0129120007157,0.0147640004754
new,2,fp16,17,16,vector_transform,32,5,0.00742800012231,7.42800012231,0.00631999969482,0.00841199979186
new,2,fp16,17,64,quant_only,32,5,0.00940399989486,9.40399989486,0.00932400003076,0.00948000028729
new,2,fp16,17,64,scalar_fused,32,5,0.0148479998112,14.8479998112,0.0148039996624,0.0150480002165
new,2,fp16,17,64,scalar_split,32,5,0.0197799995542,19.7799995542,0.0196879997849,0.0198760002851
new,2,fp16,17,64,scalar_transform,32,5,0.0117600001395,11.7600001395,0.0116760000587,0.0118040002882
new,2,fp16,17,64,vector_fused,32,5,0.0133039996028,13.3039996028,0.0131479993463,0.0134039998055
new,2,fp16,17,64,vector_split,32,5,0.0188319995999,18.8319995999,0.0187839999795,0.0189640000463
new,2,fp16,17,64,vector_transform,32,5,0.0107280001044,10.7280001044,0.0104919999838,0.010924000293
new,2,fp16,17,128,quant_only,32,5,0.0120039999485,12.0039999485,0.0117839999497,0.0121279999614
new,2,fp16,17,128,scalar_fused,32,5,0.0257239997387,25.7239997387,0.0257039994001,0.0259840011597
new,2,fp16,17,128,scalar_split,32,5,0.0311760008335,31.1760008335,0.0310240000486,0.0313120007515
new,2,fp16,17,128,scalar_transform,32,5,0.0197040006518,19.7040006518,0.0195639997721,0.0198440000415
new,2,fp16,17,128,vector_fused,32,5,0.0217079997063,21.7079997063,0.0216759994626,0.0218600004911
new,2,fp16,17,128,vector_split,32,5,0.0266519993544,26.6519993544,0.026587998867,0.026791998744
new,2,fp16,17,128,vector_transform,32,5,0.0152639999986,15.2639999986,0.0152319997549,0.0155039995909
new,2,fp16,17,256,quant_only,32,5,0.0188639998436,18.8639998436,0.0187399998307,0.0189040005207
new,2,fp16,17,256,scalar_fused,32,5,0.049472001195,49.472001195,0.0494439989328,0.0495719999075
new,2,fp16,17,256,scalar_split,32,5,0.0565439999104,56.5439999104,0.0564360022545,0.0567239999771
new,2,fp16,17,256,scalar_transform,32,5,0.0381359994411,38.1359994411,0.0380919992924,0.040215998888
new,2,fp16,17,256,vector_fused,32,5,0.0403880000114,40.3880000114,0.0403600007296,0.0404639989138
new,2,fp16,17,256,vector_split,32,5,0.0459679991007,45.9679991007,0.0459560006857,0.0461239993572
new,2,fp16,17,256,vector_transform,32,5,0.0275400012732,27.5400012732,0.0274639993906,0.029036000371
new,2,fp16,257,16,quant_only,32,5,0.0164039999247,16.4039999247,0.0162680000067,0.0165519997478
new,2,fp16,257,16,scalar_fused,32,5,0.0258120000362,25.8120000362,0.0257160007954,0.0259119987488
new,2,fp16,257,16,scalar_split,32,5,0.0344639986753,34.4639986753,0.0343160003424,0.0346960008144
new,2,fp16,257,16,scalar_transform,32,5,0.0185800001025,18.5800001025,0.018491999805,0.0210879996419
new,2,fp16,257,16,vector_fused,32,5,0.0201959997416,20.1959997416,0.0201039999723,0.0202600002289
new,2,fp16,257,16,vector_split,32,5,0.028248000145,28.248000145,0.0280919998884,0.028435999155
new,2,fp16,257,16,vector_transform,32,5,0.0121760003269,12.1760003269,0.0121119998395,0.0137239992619
new,2,fp16,257,64,quant_only,32,5,0.0346199989319,34.6199989319,0.0342119991779,0.0348080009222
new,2,fp16,257,64,scalar_fused,32,5,0.0912519991398,91.2519991398,0.0911119997501,0.0915400028229
new,2,fp16,257,64,scalar_split,32,5,0.0989199995995,98.9199995995,0.0988399982452,0.0995079994202
new,2,fp16,257,64,scalar_transform,32,5,0.0651600003242,65.1600003242,0.0649240016937,0.0665560007095
new,2,fp16,257,64,vector_fused,32,5,0.0449279993773,44.9279993773,0.0448040008545,0.0451559990644
new,2,fp16,257,64,vector_split,32,5,0.0514800012112,51.4800012112,0.0514559984207,0.0522119998932
new,2,fp16,257,64,vector_transform,32,5,0.0177520006895,17.7520006895,0.0176280006766,0.0177959993482
new,2,fp16,257,128,quant_only,32,5,0.0625479996204,62.5479996204,0.0623880028725,0.062896001339
new,2,fp16,257,128,scalar_fused,32,5,0.187355995178,187.355995178,0.187328004837,0.187479996681
new,2,fp16,257,128,scalar_split,32,5,0.199951994419,199.951994419,0.199567997456,0.200167989731
new,2,fp16,257,128,scalar_transform,32,5,0.137707996368,137.707996368,0.137644004822,0.137888002396
new,2,fp16,257,128,vector_fused,32,5,0.0790080010891,79.0080010891,0.078968000412,0.0795679986477
new,2,fp16,257,128,vector_split,32,5,0.0865559995174,86.5559995174,0.0862439990044,0.0868200004101
new,2,fp16,257,128,vector_transform,32,5,0.0243039995432,24.3039995432,0.0242280006409,0.0243959993124
new,2,fp16,257,256,quant_only,32,5,0.118739998341,118.739998341,0.118400001526,0.118936002254
new,2,fp16,257,256,scalar_fused,32,5,0.394287991524,394.287991524,0.394023990631,0.394600009918
new,2,fp16,257,256,scalar_split,32,5,0.414292001724,414.292001724,0.414043998718,0.414415979385
new,2,fp16,257,256,scalar_transform,32,5,0.296199989319,296.199989319,0.296047997475,0.296496009827
new,2,fp16,257,256,vector_fused,32,5,0.149487996101,149.487996101,0.149451994896,0.149684000015
new,2,fp16,257,256,vector_split,32,5,0.158039999008,158.039999008,0.157811999321,0.158264005184
new,2,fp16,257,256,vector_transform,32,5,0.0398039996624,39.8039996624,0.0396719992161,0.0398479998112
new,2,fp16,4096,16,quant_only,32,5,0.16210000515,162.10000515,0.16146800518,0.162688004971
new,2,fp16,4096,16,scalar_fused,32,5,0.326096010208,326.096010208,0.325927996635,0.32664000988
new,2,fp16,4096,16,scalar_split,32,5,0.38691599369,386.91599369,0.386472010612,0.389007997513
new,2,fp16,4096,16,scalar_transform,32,5,0.224864006042,224.864006042,0.22469201088,0.225295996666
new,2,fp16,4096,16,vector_fused,32,5,0.224659991264,224.659991264,0.224404001236,0.225128006935
new,2,fp16,4096,16,vector_split,32,5,0.274004006386,274.004006386,0.273383998871,0.274519991875
new,2,fp16,4096,16,vector_transform,32,5,0.111212003231,111.212003231,0.11090400219,0.111479997635
new,2,fp16,4096,64,quant_only,32,5,0.447595977783,447.595977783,0.447544002533,0.447936010361
new,2,fp16,4096,64,scalar_fused,32,5,1.25496397018,1254.96397018,1.25485200882,1.25523996353
new,2,fp16,4096,64,scalar_split,32,5,1.33936796188,1339.36796188,1.33915996552,1.33970804214
new,2,fp16,4096,64,scalar_transform,32,5,0.892288017273,892.288017273,0.891987991333,0.892467975616
new,2,fp16,4096,64,vector_fused,32,5,0.544320011139,544.320011139,0.544104003906,0.544396018982
new,2,fp16,4096,64,vector_split,32,5,0.584187984467,584.187984467,0.583920001984,0.584583997726
new,2,fp16,4096,64,vector_transform,32,5,0.136852002144,136.852002144,0.136707997322,0.136968004704
new,2,fp16,4096,128,quant_only,32,5,0.842136001587,842.136001587,0.842024040222,0.84235200882
new,2,fp16,4096,128,scalar_fused,32,5,2.62152004242,2621.52004242,2.62122802734,2.62175998688
new,2,fp16,4096,128,scalar_split,32,5,2.76057605743,2760.57605743,2.76019592285,2.76070804596
new,2,fp16,4096,128,scalar_transform,32,5,1.9192440033,1919.2440033,1.91863594055,1.91931991577
new,2,fp16,4096,128,vector_fused,32,5,0.957847976685,957.847976685,0.95768404007,0.958104038239
new,2,fp16,4096,128,vector_split,32,5,1.00772399902,1007.72399902,1.00732002258,1.0082280159
new,2,fp16,4096,128,vector_transform,32,5,0.16606400013,166.06400013,0.165631997585,0.166384005547
new,2,fp16,4096,256,quant_only,32,5,1.62717208862,1627.17208862,1.62700405121,1.62739200592
new,2,fp16,4096,256,scalar_fused,32,5,5.54469985962,5544.69985962,5.54422798157,5.54997215271
new,2,fp16,4096,256,scalar_split,32,5,5.78891181946,5788.91181946,5.78853187561,5.78913612366
new,2,fp16,4096,256,scalar_transform,32,5,4.161951828,4161.951828,4.16181182861,4.16219596863
new,2,fp16,4096,256,vector_fused,32,5,1.79768390656,1797.68390656,1.79742393494,1.79799995422
new,2,fp16,4096,256,vector_split,32,5,1.85061607361,1850.61607361,1.85051193237,1.85071601868
new,2,fp16,4096,256,vector_transform,32,5,0.224008011818,224.008011818,0.223555994034,0.224072003365
new,2,fp16,16384,16,quant_only,32,5,0.605427980423,605.427980423,0.605287981033,0.606464004517
new,2,fp16,16384,16,scalar_fused,32,5,1.28777198792,1287.77198792,1.28765602112,1.28796796799
new,2,fp16,16384,16,scalar_split,32,5,1.49323997498,1493.23997498,1.49228401184,1.49386396408
