gpu,sm,cuda_runtime,seed,mode,rows,dim,dtype,scale,threads,group,order,captured_calls,replays,mean_us,check_status
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,256,2,1,64,20,1.191200037,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,32,3,3,64,20,1.192000043,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,64,3,2,64,20,1.19040003,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,128,3,1,64,20,1.176000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,256,3,0,64,20,1.19197499,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,32,4,0,64,20,1.194399968,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,64,4,1,64,20,1.193599962,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,128,4,2,64,20,1.175125036,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,256,4,3,64,20,1.189600024,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,0,0,64,20,2.949599922,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,0,1,64,20,2.010400034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,0,2,64,20,1.537599973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,0,3,64,20,1.391199976,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,1,1,64,20,2.949599922,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,1,0,64,20,2.010400034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,1,3,64,20,1.537599973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,1,2,64,20,1.39039997,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,2,2,64,20,2.950399928,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,2,3,64,20,2.01030001,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,2,0,64,20,1.538399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,2,1,64,20,1.391999982,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,3,3,64,20,2.951199934,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,3,2,64,20,2.009600028,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,3,1,64,20,1.537599973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,3,0,64,20,1.391999982,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,4,0,64,20,2.949599922,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,4,1,64,20,2.008800022,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,4,2,64,20,1.538399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,4,3,64,20,1.391999982,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,0,0,64,20,3.146275133,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,0,1,64,20,2.190399915,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,0,2,64,20,1.81280002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,0,3,64,20,1.645600051,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,1,1,64,20,3.147200122,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,1,0,64,20,2.191199921,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,1,3,64,20,1.812000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,1,2,64,20,1.645600051,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,2,2,64,20,3.14639993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,2,3,64,20,2.190399915,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,2,0,64,20,1.812000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,2,1,64,20,1.646400057,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,3,3,64,20,3.14639993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,3,2,64,20,2.191199921,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,3,1,64,20,1.813600026,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,3,0,64,20,1.646400057,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,4,0,64,20,3.14639993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,4,1,64,20,2.191199921,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,4,2,64,20,1.812724955,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,4,3,64,20,1.646400057,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,0,0,64,20,2.951199934,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,0,1,64,20,2.009600028,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,0,2,64,20,1.538399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,0,3,64,20,1.392775029,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,1,1,64,20,2.950399928,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,1,0,64,20,2.009600028,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,1,3,64,20,1.537599973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,1,2,64,20,1.391999982,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,2,2,64,20,2.950374968,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,2,3,64,20,2.012000047,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,2,0,64,20,1.538250037,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,2,1,64,20,1.391999982,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,3,3,64,20,2.951199934,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,3,2,64,20,2.009600028,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,3,1,64,20,1.536799967,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,3,0,64,20,1.393599994,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,4,0,64,20,2.950399928,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,4,1,64,20,2.010400034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,4,2,64,20,1.537599973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,4,3,64,20,1.391199976,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,0,0,64,20,3.14639993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,0,1,64,20,2.190399915,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,0,2,64,20,1.812000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,0,3,64,20,1.646324992,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,1,1,64,20,3.14639993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,1,0,64,20,2.191199921,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,1,3,64,20,1.811200008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,1,2,64,20,1.645600051,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,2,2,64,20,3.149599954,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,2,3,64,20,2.194399945,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,2,0,64,20,1.812000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,2,1,64,20,1.645600051,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,3,3,64,20,3.147999942,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,3,2,64,20,2.192799933,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,3,1,64,20,1.813600026,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,3,0,64,20,1.647200063,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,4,0,64,20,3.147200122,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,4,1,64,20,2.191199921,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,4,2,64,20,1.812000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,4,3,64,20,1.646400057,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,0,0,64,20,8.62160027,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,0,1,64,20,4.855199903,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,0,2,64,20,2.97040008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,0,3,64,20,2.550400048,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,1,1,64,20,8.62160027,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,1,0,64,20,4.860800132,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,1,3,64,20,2.972649969,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,1,2,64,20,2.552800067,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,2,2,64,20,8.626399934,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,2,3,64,20,4.859900102,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,2,0,64,20,2.975999936,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,2,1,64,20,2.552800067,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,3,3,64,20,8.622399718,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,3,2,64,20,4.866399989,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,3,1,64,20,2.973599918,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,3,0,64,20,2.549600042,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,4,0,64,20,8.620800078,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,4,1,64,20,4.858399928,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,4,2,64,20,2.973599918,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,4,3,64,20,2.550400048,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,0,0,64,20,8.824799955,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,0,1,64,20,5.048000067,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,0,2,64,20,3.491200134,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,0,3,64,20,3.497600183,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,1,1,64,20,8.829600364,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,1,0,64,20,5.050399899,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,1,3,64,20,3.489600122,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,1,2,64,20,3.500000015,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,2,2,64,20,8.82640034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,2,3,64,20,5.048799887,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,2,0,64,20,3.490399942,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,2,1,64,20,3.497600183,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,3,3,64,20,8.905474842,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,3,2,64,20,5.079999939,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,3,1,64,20,3.505599871,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,3,0,64,20,3.502399847,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,4,0,64,20,8.904799819,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,4,1,64,20,5.089600012,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,4,2,64,20,3.513599932,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,4,3,64,20,3.520800173,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,0,0,64,20,8.66080001,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,0,1,64,20,4.881599918,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,0,2,64,20,2.988800034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,0,3,64,20,2.56319996,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,1,1,64,20,8.667200059,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,1,0,64,20,4.887925088,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,1,3,64,20,2.991200052,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,1,2,64,20,2.56319996,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,2,2,64,20,8.6744003,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,2,3,64,20,4.884799942,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,2,0,64,20,2.992000058,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,2,1,64,20,2.562399954,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,3,3,64,20,8.668000251,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,3,2,64,20,4.889599979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,3,1,64,20,2.991200052,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,3,0,64,20,2.562399954,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,4,0,64,20,8.663874865,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,4,1,64,20,4.88240011,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,4,2,64,20,2.990300022,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,4,3,64,20,2.562399954,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,0,0,64,20,8.868800104,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,0,1,64,20,5.061599985,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,0,2,64,20,3.497600183,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,0,3,64,20,3.498400003,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,1,1,64,20,8.830399811,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,1,0,64,20,5.050399899,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,1,3,64,20,3.48879993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,1,2,64,20,3.498400003,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,2,2,64,20,8.824799955,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,2,3,64,20,5.048799887,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,2,0,64,20,3.490399942,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,2,1,64,20,3.496799991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,3,3,64,20,8.892724663,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,3,2,64,20,5.08072488,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,3,1,64,20,3.505599871,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,3,0,64,20,3.510399908,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,4,0,64,20,8.869600296,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,4,1,64,20,5.076799914,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,4,2,64,20,3.506375104,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,4,3,64,20,3.512800112,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,0,0,64,20,0.9456000291,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,0,1,64,20,0.9447749704,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,0,2,64,20,0.935999956,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,0,3,64,20,0.935200043,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,1,1,64,20,0.9472000413,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,1,0,64,20,0.944800023,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,1,3,64,20,0.9374749847,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,1,2,64,20,0.9359500371,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,2,2,64,20,0.944800023,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,2,3,64,20,0.9440000169,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,2,0,64,20,0.935999956,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,2,1,64,20,0.9351249784,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,3,3,64,20,0.9455749765,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,3,2,64,20,0.9440000169,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,3,1,64,20,0.935999956,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,3,0,64,20,0.9350249544,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,4,0,64,20,0.9456000291,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,4,1,64,20,0.9440000169,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,4,2,64,20,0.935999956,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,4,3,64,20,0.9351749904,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,0,0,64,20,1.348800026,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,0,1,64,20,1.347200014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,0,2,64,20,1.33840004,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,0,3,64,20,1.336000022,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,1,1,64,20,1.34800002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,1,0,64,20,1.347950008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,1,3,64,20,1.339100022,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,1,2,64,20,1.335200015,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,2,2,64,20,1.348675042,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,2,3,64,20,1.34800002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,2,0,64,20,1.33840004,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,2,1,64,20,1.336000022,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,3,3,64,20,1.346400008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,3,2,64,20,1.347899996,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,3,1,64,20,1.33840004,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,3,0,64,20,1.336000022,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,4,0,64,20,1.34800002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,4,1,64,20,1.34800002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,4,2,64,20,1.33840004,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,4,3,64,20,1.336000022,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,32,0,0,64,20,0.9407999925,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,64,0,1,64,20,0.9399999864,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,128,0,2,64,20,0.9312000126,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,256,0,3,64,20,0.9304000065,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,32,1,1,64,20,0.9391999803,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,64,1,0,64,20,0.9407999925,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,128,1,3,64,20,0.9312000126,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,256,1,2,64,20,0.9296000004,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,32,2,2,64,20,0.9399999864,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,64,2,3,64,20,0.9415999986,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,128,2,0,64,20,0.9312000126,PASS
