gpu,sm,cuda_runtime,seed,mode,rows,dim,dtype,scale,threads,group,order,captured_calls,replays,mean_us,check_status
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,256,0,3,64,20,1.191200037,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,32,1,1,64,20,1.189600024,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,64,1,0,64,20,1.189600024,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,128,1,3,64,20,1.176000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,256,1,2,64,20,1.191200037,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,32,2,2,64,20,1.190300006,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,64,2,3,64,20,1.19040003,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,128,2,0,64,20,1.176000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,256,2,1,64,20,1.191200037,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,32,3,3,64,20,1.189600024,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,64,3,2,64,20,1.190300006,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,128,3,1,64,20,1.174400002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,256,3,0,64,20,1.19040003,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,32,4,0,64,20,1.190350018,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,64,4,1,64,20,1.189600024,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,128,4,2,64,20,1.175200008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20260986,fused_int4,17,64,fp16,0.125,256,4,3,64,20,1.191200037,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,0,0,64,20,2.951125056,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,0,1,64,20,2.008800022,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,0,2,64,20,1.536799967,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,0,3,64,20,1.391199976,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,1,1,64,20,2.949474938,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,1,0,64,20,2.008800022,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,1,3,64,20,1.537599973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,1,2,64,20,1.391100045,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,2,2,64,20,2.948799916,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,2,3,64,20,2.008800022,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,2,0,64,20,1.538399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,2,1,64,20,1.391199976,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,3,3,64,20,2.949574962,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,3,2,64,20,2.010400034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,3,1,64,20,1.537599973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,3,0,64,20,1.391899958,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,32,4,0,64,20,2.948799916,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,64,4,1,64,20,2.009600028,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,128,4,2,64,20,1.537599973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,1,256,4,3,64,20,1.391199976,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,0,0,64,20,3.147200122,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,0,1,64,20,2.190399915,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,0,2,64,20,1.812000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,0,3,64,20,1.645600051,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,1,1,64,20,3.14639993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,1,0,64,20,2.190325037,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,1,3,64,20,1.812000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,1,2,64,20,1.645600051,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,2,2,64,20,3.145524859,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,2,3,64,20,2.191999927,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,2,0,64,20,1.811200008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,2,1,64,20,1.645600051,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,3,3,64,20,3.14639993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,3,2,64,20,2.191950008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,3,1,64,20,1.812724955,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,3,0,64,20,1.645600051,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,32,4,0,64,20,3.147124872,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,64,4,1,64,20,2.191174962,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,128,4,2,64,20,1.812000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,1,256,4,3,64,20,1.646400057,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,0,0,64,20,2.949599922,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,0,1,64,20,2.009600028,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,0,2,64,20,1.536799967,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,0,3,64,20,1.391175017,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,1,1,64,20,2.949599922,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,1,0,64,20,2.010400034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,1,3,64,20,1.537599973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,1,2,64,20,1.391999982,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,2,2,64,20,2.951150015,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,2,3,64,20,2.011200041,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,2,0,64,20,1.537599973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,2,1,64,20,1.391925011,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,3,3,64,20,2.949599922,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,3,2,64,20,2.010400034,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,3,1,64,20,1.536799967,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,3,0,64,20,1.391999982,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,32,4,0,64,20,2.949599922,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,64,4,1,64,20,2.009600028,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,128,4,2,64,20,1.536775008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,transform,4096,64,fp16,0.125,256,4,3,64,20,1.391199976,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,0,0,64,20,3.14639993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,0,1,64,20,2.191199921,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,0,2,64,20,1.812000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,0,3,64,20,1.647075079,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,1,1,64,20,3.14639993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,1,0,64,20,2.190399915,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,1,3,64,20,1.811200008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,1,2,64,20,1.646324992,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,2,2,64,20,3.14560011,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,2,3,64,20,2.191199921,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,2,0,64,20,1.812000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,2,1,64,20,1.646400057,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,3,3,64,20,3.147200122,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,3,2,64,20,2.191999927,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,3,1,64,20,1.812000014,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,3,0,64,20,1.645600051,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,32,4,0,64,20,3.14639993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,64,4,1,64,20,2.190399915,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,128,4,2,64,20,1.811200008,PASS
"NVIDIA GeForce RTX 4090",89,12080,20265065,fused_int4,4096,64,fp16,0.125,256,4,3,64,20,1.646400057,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,0,0,64,20,8.620800078,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,0,1,64,20,4.856000096,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,0,2,64,20,2.971200086,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,0,3,64,20,2.550400048,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,1,1,64,20,8.621475101,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,1,0,64,20,4.861599952,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,1,3,64,20,2.974350005,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,1,2,64,20,2.553475089,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,2,2,64,20,8.624800295,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,2,3,64,20,4.860699922,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,2,0,64,20,2.97519993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,2,1,64,20,2.552000061,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,3,3,64,20,8.62160027,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,3,2,64,20,4.864000157,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,3,1,64,20,2.97519993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,3,0,64,20,2.555200085,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,32,4,0,64,20,8.619999886,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,64,4,1,64,20,4.856000096,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,128,4,2,64,20,2.972000092,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,1,256,4,3,64,20,2.551200055,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,0,0,64,20,8.823200315,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,0,1,64,20,5.048000067,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,0,2,64,20,3.48879993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,0,3,64,20,3.498400003,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,1,1,64,20,8.828800172,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,1,0,64,20,5.051999912,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,1,3,64,20,3.48800011,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,1,2,64,20,3.497600183,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,2,2,64,20,8.824650198,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,2,3,64,20,5.054349825,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,2,0,64,20,3.490399942,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,2,1,64,20,3.497600183,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,3,3,64,20,8.847949654,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,3,2,64,20,5.059200153,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,3,1,64,20,3.498400003,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,3,0,64,20,3.505599871,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,32,4,0,64,20,8.842399716,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,64,4,1,64,20,5.056000128,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,128,4,2,64,20,3.496799991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,1,256,4,3,64,20,3.505599871,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,0,0,64,20,8.631125093,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,0,1,64,20,4.864799976,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,0,2,64,20,2.972749993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,0,3,64,20,2.559199929,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,1,1,64,20,8.636724949,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,1,0,64,20,4.869600013,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,1,3,64,20,2.974399924,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,1,2,64,20,2.560799941,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,2,2,64,20,8.643999696,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,2,3,64,20,4.868799821,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,2,0,64,20,2.976674959,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,2,1,64,20,2.560799941,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,3,3,64,20,8.6368002,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,3,2,64,20,4.872800037,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,3,1,64,20,2.97519993,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,3,0,64,20,2.557599917,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,32,4,0,64,20,8.629599959,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,64,4,1,64,20,4.864799976,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,128,4,2,64,20,2.972799912,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,transform,16384,64,fp16,0.125,256,4,3,64,20,2.559199929,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,0,0,64,20,8.843199909,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,0,1,64,20,5.056000128,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,0,2,64,20,3.496799991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,0,3,64,20,3.505549952,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,1,1,64,20,8.848000318,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,1,0,64,20,5.059099942,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,1,3,64,20,3.495199978,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,1,2,64,20,3.508799896,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,2,2,64,20,8.844000101,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,2,3,64,20,5.056649819,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,2,0,64,20,3.499124944,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,2,1,64,20,3.505599871,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,3,3,64,20,8.845599741,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,3,2,64,20,5.05839996,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,3,1,64,20,3.497600183,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,3,0,64,20,3.504800051,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,32,4,0,64,20,8.840800077,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,64,4,1,64,20,5.059950054,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,128,4,2,64,20,3.499199823,PASS
"NVIDIA GeForce RTX 4090",89,12080,20277353,fused_int4,16384,64,fp16,0.125,256,4,3,64,20,3.505599871,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,0,0,64,20,0.9440000169,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,0,1,64,20,0.9432000108,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,0,2,64,20,0.9336000308,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,0,3,64,20,0.9328000247,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,1,1,64,20,0.9440000169,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,1,0,64,20,0.9432000108,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,1,3,64,20,0.9351749904,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,1,2,64,20,0.9328000247,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,2,2,64,20,0.9446250275,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,2,3,64,20,0.9424000047,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,2,0,64,20,0.9344000369,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,2,1,64,20,0.9320000187,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,3,3,64,20,0.9440000169,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,3,2,64,20,0.9424000047,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,3,1,64,20,0.9344000369,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,3,0,64,20,0.9335000068,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,32,4,0,64,20,0.9440000169,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,64,4,1,64,20,0.9432000108,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,128,4,2,64,20,0.9336000308,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,1,256,4,3,64,20,0.9320000187,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,0,0,64,20,1.343199983,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,0,1,64,20,1.340750046,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,0,2,64,20,1.332799997,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,0,3,64,20,1.330399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,1,1,64,20,1.342399977,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,1,0,64,20,1.340799965,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,1,3,64,20,1.332699973,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,1,2,64,20,1.330399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,2,2,64,20,1.342399977,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,2,3,64,20,1.340799965,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,2,0,64,20,1.331999991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,2,1,64,20,1.331199985,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,3,3,64,20,1.342375018,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,3,2,64,20,1.340799965,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,3,1,64,20,1.332799997,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,3,0,64,20,1.331099961,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,32,4,0,64,20,1.342375018,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,64,4,1,64,20,1.341599971,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,128,4,2,64,20,1.331999991,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,fused_int4,1,256,fp16,1,256,4,3,64,20,1.330399979,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,32,0,0,64,20,0.9432000108,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,64,0,1,64,20,0.9432000108,PASS
"NVIDIA GeForce RTX 4090",89,12080,20261162,transform,1,256,fp16,0.0625,128,0,2,64,20,0.9336000308,PASS
