mode,rows,dim,dtype,scale,threads,run1_median_us,run1_baseline128_us,run1_time_reduction_percent,run2_median_us,run2_baseline128_us,run2_time_reduction_percent,run3_median_us,run3_baseline128_us,run3_time_reduction_percent,min_time_reduction_percent,max_time_reduction_percent,stable_at_least_5_percent,any_run_regression_over_3_percent,all_runs_regression_over_3_percent
fused_int4,17,16,bf16,1,32,1.107199956,1.073599979,-3.129655146910193,1.108799968,1.073499955,-3.2883106175817245,1.102400012,1.093600038,-0.8046793795009055,-3.2883106175817245,-0.8046793795009055,False,True,False
fused_int4,17,16,bf16,1,64,1.111199986,1.073599979,-3.502236189965502,1.111199986,1.073499955,-3.5118800726917643,1.099999994,1.093600038,-0.5852190725692097,-3.5118800726917643,-0.5852190725692097,False,True,False
fused_int4,17,16,bf16,1,128,1.073599979,1.073599979,0.0,1.073499955,1.073499955,0.0,1.093600038,1.093600038,0.0,0.0,0.0,False,False,False
fused_int4,17,16,bf16,1,256,1.087999996,1.073599979,-1.341283278844041,1.08872503,1.073499955,-1.4182650804116737,1.108799968,1.093600038,-1.3898984520701152,-1.4182650804116737,-1.341283278844041,False,False,False
fused_int4,17,16,fp16,0.25,32,1.105600037,1.072799973,-3.057425878589215,1.107999962,1.074399985,-3.127324783050911,1.109599974,1.076800004,-3.046059609784324,-3.127324783050911,-3.046059609784324,False,True,True
fused_int4,17,16,fp16,0.25,64,1.107199956,1.072799973,-3.2065607630286763,1.111199986,1.074399985,-3.4251676762635075,1.113600004,1.076800004,-3.4175334196971274,-3.4251676762635075,-3.2065607630286763,False,True,True
fused_int4,17,16,fp16,0.25,128,1.072799973,1.072799973,0.0,1.074399985,1.074399985,0.0,1.076800004,1.076800004,0.0,0.0,0.0,False,False,False
fused_int4,17,16,fp16,0.25,256,1.086399984,1.072799973,-1.2677117209435318,1.088800002,1.074399985,-1.3402845496130578,1.09120002,1.076800004,-1.3372971718525362,-1.3402845496130578,-1.2677117209435318,False,False,False
fused_int4,17,16,fp16,1,32,1.104674954,1.072799973,-2.9711951717209972,1.10792499,1.075199991,-3.0436197241374474,1.109599974,1.077499986,-2.979117254485031,-3.0436197241374474,-2.9711951717209972,False,True,False
fused_int4,17,16,fp16,1,64,1.107199956,1.072799973,-3.2065607630286763,1.111199986,1.075199991,-3.348213848710846,1.114400011,1.077499986,-3.424596332198937,-3.424596332198937,-3.2065607630286763,False,True,True
fused_int4,17,16,fp16,1,128,1.072799973,1.072799973,0.0,1.075199991,1.075199991,0.0,1.077499986,1.077499986,0.0,0.0,0.0,False,False,False
fused_int4,17,16,fp16,1,256,1.085599978,1.072799973,-1.1931399442717927,1.090400014,1.075199991,-1.4136926271607564,1.09120002,1.077499986,-1.27146488890999,-1.4136926271607564,-1.1931399442717927,False,False,False
fused_int4,17,256,bf16,0.0625,32,1.922399923,1.958275028,1.8319747985878987,1.922399923,1.958275028,1.8319747985878987,1.927999966,1.96480006,1.8729688963873503,1.8319747985878987,1.8729688963873503,False,False,False
fused_int4,17,256,bf16,0.0625,64,1.930399984,1.958275028,1.4234488823803848,1.93119999,1.958275028,1.3825962958661564,1.936800033,1.96480006,1.425082763892016,1.3825962958661564,1.425082763892016,False,False,False
fused_int4,17,256,bf16,0.0625,128,1.958275028,1.958275028,0.0,1.958275028,1.958275028,0.0,1.96480006,1.96480006,0.0,0.0,0.0,False,False,False
fused_int4,17,256,bf16,0.0625,256,2.101599984,1.958275028,-7.318939063752383,2.10239999,1.958275028,-7.359791650266589,2.109600045,1.96480006,-7.369705851902308,-7.369705851902308,-7.318939063752383,False,True,True
fused_int4,17,256,bf16,1,32,1.922399923,1.957600005,1.7981243313288653,1.922300085,1.959200017,1.883418317671437,1.927999966,1.96480006,1.8729688963873503,1.7981243313288653,1.883418317671437,False,False,False
