phase,run_index,dtype,dim,rows,normalized,shape,scale,scope,method,group,event_interval_ms,calls_per_interval,per_call_us,per_call_ms
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread32,5,1.30457603931427,1280,1.0192000307142735,0.0010192000307142734
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread64,1,1.3056000471115112,1280,1.0200000368058681,0.001020000036805868
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread64,2,1.30457603931427,1280,1.0192000307142735,0.0010192000307142734
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread64,3,1.3056000471115112,1280,1.0200000368058681,0.001020000036805868
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread64,4,1.3066240549087524,1280,1.0208000428974628,0.0010208000428974628
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread64,5,1.3065279722213745,1280,1.0207249782979488,0.001020724978297949
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread128,1,1.2933119535446167,1280,1.0103999637067318,0.0010103999637067318
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread128,2,1.2922879457473755,1280,1.009599957615137,0.001009599957615137
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread128,3,1.2922879457473755,1280,1.009599957615137,0.001009599957615137
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread128,4,1.2922879457473755,1280,1.009599957615137,0.001009599957615137
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread128,5,1.2933119535446167,1280,1.0103999637067318,0.0010103999637067318
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread256,1,1.2892160415649414,1280,1.0072000324726105,0.0010072000324726105
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread256,2,1.2892160415649414,1280,1.0072000324726105,0.0010072000324726105
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread256,3,1.287168025970459,1280,1.005600020289421,0.0010056000202894211
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread256,4,1.2881920337677002,1280,1.0064000263810158,0.0010064000263810158
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,thread256,5,1.2881920337677002,1280,1.0064000263810158,0.0010064000263810158
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,dao,1,1.3127360343933105,1280,1.0255750268697739,0.001025575026869774
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,dao,2,1.3107199668884277,1280,1.0239999741315842,0.0010239999741315843
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,dao,3,1.3107199668884277,1280,1.0239999741315842,0.0010239999741315843
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,dao,4,1.311743974685669,1280,1.0247999802231789,0.001024799980223179
screen,2,bf16,64,1,False,"[1, 64]",1.0,graph,dao,5,1.311743974685669,1280,1.0247999802231789,0.001024799980223179
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread32,1,1.1530239582061768,200,5.765119791030884,0.005765119791030884
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread32,2,1.1427839994430542,200,5.713919997215271,0.005713919997215271
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread32,3,1.1653120517730713,200,5.8265602588653564,0.005826560258865357
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread32,4,1.1427839994430542,200,5.713919997215271,0.005713919997215271
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread32,5,1.1561919450759888,200,5.780959725379944,0.005780959725379944
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread64,1,1.159168004989624,200,5.79584002494812,0.00579584002494812
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread64,2,1.1663360595703125,200,5.8316802978515625,0.0058316802978515625
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread64,3,1.1376639604568481,200,5.688319802284241,0.005688319802284241
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread64,4,1.146880030632019,200,5.734400153160095,0.0057344001531600955
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread64,5,1.1530239582061768,200,5.765119791030884,0.005765119791030884
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread128,1,1.1663039922714233,200,5.831519961357117,0.005831519961357117
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread128,2,1.1694079637527466,200,5.847039818763733,0.005847039818763733
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread128,3,1.1560959815979004,200,5.780479907989502,0.005780479907989502
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread128,4,1.1489280462265015,200,5.744640231132507,0.005744640231132508
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread128,5,1.1509439945220947,200,5.754719972610474,0.005754719972610473
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread256,1,1.1560959815979004,200,5.780479907989502,0.005780479907989502
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread256,2,1.148959994316101,200,5.744799971580505,0.005744799971580505
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread256,3,1.134592056274414,200,5.67296028137207,0.00567296028137207
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread256,4,1.1438080072402954,200,5.719040036201477,0.0057190400362014775
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,thread256,5,1.1632640361785889,200,5.816320180892944,0.0058163201808929445
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,dao,1,2.787328004837036,200,13.93664002418518,0.01393664002418518
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,dao,2,2.7545599937438965,200,13.772799968719482,0.013772799968719482
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,dao,3,2.791424036026001,200,13.957120180130005,0.013957120180130005
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,dao,4,2.787328004837036,200,13.93664002418518,0.01393664002418518
screen,2,bf16,64,1,False,"[1, 64]",1.0,eager,dao,5,2.748415946960449,200,13.742079734802246,0.013742079734802246
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread32,1,1.4141440391540527,1280,1.1048000305891037,0.0011048000305891037
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread32,2,1.4120960235595703,1280,1.1032000184059143,0.0011032000184059143
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread32,3,1.4131200313568115,1280,1.104000024497509,0.001104000024497509
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread32,4,1.4131200313568115,1280,1.104000024497509,0.001104000024497509
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread32,5,1.4120960235595703,1280,1.1032000184059143,0.0011032000184059143
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread64,1,1.4202879667282104,1280,1.1095999740064144,0.0011095999740064143
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread64,2,1.4192639589309692,1280,1.1087999679148197,0.0011087999679148196
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread64,3,1.4192639589309692,1280,1.1087999679148197,0.0011087999679148196
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread64,4,1.4222079515457153,1280,1.11109996214509,0.00111109996214509
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread64,5,1.418239951133728,1280,1.107999961823225,0.001107999961823225
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread128,1,1.44486403465271,1280,1.1288000270724297,0.0011288000270724297
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread128,2,1.4417920112609863,1280,1.1264000087976456,0.0011264000087976456
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread128,3,1.4417920112609863,1280,1.1264000087976456,0.0011264000087976456
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread128,4,1.4428160190582275,1280,1.1272000148892403,0.0011272000148892403
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread128,5,1.4428160190582275,1280,1.1272000148892403,0.0011272000148892403
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread256,1,1.6588799953460693,1280,1.2959999963641167,0.0012959999963641166
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread256,2,1.656831979751587,1280,1.2943999841809273,0.0012943999841809272
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread256,3,1.6578559875488281,1280,1.295199990272522,0.0012951999902725219
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread256,4,1.6588799953460693,1280,1.2959999963641167,0.0012959999963641166
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,thread256,5,1.6588799953460693,1280,1.2959999963641167,0.0012959999963641166
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,dao,1,1.381376028060913,1280,1.0792000219225883,0.0010792000219225883
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,dao,2,1.3834240436553955,1280,1.0808000341057777,0.0010808000341057777
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,dao,3,1.3803520202636719,1280,1.0784000158309937,0.0010784000158309936
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,dao,4,1.3875199556350708,1280,1.083999965339899,0.0010839999653398991
screen,2,fp16,256,17,True,"[17, 256]",0.0625,graph,dao,5,1.381376028060913,1280,1.0792000219225883,0.0010792000219225883
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread32,1,1.1776000261306763,200,5.888000130653381,0.005888000130653381
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread32,2,1.1776000261306763,200,5.888000130653381,0.005888000130653381
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread32,3,1.1766400337219238,200,5.883200168609619,0.005883200168609619
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread32,4,1.1805119514465332,200,5.902559757232666,0.005902559757232666
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread32,5,1.1724799871444702,200,5.862399935722351,0.005862399935722351
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread64,1,1.1776959896087646,200,5.888479948043823,0.005888479948043823
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread64,2,1.1734399795532227,200,5.867199897766113,0.005867199897766113
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread64,3,1.176576018333435,200,5.882880091667175,0.005882880091667176
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread64,4,1.171455979347229,200,5.857279896736145,0.005857279896736145
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread64,5,1.1755520105361938,200,5.877760052680969,0.005877760052680969
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread128,1,1.1980799436569214,200,5.990399718284607,0.005990399718284607
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread128,2,1.176576018333435,200,5.882880091667175,0.005882880091667176
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread128,3,1.1827199459075928,200,5.913599729537964,0.005913599729537964
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread128,4,1.1798080205917358,200,5.899040102958679,0.005899040102958679
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread128,5,1.170464038848877,200,5.852320194244385,0.005852320194244385
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread256,1,1.1694079637527466,200,5.847039818763733,0.005847039818763733
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread256,2,1.1560959815979004,200,5.780479907989502,0.005780479907989502
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread256,3,1.1663360595703125,200,5.8316802978515625,0.0058316802978515625
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread256,4,1.159168004989624,200,5.79584002494812,0.00579584002494812
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,thread256,5,1.1571199893951416,200,5.785599946975708,0.005785599946975708
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,dao,1,2.8487679958343506,200,14.243839979171753,0.014243839979171754
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,dao,2,2.8641281127929688,200,14.320640563964844,0.014320640563964844
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,dao,3,2.8375039100646973,200,14.187519550323486,0.014187519550323486
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,dao,4,2.879487991333008,200,14.397439956665039,0.014397439956665039
screen,2,fp16,256,17,True,"[17, 256]",0.0625,eager,dao,5,2.8446719646453857,200,14.223359823226929,0.014223359823226929
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread32,1,1.3701119422912598,1280,1.0703999549150467,0.0010703999549150466
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread32,2,1.371135950088501,1280,1.0711999610066414,0.0010711999610066413
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread32,3,1.3701119422912598,1280,1.0703999549150467,0.0010703999549150466
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread32,4,1.3701119422912598,1280,1.0703999549150467,0.0010703999549150466
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread32,5,1.3700159788131714,1280,1.0703249834477901,0.00107032498344779
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread64,1,1.3281279802322388,1280,1.0375999845564365,0.0010375999845564365
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread64,2,1.3250559568405151,1280,1.0351999662816525,0.0010351999662816525
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread64,3,1.3260799646377563,1280,1.0359999723732471,0.0010359999723732471
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread64,4,1.3250559568405151,1280,1.0351999662816525,0.0010351999662816525
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread64,5,1.3250559568405151,1280,1.0351999662816525,0.0010351999662816525
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread128,1,1.3148159980773926,1280,1.027199998497963,0.001027199998497963
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread128,2,1.3148159980773926,1280,1.027199998497963,0.001027199998497963
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread128,3,1.3137919902801514,1280,1.0263999924063683,0.0010263999924063683
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread128,4,1.3148159980773926,1280,1.027199998497963,0.001027199998497963
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread128,5,1.313696026802063,1280,1.0263250209391117,0.0010263250209391118
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread256,1,1.3260799646377563,1280,1.0359999723732471,0.0010359999723732471
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread256,2,1.3250559568405151,1280,1.0351999662816525,0.0010351999662816525
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread256,3,1.3250559568405151,1280,1.0351999662816525,0.0010351999662816525
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread256,4,1.324031949043274,1280,1.0343999601900578,0.0010343999601900578
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,thread256,5,1.3250559568405151,1280,1.0351999662816525,0.0010351999662816525
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,dao,1,1.3793280124664307,1280,1.077600009739399,0.001077600009739399
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,dao,2,1.3783040046691895,1280,1.0768000036478043,0.0010768000036478042
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,dao,3,1.3791999816894531,1280,1.0774999856948853,0.0010774999856948853
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,dao,4,1.3783040046691895,1280,1.0768000036478043,0.0010768000036478042
screen,2,bf16,64,64,False,"[64, 64]",1.0,graph,dao,5,1.3783040046691895,1280,1.0768000036478043,0.0010768000036478042
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread32,1,1.1806720495224,200,5.9033602476119995,0.005903360247611999
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread32,2,1.1745280027389526,200,5.872640013694763,0.005872640013694763
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread32,3,1.1929600238800049,200,5.964800119400024,0.005964800119400025
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread32,4,1.1776000261306763,200,5.888000130653381,0.005888000130653381
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread32,5,1.1898880004882812,200,5.949440002441406,0.005949440002441406
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread64,1,1.1878399848937988,200,5.939199924468994,0.0059391999244689945
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread64,2,1.1796799898147583,200,5.8983999490737915,0.005898399949073791
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread64,3,1.1767359972000122,200,5.883679986000061,0.005883679986000061
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread64,4,1.1704319715499878,200,5.852159857749939,0.005852159857749939
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread64,5,1.1756800413131714,200,5.878400206565857,0.005878400206565857
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread128,1,1.1848640441894531,200,5.924320220947266,0.005924320220947266
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread128,2,1.1724799871444702,200,5.862399935722351,0.005862399935722351
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread128,3,1.1754239797592163,200,5.8771198987960815,0.005877119898796082
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread128,4,1.176576018333435,200,5.882880091667175,0.005882880091667176
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread128,5,1.204192042350769,200,6.020960211753845,0.006020960211753845
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread256,1,1.183743953704834,200,5.91871976852417,0.00591871976852417
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread256,2,1.1713279485702515,200,5.856639742851257,0.005856639742851257
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread256,3,1.171455979347229,200,5.857279896736145,0.005857279896736145
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread256,4,1.1918400526046753,200,5.9592002630233765,0.005959200263023376
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,thread256,5,1.1827199459075928,200,5.913599729537964,0.005913599729537964
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,dao,1,2.821120023727417,200,14.105600118637085,0.014105600118637086
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,dao,2,2.801664113998413,200,14.008320569992065,0.014008320569992065
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,dao,3,2.8231680393218994,200,14.115840196609497,0.014115840196609497
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,dao,4,2.8017280101776123,200,14.008640050888062,0.014008640050888062
screen,2,bf16,64,64,False,"[64, 64]",1.0,eager,dao,5,2.8151040077209473,200,14.075520038604736,0.014075520038604737
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread32,1,1.4232959747314453,1280,1.1119499802589417,0.0011119499802589416
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread32,2,1.423359990119934,1280,1.1119999922811985,0.0011119999922811984
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread32,3,1.4223359823226929,1280,1.1111999861896038,0.0011111999861896037
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread32,4,1.4232319593429565,1280,1.1118999682366848,0.0011118999682366848
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread32,5,1.423359990119934,1280,1.1119999922811985,0.0011119999922811984
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread64,1,1.4376959800720215,1280,1.1231999844312668,0.0011231999844312668
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread64,2,1.45305597782135,1280,1.1351999826729298,0.0011351999826729297
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread64,3,1.4366719722747803,1280,1.122399978339672,0.0011223999783396721
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread64,4,1.435647964477539,1280,1.1215999722480774,0.0011215999722480774
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread64,5,1.4366719722747803,1280,1.122399978339672,0.0011223999783396721
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread128,1,1.4735039472579956,1280,1.151174958795309,0.001151174958795309
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread128,2,1.4725120067596436,1280,1.1504000052809715,0.0011504000052809716
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread128,3,1.4725120067596436,1280,1.1504000052809715,0.0011504000052809716
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread128,4,1.4725120067596436,1280,1.1504000052809715,0.0011504000052809716
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread128,5,1.4725120067596436,1280,1.1504000052809715,0.0011504000052809716
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread256,1,1.674239993095398,1280,1.3079999946057796,0.0013079999946057797
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread256,2,1.6752640008926392,1280,1.3088000006973743,0.0013088000006973744
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread256,3,1.6721919775009155,1280,1.3063999824225903,0.0013063999824225903
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread256,4,1.6710079908370972,1280,1.3054749928414822,0.0013054749928414822
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,thread256,5,1.670143961906433,1280,1.3047999702394009,0.001304799970239401
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,dao,1,1.368064045906067,1280,1.0688000358641148,0.0010688000358641148
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,dao,2,1.3660160303115845,1280,1.0672000236809254,0.0010672000236809254
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,dao,3,1.3660160303115845,1280,1.0672000236809254,0.0010672000236809254
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,dao,4,1.3658560514450073,1280,1.067075040191412,0.001067075040191412
screen,2,bf16,256,17,False,"[17, 256]",1.0,graph,dao,5,1.3660160303115845,1280,1.0672000236809254,0.0010672000236809254
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread32,1,1.7418240308761597,200,8.709120154380798,0.008709120154380799
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread32,2,1.1560959815979004,200,5.780479907989502,0.005780479907989502
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread32,3,1.1673599481582642,200,5.836799740791321,0.005836799740791321
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread32,4,1.1509759426116943,200,5.754879713058472,0.005754879713058472
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread32,5,1.1621439456939697,200,5.810719728469849,0.0058107197284698485
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread64,1,1.16428804397583,200,5.82144021987915,0.00582144021987915
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread64,2,1.154047966003418,200,5.77023983001709,0.00577023983001709
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread64,3,1.1560959815979004,200,5.780479907989502,0.005780479907989502
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread64,4,1.1489280462265015,200,5.744640231132507,0.005744640231132508
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread64,5,1.1498559713363647,200,5.749279856681824,0.005749279856681824
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread128,1,1.1550719738006592,200,5.775359869003296,0.005775359869003296
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread128,2,1.1601920127868652,200,5.800960063934326,0.0058009600639343266
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread128,3,1.1427839994430542,200,5.713919997215271,0.005713919997215271
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread128,4,1.1550719738006592,200,5.775359869003296,0.005775359869003296
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread128,5,1.1571199893951416,200,5.785599946975708,0.005785599946975708
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread256,1,1.171455979347229,200,5.857279896736145,0.005857279896736145
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread256,2,1.150015950202942,200,5.7500797510147095,0.00575007975101471
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread256,3,1.146880030632019,200,5.734400153160095,0.0057344001531600955
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread256,4,1.141759991645813,200,5.708799958229065,0.005708799958229065
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,thread256,5,1.1550719738006592,200,5.775359869003296,0.005775359869003296
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,dao,1,2.8538880348205566,200,14.269440174102783,0.014269440174102784
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,dao,2,2.822144031524658,200,14.110720157623291,0.014110720157623291
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,dao,3,2.7893760204315186,200,13.946880102157593,0.013946880102157593
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,dao,4,2.817023992538452,200,14.08511996269226,0.014085119962692261
screen,2,bf16,256,17,False,"[17, 256]",1.0,eager,dao,5,2.801664113998413,200,14.008320569992065,0.014008320569992065
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread32,1,1.2851200103759766,1280,1.0040000081062317,0.0010040000081062317
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread32,2,1.2850879430770874,1280,1.0039749555289745,0.0010039749555289744
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread32,3,1.2912640571594238,1280,1.0088000446557999,0.0010088000446558
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread32,4,1.2830719947814941,1280,1.0023999959230423,0.0010023999959230423
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread32,5,1.2953599691390991,1280,1.0119999758899212,0.0010119999758899211
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread64,1,1.284991979598999,1280,1.003899984061718,0.001003899984061718
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread64,2,1.2840960025787354,1280,1.003200002014637,0.001003200002014637
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread64,3,1.2840960025787354,1280,1.003200002014637,0.001003200002014637
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread64,4,1.2840960025787354,1280,1.003200002014637,0.001003200002014637
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread64,5,1.288032054901123,1280,1.0062750428915024,0.0010062750428915025
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread128,1,1.2728320360183716,1280,0.9944000281393528,0.0009944000281393527
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread128,2,1.2718080282211304,1280,0.9936000220477581,0.000993600022047758
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread128,3,1.2718080282211304,1280,0.9936000220477581,0.000993600022047758
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread128,4,1.272704005241394,1280,0.9943000040948391,0.000994300004094839
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread128,5,1.3086719512939453,1280,1.0223999619483948,0.0010223999619483949
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread256,1,1.2666879892349243,1280,0.9895999915897846,0.0009895999915897845
screen,2,fp16,64,1,False,"[1, 64]",1.0,graph,thread256,2,1.2666879892349243,1280,0.9895999915897846,0.0009895999915897845
