phase,dtype,dim,rows,normalized,shape,scale,scope,threads,method,run1_candidate_us,run1_candidate_ms,run1_thread128_us,run1_dao_us,run1_time_reduction_vs128_percent,run1_dao_over_candidate,run1_time_reduction_vs_dao_percent,run1_near_tie_with_dao,run1_range_percent_of_median,run1_population_cv_percent,run2_candidate_us,run2_candidate_ms,run2_thread128_us,run2_dao_us,run2_time_reduction_vs128_percent,run2_dao_over_candidate,run2_time_reduction_vs_dao_percent,run2_near_tie_with_dao,run2_range_percent_of_median,run2_population_cv_percent,run3_candidate_us,run3_candidate_ms,run3_thread128_us,run3_dao_us,run3_time_reduction_vs128_percent,run3_dao_over_candidate,run3_time_reduction_vs_dao_percent,run3_near_tie_with_dao,run3_range_percent_of_median,run3_population_cv_percent,stable_at_least_5_percent,any_run_regression,every_run_regression,any_run_regression_over_3_percent,every_run_regression_over_3_percent,minimum_time_reduction_percent,maximum_time_reduction_percent,maximum_regression_vs128_percent,all_runs_no_slower_than_dao,all_runs_faster_than_dao_by_more_than_1_percent,any_run_near_tie_with_dao
screen,bf16,64,17,False,"[17, 64]",1.0,eager,32,thread32,5.77023983001709,0.00577023983001709,5.77023983001709,14.223359823226929,0.0,2.464951239849038,59.43124619125353,False,2.1378688000317325,0.7655157462374136,5.877919793128967,0.0058779197931289676,5.847039818763733,14.075039625167847,-0.5281300508017228,2.3945613619330017,58.23869808068927,False,0.7839567822909121,0.2558024198858121,6.738240122795105,0.006738240122795105,6.707199811935425,14.924800395965576,-0.46279090723440053,2.2149404182667483,54.8520586940877,False,1.8996025702503456,0.7088319072003183,False,True,False,False,False,-0.5281300508017228,0.0,0.5281300508017228,True,True,False
screen,bf16,64,17,False,"[17, 64]",1.0,eager,64,thread64,5.7915198802948,0.0057915198802948,5.77023983001709,14.223359823226929,-0.36878970206766226,2.455894155111306,59.281632804949695,False,0.618840540034856,0.2293614294309599,5.857279896736145,0.005857279896736145,5.847039818763733,14.075039625167847,-0.17513268747633148,2.4029993227762407,58.38533991575674,False,1.6526396716762228,0.6064802327305476,6.717439889907837,0.006717439889907837,6.707199811935425,14.924800395965576,-0.1526729225240997,2.221798875846784,54.991425602424314,False,2.3628051620968034,0.8105416003279085,False,True,True,False,False,-0.36878970206766226,-0.1526729225240997,0.36878970206766226,True,True,False
screen,bf16,64,17,False,"[17, 64]",1.0,eager,128,thread128,5.77023983001709,0.00577023983001709,5.77023983001709,14.223359823226929,0.0,2.464951239849038,59.43124619125353,False,1.2422351907723863,0.4865153690787868,5.847039818763733,0.005847039818763733,5.847039818763733,14.075039625167847,0.0,2.407207760070257,58.458093373261065,False,2.0140055180048737,0.6912810379778096,6.707199811935425,0.006707199811935425,6.707199811935425,14.924800395965576,0.0,2.2251909611231464,55.060036757687605,False,2.061075567409183,0.7537484091617963,False,False,False,False,False,0.0,0.0,0.0,True,True,False
screen,bf16,64,17,False,"[17, 64]",1.0,eager,256,thread256,5.785599946975708,0.005785599946975708,5.77023983001709,14.223359823226929,-0.26619546866517574,2.4584070716230335,59.32325400692071,False,289.6432704834821,73.44009969549559,5.841919779777527,0.0058419197797775265,5.847039818763733,14.075039625167847,0.08756634373816574,2.409317511323967,58.49447010201322,False,0.9640637825390275,0.3567889515183009,6.682080030441284,0.006682080030441284,6.707199811935425,14.924800395965576,0.37451965348400673,2.2335560675677724,55.22834575229856,False,0.689601959561739,0.24943979159244847,False,True,False,False,False,-0.26619546866517574,0.37451965348400673,0.26619546866517574,True,True,False
screen,bf16,64,17,True,"[17, 64]",0.125,graph,32,thread32,1.0239999741315842,0.0010239999741315843,1.0080000385642052,1.0286999866366386,-1.587295134449529,1.0045898560779167,0.45688855508021486,True,0.23437679056773936,0.07655910170998084,1.0231999680399895,0.0010231999680399896,1.0111999697983265,1.0288000106811523,-1.1867087223169426,1.0054730676466792,0.5443276227665605,True,0.15637336133369184,0.04944959871909715,1.0263999924063683,0.0010263999924063683,1.0111999697983265,1.0328000411391258,-1.5031668376209728,1.0062354333399328,0.6196793646230492,True,0.23382875024748465,0.07946171677816019,False,True,True,False,False,-1.587295134449529,-1.1867087223169426,1.587295134449529,True,False,True
screen,bf16,64,17,True,"[17, 64]",0.125,graph,64,thread64,1.0247999802231789,0.001024799980223179,1.0080000385642052,1.0286999866366386,-1.6666608151030937,1.0038056269405962,0.379119905134917,True,0.4683876504879356,0.1818776156744595,1.0288000106811523,0.0010288000106811524,1.0111999697983265,1.0288000106811523,-1.7405104240989955,1.0,0.0,True,1.0886461930198605,0.4104204687847845,1.0288000106811523,0.0010288000106811524,1.0111999697983265,1.0328000411391258,-1.7405104240989955,1.0038880544483326,0.3872996028894127,True,0.23328326689995596,0.08941280974369611,False,True,True,False,False,-1.7405104240989955,-1.6666608151030937,1.7405104240989955,True,False,True
screen,bf16,64,17,True,"[17, 64]",0.125,graph,128,thread128,1.0080000385642052,0.0010080000385642052,1.0080000385642052,1.0286999866366386,0.0,1.020535661984615,2.012243447199069,False,0.07936568065356668,0.031741233932155055,1.0111999697983265,0.0010111999697983264,1.0111999697983265,1.0288000106811523,0.0,1.01740510424099,1.710734904753075,False,1.1075941934909281,0.4188991628660515,1.0111999697983265,0.0010111999697983264,1.0111999697983265,1.0328000411391258,0.0,1.0213608306822906,2.0914088381498885,False,0.15822905765201895,0.06279706193134732,False,False,False,False,False,0.0,0.0,0.0,True,True,False
screen,bf16,64,17,True,"[17, 64]",0.125,graph,256,thread256,1.0231999680399895,0.0010231999680399896,1.0080000385642052,1.0286999866366386,-1.5079294537959642,1.0053753115407,0.5346572050255016,True,0.07818668066684592,0.03770226021443631,1.0263499803841114,0.0010263499803841113,1.0111999697983265,1.0288000106811523,-1.4982210283102093,1.0023871294820155,0.2381444665245258,True,1.0132982176880243,0.38976977844059824,1.027199998497963,0.001027199998497963,1.0111999697983265,1.0328000411391258,-1.5822813664469804,1.005451754915646,0.5422194440451666,True,0.3115288523226307,0.11444518276357481,False,True,True,False,False,-1.5822813664469804,-1.4982210283102093,1.5822813664469804,True,False,True
screen,bf16,64,17,True,"[17, 64]",0.125,eager,32,thread32,5.785599946975708,0.005785599946975708,5.749760270118713,13.880319595336914,-0.6233247156973043,2.3991149962922234,58.317963017801276,False,1.5044259457405693,0.5991813113193968,5.939199924468994,0.0059391999244689945,5.959680080413818,14.172159433364868,0.3436452237114418,2.386206831492031,58.09248440652871,False,1.0344906488387973,0.3615677755216256,6.6864001750946045,0.006686400175094604,6.666240096092224,14.940160512924194,-0.3024205355909526,2.234410164167718,55.2454595831789,False,1.7611913369307923,0.6883929037564512,False,True,False,False,False,-0.6233247156973043,0.3436452237114418,0.6233247156973043,True,True,False
screen,bf16,64,17,True,"[17, 64]",0.125,eager,64,thread64,5.739520192146301,0.005739520192146301,5.749760270118713,13.880319595336914,0.17809573775848797,2.4183762981320482,58.649942080047715,False,2.586974756361225,0.9319269757169982,5.923359990119934,0.005923359990119934,5.959680080413818,14.172159433364868,0.6094302010144492,2.392587898929627,58.20425237261417,False,2.506684360814506,0.8154478014044552,6.661120057106018,0.006661120057106018,6.666240096092224,14.940160512924194,0.0768054992379752,2.2428901423246645,55.41466872900245,False,2.9976900372734834,1.0576568608925636,False,False,False,False,False,0.0768054992379752,0.6094302010144492,0.0,True,True,False
