dtype,batch,seq,heads,dim,rows,method,group,order,repeats,kernel_us,logical_io_bytes,logical_GBs,input_working_set_bytes,seed,input_read_only,scale,kernel_ms
fp16,1,1,1,128,1,control_optimized_fused,0,11,100,59.2516565323,324,0.00546820154848,256,2909,true,1,0.0592516565323
fp16,1,1,1,128,1,optimized_fused,0,12,100,28.8925719261,324,0.0112139549511,256,2909,true,1,0.0288925719261
fp16,1,1,1,128,1,control_shuffle32_fused,0,13,100,159.355201721,324,0.00203319374894,256,2909,true,1,0.159355201721
fp16,1,1,1,128,1,shuffle32_fused,0,14,100,40.3753137589,324,0.00802470544093,256,2909,true,1,0.0403753137589
fp16,1,1,1,128,1,control_optimized_transform,1,0,100,9.60731387138,512,0.0532927316474,256,2909,true,1,0.00960731387138
fp16,1,1,1,128,1,optimized_transform,1,1,100,9.60068523884,512,0.0533295267226,256,2909,true,1,0.00960068523884
fp16,1,1,1,128,1,control_shuffle32_transform,1,2,100,9.1615998745,512,0.0558854356241,256,2909,true,1,0.0091615998745
fp16,1,1,1,128,1,shuffle32_transform,1,3,100,9.3524569273,512,0.0547449727895,256,2909,true,1,0.0093524569273
fp16,1,1,1,128,1,baseline_split,1,4,100,80.2882289886,836,0.0104124852488,256,2909,true,1,0.0802882289886
fp16,1,1,1,128,1,control_optimized_split,1,5,100,64.7590875626,836,0.0129093850989,256,2909,true,1,0.0647590875626
fp16,1,1,1,128,1,optimized_split,1,6,100,34.1154289246,836,0.0245050414535,256,2909,true,1,0.0341154289246
fp16,1,1,1,128,1,control_shuffle32_split,1,7,100,165.396118164,836,0.00505453216968,256,2909,true,1,0.165396118164
fp16,1,1,1,128,1,shuffle32_split,1,8,100,46.1894893646,836,0.0180993557517,256,2909,true,1,0.0461894893646
fp16,1,1,1,128,1,baseline_fused,1,9,100,75.7771444321,324,0.00427569556003,256,2909,true,1,0.0757771444321
fp16,1,1,1,128,1,control_optimized_fused,1,10,100,59.2676544189,324,0.00546672553818,256,2909,true,1,0.0592676544189
fp16,1,1,1,128,1,optimized_fused,1,11,100,28.9115428925,324,0.0112065966595,256,2909,true,1,0.0289115428925
fp16,1,1,1,128,1,control_shuffle32_fused,1,12,100,159.361829758,324,0.00203310918614,256,2909,true,1,0.159361829758
fp16,1,1,1,128,1,shuffle32_fused,1,13,100,40.3794288635,324,0.00802388763583,256,2909,true,1,0.0403794288635
fp16,1,1,1,128,1,baseline_transform,1,14,100,9.40251469612,512,0.0544535176543,256,2909,true,1,0.00940251469612
fp16,1,1,1,128,1,optimized_transform,2,0,100,9.62080001831,512,0.0532180275056,256,2909,true,1,0.00962080001831
fp16,1,1,1,128,1,control_shuffle32_transform,2,1,100,9.30057168007,512,0.0550503794404,256,2909,true,1,0.00930057168007
fp16,1,1,1,128,1,shuffle32_transform,2,2,100,9.20594274998,512,0.055616248537,256,2909,true,1,0.00920594274998
fp16,1,1,1,128,1,baseline_split,2,3,100,80.2292537689,836,0.0104201392974,256,2909,true,1,0.0802292537689
fp16,1,1,1,128,1,control_optimized_split,2,4,100,64.725484848,836,0.0129160871017,256,2909,true,1,0.064725484848
fp16,1,1,1,128,1,optimized_split,2,5,100,34.2324566841,836,0.0244212680298,256,2909,true,1,0.0342324566841
fp16,1,1,1,128,1,control_shuffle32_split,2,6,100,165.407772064,836,0.00505417604969,256,2909,true,1,0.165407772064
fp16,1,1,1,128,1,shuffle32_split,2,7,100,46.2233114243,836,0.0180861122719,256,2909,true,1,0.0462233114243
fp16,1,1,1,128,1,baseline_fused,2,8,100,75.7801151276,324,0.00427552794628,256,2909,true,1,0.0757801151276
fp16,1,1,1,128,1,control_optimized_fused,2,9,100,59.2573738098,324,0.00546767396476,256,2909,true,1,0.0592573738098
fp16,1,1,1,128,1,optimized_fused,2,10,100,28.9762282372,324,0.0111815795123,256,2909,true,1,0.0289762282372
fp16,1,1,1,128,1,control_shuffle32_fused,2,11,100,159.358177185,324,0.00203315578606,256,2909,true,1,0.159358177185
fp16,1,1,1,128,1,shuffle32_fused,2,12,100,40.3903961182,324,0.00802170889961,256,2909,true,1,0.0403903961182
fp16,1,1,1,128,1,baseline_transform,2,13,100,9.39771413803,512,0.0544813337031,256,2909,true,1,0.00939771413803
fp16,1,1,1,128,1,control_optimized_transform,2,14,100,9.64800000191,512,0.053067993356,256,2909,true,1,0.00964800000191
fp16,1,1,1,128,1,control_shuffle32_transform,3,0,100,9.21280026436,512,0.0555748507846,256,2909,true,1,0.00921280026436
fp16,1,1,1,128,1,shuffle32_transform,3,1,100,9.2139428854,512,0.0555679589475,256,2909,true,1,0.0092139428854
fp16,1,1,1,128,1,baseline_split,3,2,100,80.2768039703,836,0.0104139671568,256,2909,true,1,0.0802768039703
fp16,1,1,1,128,1,control_optimized_split,3,3,100,64.6518850327,836,0.0129307907972,256,2909,true,1,0.0646518850327
fp16,1,1,1,128,1,optimized_split,3,4,100,34.2635440826,836,0.0243991105527,256,2909,true,1,0.0342635440826
fp16,1,1,1,128,1,control_shuffle32_split,3,5,100,164.750404358,836,0.00507434262913,256,2909,true,1,0.164750404358
fp16,1,1,1,128,1,shuffle32_split,3,6,100,46.1958837509,836,0.0180968504577,256,2909,true,1,0.0461958837509
fp16,1,1,1,128,1,baseline_fused,3,7,100,75.723657608,324,0.00427871566475,256,2909,true,1,0.075723657608
fp16,1,1,1,128,1,control_optimized_fused,3,8,100,59.2633152008,324,0.00546712580797,256,2909,true,1,0.0592633152008
fp16,1,1,1,128,1,optimized_fused,3,9,100,28.9126849174,324,0.011206154009,256,2909,true,1,0.0289126849174
fp16,1,1,1,128,1,control_shuffle32_fused,3,10,100,159.351549149,324,0.00203324035274,256,2909,true,1,0.159351549149
fp16,1,1,1,128,1,shuffle32_fused,3,11,100,40.4230880737,324,0.00801522138559,256,2909,true,1,0.0404230880737
fp16,1,1,1,128,1,baseline_transform,3,12,100,9.42308545113,512,0.0543346447037,256,2909,true,1,0.00942308545113
fp16,1,1,1,128,1,control_optimized_transform,3,13,100,9.63017165661,512,0.053166238179,256,2909,true,1,0.00963017165661
fp16,1,1,1,128,1,optimized_transform,3,14,100,9.63451445103,512,0.0531422732928,256,2909,true,1,0.00963451445103
fp16,1,1,1,128,1,shuffle32_transform,4,0,100,9.24045681953,512,0.0554085160506,256,2909,true,1,0.00924045681953
fp16,1,1,1,128,1,baseline_split,4,1,100,80.1421737671,836,0.0104314614978,256,2909,true,1,0.0801421737671
fp16,1,1,1,128,1,control_optimized_split,4,2,100,64.7056007385,836,0.012920056231,256,2909,true,1,0.0647056007385
fp16,1,1,1,128,1,optimized_split,4,3,100,34.2694854736,836,0.0243948804146,256,2909,true,1,0.0342694854736
fp16,1,1,1,128,1,control_shuffle32_split,4,4,100,164.768009186,836,0.00507380045514,256,2909,true,1,0.164768009186
fp16,1,1,1,128,1,shuffle32_split,4,5,100,46.1913156509,836,0.0180986401495,256,2909,true,1,0.0461913156509
fp16,1,1,1,128,1,baseline_fused,4,6,100,75.781712532,324,0.00427543782232,256,2909,true,1,0.075781712532
fp16,1,1,1,128,1,control_optimized_fused,4,7,100,59.2621707916,324,0.00546723138339,256,2909,true,1,0.0592621707916
fp16,1,1,1,128,1,optimized_fused,4,8,100,28.9490294456,324,0.0111920850614,256,2909,true,1,0.0289490294456
fp16,1,1,1,128,1,control_shuffle32_fused,4,9,100,159.353151321,324,0.00203321991008,256,2909,true,1,0.159353151321
fp16,1,1,1,128,1,shuffle32_fused,4,10,100,40.3766822815,324,0.00802443345249,256,2909,true,1,0.0403766822815
fp16,1,1,1,128,1,baseline_transform,4,11,100,9.44525718689,512,0.0542070999094,256,2909,true,1,0.00944525718689
fp16,1,1,1,128,1,control_optimized_transform,4,12,100,9.72000002861,512,0.0526748969643,256,2909,true,1,0.00972000002861
fp16,1,1,1,128,1,optimized_transform,4,13,100,9.64182853699,512,0.0531019606951,256,2909,true,1,0.00964182853699
fp16,1,1,1,128,1,control_shuffle32_transform,4,14,100,9.27222847939,512,0.0552186565655,256,2909,true,1,0.00927222847939
fp16,1,17,1,128,17,baseline_transform,0,0,100,8.83565664291,8704,0.985099393488,4352,2909,true,1,0.00883565664291
fp16,1,17,1,128,17,control_optimized_transform,0,1,100,9.75542902946,8704,0.892221138989,4352,2909,true,1,0.00975542902946
fp16,1,17,1,128,17,optimized_transform,0,2,100,9.80617105961,8704,0.887604340888,4352,2909,true,1,0.00980617105961
fp16,1,17,1,128,17,control_shuffle32_transform,0,3,100,9.15657162666,8704,0.950574118227,4352,2909,true,1,0.00915657162666
fp16,1,17,1,128,17,shuffle32_transform,0,4,100,9.24091458321,8704,0.9418981121,4352,2909,true,1,0.00924091458321
fp16,1,17,1,128,17,baseline_split,0,5,100,80.4194259644,14212,0.176723469853,4352,2909,true,1,0.0804194259644
fp16,1,17,1,128,17,control_optimized_split,0,6,100,64.4665145874,14212,0.220455535575,4352,2909,true,1,0.0644665145874
fp16,1,17,1,128,17,optimized_split,0,7,100,34.6946287155,14212,0.40963113099,4352,2909,true,1,0.0346946287155
fp16,1,17,1,128,17,control_shuffle32_split,0,8,100,163.414402008,14212,0.0869690787676,4352,2909,true,1,0.163414402008
fp16,1,17,1,128,17,shuffle32_split,0,9,100,45.6745147705,14212,0.311158204338,4352,2909,true,1,0.0456745147705
fp16,1,17,1,128,17,baseline_fused,0,10,100,75.73097229,5508,0.0727311406871,4352,2909,true,1,0.07573097229
fp16,1,17,1,128,17,control_optimized_fused,0,11,100,59.3401145935,5508,0.0928208520953,4352,2909,true,1,0.0593401145935
fp16,1,17,1,128,17,optimized_fused,0,12,100,29.3711996078,5508,0.187530644766,4352,2909,true,1,0.0293711996078
fp16,1,17,1,128,17,control_shuffle32_fused,0,13,100,157.948560715,5508,0.0348721126364,4352,2909,true,1,0.157948560715
fp16,1,17,1,128,17,shuffle32_fused,0,14,100,39.9348568916,5508,0.137924620963,4352,2909,true,1,0.0399348568916
fp16,1,17,1,128,17,control_optimized_transform,1,0,100,9.76228535175,8704,0.891594507472,4352,2909,true,1,0.00976228535175
fp16,1,17,1,128,17,optimized_transform,1,1,100,9.78171467781,8704,0.889823541852,4352,2909,true,1,0.00978171467781
fp16,1,17,1,128,17,control_shuffle32_transform,1,2,100,9.27382826805,8704,0.938555227509,4352,2909,true,1,0.00927382826805
fp16,1,17,1,128,17,shuffle32_transform,1,3,100,9.40160036087,8704,0.925799828317,4352,2909,true,1,0.00940160036087
fp16,1,17,1,128,17,baseline_split,1,4,100,80.366859436,14212,0.17683906152,4352,2909,true,1,0.080366859436
fp16,1,17,1,128,17,control_optimized_split,1,5,100,64.4927978516,14212,0.220365691572,4352,2909,true,1,0.0644927978516
fp16,1,17,1,128,17,optimized_split,1,6,100,35.388572216,14212,0.401598570105,4352,2909,true,1,0.035388572216
fp16,1,17,1,128,17,control_shuffle32_split,1,7,100,163.380794525,14212,0.0869869683356,4352,2909,true,1,0.163380794525
fp16,1,17,1,128,17,shuffle32_split,1,8,100,45.6610298157,14212,0.311250097892,4352,2909,true,1,0.0456610298157
fp16,1,17,1,128,17,baseline_fused,1,9,100,75.7284545898,5508,0.0727335587374,4352,2909,true,1,0.0757284545898
fp16,1,17,1,128,17,control_optimized_fused,1,10,100,59.3622875214,5508,0.092786181766,4352,2909,true,1,0.0593622875214
fp16,1,17,1,128,17,optimized_fused,1,11,100,29.3835449219,5508,0.187451854929,4352,2909,true,1,0.0293835449219
fp16,1,17,1,128,17,control_shuffle32_fused,1,12,100,157.988576889,5508,0.034863280045,4352,2909,true,1,0.157988576889
fp16,1,17,1,128,17,shuffle32_fused,1,13,100,39.9508571625,5508,0.137869382316,4352,2909,true,1,0.0399508571625
fp16,1,17,1,128,17,baseline_transform,1,14,100,9.68822836876,8704,0.898409871104,4352,2909,true,1,0.00968822836876
fp16,1,17,1,128,17,optimized_transform,2,0,100,9.78034317493,8704,0.889948322295,4352,2909,true,1,0.00978034317493
fp16,1,17,1,128,17,control_shuffle32_transform,2,1,100,9.28137183189,8704,0.937792403715,4352,2909,true,1,0.00928137183189
fp16,1,17,1,128,17,shuffle32_transform,2,2,100,9.37417149544,8704,0.928508722529,4352,2909,true,1,0.00937417149544
fp16,1,17,1,128,17,baseline_split,2,3,100,80.3305149078,14212,0.176919070123,4352,2909,true,1,0.0803305149078
fp16,1,17,1,128,17,control_optimized_split,2,4,100,64.4895982742,14212,0.220376624763,4352,2909,true,1,0.0644895982742
fp16,1,17,1,128,17,optimized_split,2,5,100,34.7017145157,14212,0.409547487735,4352,2909,true,1,0.0347017145157
fp16,1,17,1,128,17,control_shuffle32_split,2,6,100,163.313827515,14212,0.0870226374354,4352,2909,true,1,0.163313827515
fp16,1,17,1,128,17,shuffle32_split,2,7,100,45.6429672241,14212,0.31137327094,4352,2909,true,1,0.0456429672241
fp16,1,17,1,128,17,baseline_fused,2,8,100,75.7311964035,5508,0.0727309254518,4352,2909,true,1,0.0757311964035
fp16,1,17,1,128,17,control_optimized_fused,2,9,100,59.3364572525,5508,0.0928265733251,4352,2909,true,1,0.0593364572525
fp16,1,17,1,128,17,optimized_fused,2,10,100,29.3275427818,5508,0.187809801898,4352,2909,true,1,0.0293275427818
fp16,1,17,1,128,17,control_shuffle32_fused,2,11,100,158.006401062,5508,0.0348593472352,4352,2909,true,1,0.158006401062
fp16,1,17,1,128,17,shuffle32_fused,2,12,100,39.9419426918,5508,0.137900152792,4352,2909,true,1,0.0399419426918
fp16,1,17,1,128,17,baseline_transform,2,13,100,9.59680020809,8704,0.906968969997,4352,2909,true,1,0.00959680020809
fp16,1,17,1,128,17,control_optimized_transform,2,14,100,9.7922283411,8704,0.88886816124,4352,2909,true,1,0.0097922283411
fp16,1,17,1,128,17,control_shuffle32_transform,3,0,100,9.26285684109,8704,0.939666902914,4352,2909,true,1,0.00926285684109
fp16,1,17,1,128,17,shuffle32_transform,3,1,100,9.33120012283,8704,0.932784624209,4352,2909,true,1,0.00933120012283
fp16,1,17,1,128,17,baseline_split,3,2,100,80.3385162354,14212,0.17690144984,4352,2909,true,1,0.0803385162354
fp16,1,17,1,128,17,control_optimized_split,3,3,100,64.3949699402,14212,0.220700467959,4352,2909,true,1,0.0643949699402
fp16,1,17,1,128,17,optimized_split,3,4,100,34.7019433975,14212,0.409544786504,4352,2909,true,1,0.0347019433975
fp16,1,17,1,128,17,control_shuffle32_split,3,5,100,164.017829895,14212,0.0866491161912,4352,2909,true,1,0.164017829895
fp16,1,17,1,128,17,shuffle32_split,3,6,100,45.7615995407,14212,0.310566067241,4352,2909,true,1,0.0457615995407
fp16,1,17,1,128,17,baseline_fused,3,7,100,75.7307434082,5508,0.0727313605032,4352,2909,true,1,0.0757307434082
fp16,1,17,1,128,17,control_optimized_fused,3,8,100,59.339427948,5508,0.0928219261707,4352,2909,true,1,0.059339427948
fp16,1,17,1,128,17,optimized_fused,3,9,100,29.4333720207,5508,0.187134521866,4352,2909,true,1,0.0294333720207
fp16,1,17,1,128,17,control_shuffle32_fused,3,10,100,157.994737625,5508,0.0348619206107,4352,2909,true,1,0.157994737625
fp16,1,17,1,128,17,shuffle32_fused,3,11,100,39.9410295486,5508,0.137903305504,4352,2909,true,1,0.0399410295486
fp16,1,17,1,128,17,baseline_transform,3,12,100,9.55702841282,8704,0.910743342389,4352,2909,true,1,0.00955702841282
fp16,1,17,1,128,17,control_optimized_transform,3,13,100,9.67108607292,8704,0.900002330077,4352,2909,true,1,0.00967108607292
fp16,1,17,1,128,17,optimized_transform,3,14,100,9.86377120018,8704,0.88242111697,4352,2909,true,1,0.00986377120018
fp16,1,17,1,128,17,shuffle32_transform,4,0,100,9.29965674877,8704,0.93594852317,4352,2909,true,1,0.00929965674877
fp16,1,17,1,128,17,baseline_split,4,1,100,80.3385162354,14212,0.17690144984,4352,2909,true,1,0.0803385162354
fp16,1,17,1,128,17,control_optimized_split,4,2,100,64.4395399094,14212,0.220547819242,4352,2909,true,1,0.0644395399094
fp16,1,17,1,128,17,optimized_split,4,3,100,34.6500563622,14212,0.41015806299,4352,2909,true,1,0.0346500563622
fp16,1,17,1,128,17,control_shuffle32_split,4,4,100,163.365936279,14212,0.086994879861,4352,2909,true,1,0.163365936279
fp16,1,17,1,128,17,shuffle32_split,4,5,100,45.6399965286,14212,0.311393538146,4352,2909,true,1,0.0456399965286
fp16,1,17,1,128,17,baseline_fused,4,6,100,75.7339429855,5508,0.0727282877778,4352,2909,true,1,0.0757339429855
fp16,1,17,1,128,17,control_optimized_fused,4,7,100,59.3405723572,5508,0.0928201360588,4352,2909,true,1,0.0593405723572
fp16,1,17,1,128,17,optimized_fused,4,8,100,29.392914772,5508,0.187392099175,4352,2909,true,1,0.029392914772
fp16,1,17,1,128,17,control_shuffle32_fused,4,9,100,157.943534851,5508,0.0348732222892,4352,2909,true,1,0.157943534851
fp16,1,17,1,128,17,shuffle32_fused,4,10,100,39.8854875565,5508,0.138095340873,4352,2909,true,1,0.0398854875565
fp16,1,17,1,128,17,baseline_transform,4,11,100,9.51245725155,8704,0.915010682291,4352,2909,true,1,0.00951245725155
fp16,1,17,1,128,17,control_optimized_transform,4,12,100,9.79497075081,8704,0.888619294681,4352,2909,true,1,0.00979497075081
fp16,1,17,1,128,17,optimized_transform,4,13,100,9.77485656738,8704,0.890447848518,4352,2909,true,1,0.00977485656738
fp16,1,17,1,128,17,control_shuffle32_transform,4,14,100,9.19177114964,8704,0.946933932352,4352,2909,true,1,0.00919177114964
fp16,1,257,1,128,257,baseline_transform,0,0,100,10.0226283073,131584,13.1286919923,65792,2909,true,1,0.0100226283073
fp16,1,257,1,128,257,control_optimized_transform,0,1,100,9.9746286869,131584,13.1918695052,65792,2909,true,1,0.0099746286869
fp16,1,257,1,128,257,optimized_transform,0,2,100,9.92160081863,131584,13.2623759417,65792,2909,true,1,0.00992160081863
fp16,1,257,1,128,257,control_shuffle32_transform,0,3,100,10.570743084,131584,12.4479423022,65792,2909,true,1,0.010570743084
fp16,1,257,1,128,257,shuffle32_transform,0,4,100,10.5622851849,131584,12.4579101678,65792,2909,true,1,0.0105622851849
fp16,1,257,1,128,257,baseline_split,0,5,100,81.7037773132,214852,2.62964586296,65792,2909,true,1,0.0817037773132
fp16,1,257,1,128,257,control_optimized_split,0,6,100,65.6845712662,214852,3.27096601011,65792,2909,true,1,0.0656845712662
fp16,1,257,1,128,257,optimized_split,0,7,100,35.1421713829,214852,6.11379409824,65792,2909,true,1,0.0351421713829
fp16,1,257,1,128,257,control_shuffle32_split,0,8,100,177.914047241,214852,1.20761684269,65792,2909,true,1,0.177914047241
fp16,1,257,1,128,257,shuffle32_split,0,9,100,51.5556573868,214852,4.16737969973,65792,2909,true,1,0.0515556573868
fp16,1,257,1,128,257,baseline_fused,0,10,100,76.627202034,83268,1.08666371458,65792,2909,true,1,0.076627202034
fp16,1,257,1,128,257,control_optimized_fused,0,11,100,60.2514314651,83268,1.38200865897,65792,2909,true,1,0.0602514314651
fp16,1,257,1,128,257,optimized_fused,0,12,100,29.7019410133,83268,2.8034531468,65792,2909,true,1,0.0297019410133
fp16,1,257,1,128,257,control_shuffle32_fused,0,13,100,170.360012054,83268,0.488776673562,65792,2909,true,1,0.170360012054
fp16,1,257,1,128,257,shuffle32_fused,0,14,100,44.9167966843,83268,1.85382765795,65792,2909,true,1,0.0449167966843
fp16,1,257,1,128,257,control_optimized_transform,1,0,100,10.0637722015,131584,13.0750177334,65792,2909,true,1,0.0100637722015
fp16,1,257,1,128,257,optimized_transform,1,1,100,10.1648008823,131584,12.9450641998,65792,2909,true,1,0.0101648008823
fp16,1,257,1,128,257,control_shuffle32_transform,1,2,100,10.5065143108,131584,12.5240394775,65792,2909,true,1,0.0105065143108
fp16,1,257,1,128,257,shuffle32_transform,1,3,100,10.5814862251,131584,12.4353041908,65792,2909,true,1,0.0105814862251
fp16,1,257,1,128,257,baseline_split,1,4,100,81.6893672943,214852,2.63010973296,65792,2909,true,1,0.0816893672943
fp16,1,257,1,128,257,control_optimized_split,1,5,100,65.7165718079,214852,3.26937322032,65792,2909,true,1,0.0657165718079
fp16,1,257,1,128,257,optimized_split,1,6,100,35.1839995384,214852,6.10652577361,65792,2909,true,1,0.0351839995384
fp16,1,257,1,128,257,control_shuffle32_split,1,7,100,177.899646759,214852,1.20771459592,65792,2909,true,1,0.177899646759
fp16,1,257,1,128,257,shuffle32_split,1,8,100,51.6020536423,214852,4.16363274007,65792,2909,true,1,0.0516020536423
fp16,1,257,1,128,257,baseline_fused,1,9,100,76.6726875305,83268,1.08601905948,65792,2909,true,1,0.0766726875305
fp16,1,257,1,128,257,control_optimized_fused,1,10,100,60.2667427063,83268,1.38165754877,65792,2909,true,1,0.0602667427063
fp16,1,257,1,128,257,optimized_fused,1,11,100,29.6802282333,83268,2.8055040327,65792,2909,true,1,0.0296802282333
fp16,1,257,1,128,257,control_shuffle32_fused,1,12,100,170.361824036,83268,0.488771474897,65792,2909,true,1,0.170361824036
fp16,1,257,1,128,257,shuffle32_fused,1,13,100,44.9072027206,83268,1.85422370923,65792,2909,true,1,0.0449072027206
fp16,1,257,1,128,257,baseline_transform,1,14,100,9.98880028725,131584,13.1731535536,65792,2909,true,1,0.00998880028725
fp16,1,257,1,128,257,optimized_transform,2,0,100,10.0409150124,131584,13.1047817692,65792,2909,true,1,0.0100409150124
fp16,1,257,1,128,257,control_shuffle32_transform,2,1,100,10.5284571648,131584,12.4979375364,65792,2909,true,1,0.0105284571648
fp16,1,257,1,128,257,shuffle32_transform,2,2,100,10.6674277782,131584,12.3351198373,65792,2909,true,1,0.0106674277782
fp16,1,257,1,128,257,baseline_split,2,3,100,81.6731452942,214852,2.63063212793,65792,2909,true,1,0.0816731452942
fp16,1,257,1,128,257,control_optimized_split,2,4,100,65.7257175446,214852,3.26891828688,65792,2909,true,1,0.0657257175446
fp16,1,257,1,128,257,optimized_split,2,5,100,35.2349710464,214852,6.09769196963,65792,2909,true,1,0.0352349710464
fp16,1,257,1,128,257,control_shuffle32_split,2,6,100,177.282752991,214852,1.21191710065,65792,2909,true,1,0.177282752991
fp16,1,257,1,128,257,shuffle32_split,2,7,100,51.5371417999,214852,4.16887690113,65792,2909,true,1,0.0515371417999
fp16,1,257,1,128,257,baseline_fused,2,8,100,76.6843414307,83268,1.08585401461,65792,2909,true,1,0.0766843414307
fp16,1,257,1,128,257,control_optimized_fused,2,9,100,60.2596569061,83268,1.38182001484,65792,2909,true,1,0.0602596569061
fp16,1,257,1,128,257,optimized_fused,2,10,100,29.7693729401,83268,2.79710292077,65792,2909,true,1,0.0297693729401
fp16,1,257,1,128,257,control_shuffle32_fused,2,11,100,170.305843353,83268,0.488932137386,65792,2909,true,1,0.170305843353
fp16,1,257,1,128,257,shuffle32_fused,2,12,100,44.9165725708,83268,1.85383690772,65792,2909,true,1,0.0449165725708
fp16,1,257,1,128,257,baseline_transform,2,13,100,10.0463998318,131584,13.09762723,65792,2909,true,1,0.0100463998318
fp16,1,257,1,128,257,control_optimized_transform,2,14,100,9.92457151413,131584,13.2584061501,65792,2909,true,1,0.00992457151413
fp16,1,257,1,128,257,control_shuffle32_transform,3,0,100,10.4763424397,131584,12.5601087171,65792,2909,true,1,0.0104763424397
fp16,1,257,1,128,257,shuffle32_transform,3,1,100,10.5275428295,131584,12.4990230038,65792,2909,true,1,0.0105275428295
fp16,1,257,1,128,257,baseline_split,3,2,100,81.709022522,214852,2.62947705613,65792,2909,true,1,0.081709022522
fp16,1,257,1,128,257,control_optimized_split,3,3,100,65.747885704,214852,3.26781610845,65792,2909,true,1,0.065747885704
fp16,1,257,1,128,257,optimized_split,3,4,100,35.2438855171,214852,6.09614963979,65792,2909,true,1,0.0352438855171
fp16,1,257,1,128,257,control_shuffle32_split,3,5,100,177.920455933,214852,1.20757334436,65792,2909,true,1,0.177920455933
fp16,1,257,1,128,257,shuffle32_split,3,6,100,51.5755414963,214852,4.1657730344,65792,2909,true,1,0.0515755414963
fp16,1,257,1,128,257,baseline_fused,3,7,100,76.6868543625,83268,1.08581843254,65792,2909,true,1,0.0766868543625
fp16,1,257,1,128,257,control_optimized_fused,3,8,100,60.2596569061,83268,1.38182001484,65792,2909,true,1,0.0602596569061
fp16,1,257,1,128,257,optimized_fused,3,9,100,29.6365714073,83268,2.80963674426,65792,2909,true,1,0.0296365714073
fp16,1,257,1,128,257,control_shuffle32_fused,3,10,100,170.358409882,83268,0.488781270369,65792,2909,true,1,0.170358409882
fp16,1,257,1,128,257,shuffle32_fused,3,11,100,44.9698257446,83268,1.85164159792,65792,2909,true,1,0.0449698257446
fp16,1,257,1,128,257,baseline_transform,3,12,100,9.99039947987,131584,13.1710448882,65792,2909,true,1,0.00999039947987
fp16,1,257,1,128,257,control_optimized_transform,3,13,100,10.1083421707,131584,13.01736702,65792,2909,true,1,0.0101083421707
fp16,1,257,1,128,257,optimized_transform,3,14,100,10.015771389,131584,13.1376800537,65792,2909,true,1,0.010015771389
fp16,1,257,1,128,257,shuffle32_transform,4,0,100,10.6118857861,131584,12.3996811361,65792,2909,true,1,0.0106118857861
fp16,1,257,1,128,257,baseline_split,4,1,100,81.7026329041,214852,2.62968269642,65792,2909,true,1,0.0817026329041
fp16,1,257,1,128,257,control_optimized_split,4,2,100,65.6527996063,214852,3.27254894366,65792,2909,true,1,0.0656527996063
fp16,1,257,1,128,257,optimized_split,4,3,100,35.2201151848,214852,6.10026397906,65792,2909,true,1,0.0352201151848
fp16,1,257,1,128,257,control_shuffle32_split,4,4,100,177.278633118,214852,1.21194526504,65792,2909,true,1,0.177278633118
fp16,1,257,1,128,257,shuffle32_split,4,5,100,51.5414857864,214852,4.16852554252,65792,2909,true,1,0.0515414857864
fp16,1,257,1,128,257,baseline_fused,4,6,100,76.6930246353,83268,1.08573107393,65792,2909,true,1,0.0766930246353
fp16,1,257,1,128,257,control_optimized_fused,4,7,100,60.2585124969,83268,1.38184625789,65792,2909,true,1,0.0602585124969
fp16,1,257,1,128,257,optimized_fused,4,8,100,29.6763420105,83268,2.80587142346,65792,2909,true,1,0.0296763420105
fp16,1,257,1,128,257,control_shuffle32_fused,4,9,100,170.370750427,83268,0.488745866243,65792,2909,true,1,0.170370750427
fp16,1,257,1,128,257,shuffle32_fused,4,10,100,44.9076557159,83268,1.85420500519,65792,2909,true,1,0.0449076557159
fp16,1,257,1,128,257,baseline_transform,4,11,100,9.92114305496,131584,13.2629878706,65792,2909,true,1,0.00992114305496
fp16,1,257,1,128,257,control_optimized_transform,4,12,100,10.0902855396,131584,13.0406616823,65792,2909,true,1,0.0100902855396
fp16,1,257,1,128,257,optimized_transform,4,13,100,9.92274284363,131584,13.2608495528,65792,2909,true,1,0.00992274284363
fp16,1,257,1,128,257,control_shuffle32_transform,4,14,100,10.4587435722,131584,12.5812435396,65792,2909,true,1,0.0104587435722
fp16,4,64,16,128,4096,baseline_transform,0,0,100,25.8589720726,2097152,81.0995887274,1048576,2909,true,1,0.0258589720726
fp16,4,64,16,128,4096,control_optimized_transform,0,1,100,27.7503991127,2097152,75.5719581359,1048576,2909,true,1,0.0277503991127
fp16,4,64,16,128,4096,optimized_transform,0,2,100,27.8566837311,2097152,75.2836202703,1048576,2909,true,1,0.0278566837311
fp16,4,64,16,128,4096,control_shuffle32_transform,0,3,100,15.9828579426,2097152,131.212578347,1048576,2909,true,1,0.0159828579426
fp16,4,64,16,128,4096,shuffle32_transform,0,4,100,15.7522284985,2097152,133.133670592,1048576,2909,true,1,0.0157522284985
fp16,4,64,16,128,4096,baseline_split,0,5,100,527.073822021,3424256,6.49672940854,1048576,2909,true,1,0.527073822021
fp16,4,64,16,128,4096,control_optimized_split,0,6,100,405.66947937,3424256,8.44099981423,1048576,2909,true,1,0.40566947937
