dtype,dim,rows,normalized,shape,scale,mode,scope,run1_original_us,run1_original_ms,run1_contiguous256_us,run1_contiguous256_ms,run1_original_over_contiguous256,run1_time_reduction_percent,run1_regression_over_3_percent,run1_original_range_percent,run1_contiguous256_range_percent,run1_contiguous256_population_cv_percent,run2_original_us,run2_original_ms,run2_contiguous256_us,run2_contiguous256_ms,run2_original_over_contiguous256,run2_time_reduction_percent,run2_regression_over_3_percent,run2_original_range_percent,run2_contiguous256_range_percent,run2_contiguous256_population_cv_percent,run3_original_us,run3_original_ms,run3_contiguous256_us,run3_contiguous256_ms,run3_original_over_contiguous256,run3_time_reduction_percent,run3_regression_over_3_percent,run3_original_range_percent,run3_contiguous256_range_percent,run3_contiguous256_population_cv_percent,stable_at_least_5_percent,any_run_regression,every_run_regression,any_run_regression_over_3_percent,every_run_regression_over_3_percent,minimum_time_reduction_percent,maximum_time_reduction_percent,maximum_regression_percent,validation_revision
fp16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,1.5783999115228653,0.0015783999115228653,1.4960000291466713,0.0014960000291466713,1.0550801342050744,5.220469272371742,False,0.10453187821056718,0.2673754844776046,0.09199231355873196,1.5752000734210014,0.0015752000734210014,1.496800035238266,0.001496800035238266,1.0523784315453035,4.97714795127372,False,0.15395910812978586,0.16033705812577684,0.0641142634655348,1.4535999856889248,0.0014535999856889249,1.3752000406384468,0.0013752000406384469,1.0570098478284513,5.393502051619848,False,0.11007238572798116,0.23087345079248425,0.07823944198443056,False,False,False,False,False,4.97714795127372,5.393502051619848,0.0,2
fp16,256,18,False,"[18, 256]",1.0,fused_int4,cuda_graph,1.44640002399683,0.00144640002399683,1.3687999919056892,0.0013687999919056893,1.056692016766528,5.3650463774681745,False,0.11062030950249063,0.2922289948588109,0.10050696097236672,1.5760000795125961,0.001576000079512596,1.498399954289198,0.0014983999542891979,1.051788659630739,4.923865565247776,False,0.20303540231123995,0.21355654910169075,0.0798884807772218,1.5760000795125961,0.001576000079512596,1.4960000291466713,0.0014960000291466713,1.053475968454063,5.076145071684657,False,0.20304722112504234,0.11197037099383447,0.04355992978154679,False,False,False,False,False,4.923865565247776,5.3650463774681745,0.0,2
fp16,256,18,True,"[18, 256]",0.0625,fused_int4,cuda_graph,1.5647999942302704,0.0015647999942302703,1.4856000430881977,0.0014856000430881976,1.0533117587809404,5.061346589602422,False,0.15337540156144133,0.10769514031556512,0.0430687795297167,1.5760000795125961,0.001576000079512596,1.4976000413298607,0.0014976000413298607,1.0523504514016417,4.974621461122131,False,0.10152361056252117,0.21033113815003374,0.0857842861449547,1.5799999237060547,0.0015799999237060547,1.4991999603807926,0.0014991999603807926,1.0538953878472217,5.113921976384484,False,0.15189989814395655,0.21344880275783804,0.07839263231767461,False,False,False,False,False,4.974621461122131,5.113921976384484,0.0,2
fp16,256,63,False,"[63, 256]",1.0,fused_int4,cuda_graph,1.5839999541640282,0.0015839999541640282,1.5023999847471714,0.0015023999847471714,1.0543130792367446,5.15151336982973,False,1.1568861134743684,0.6922248511752833,0.26357815333414625,1.4551250264048576,0.0014551250264048577,1.3799999840557575,0.0013799999840557575,1.054438437113826,5.162789518829857,False,0.05497851229809798,0.23188582632979873,0.10492623992838684,1.5847999602556229,0.0015847999602556229,1.5048000030219555,0.0015048000030219554,1.0531631825312404,5.047953006054062,False,0.2523997071105611,0.9037752789434267,0.3446697704572612,True,False,False,False,False,5.047953006054062,5.162789518829857,0.0,2
fp16,256,63,True,"[63, 256]",0.0625,fused_int4,cuda_graph,1.5807999297976494,0.0015807999297976494,1.4960000291466713,0.0014960000291466713,1.056684424464449,5.364366423133182,False,0.20243070018281212,0.05347634197915257,0.021392824811692086,1.5064000152051449,0.0015064000152051448,1.4295999892055988,0.0014295999892055989,1.0537213392413511,5.098249151908519,False,0.47796433561319,0.3969651756623833,0.16965190660113783,1.5847999602556229,0.0015847999602556229,1.500799972563982,0.001500799972563982,1.0559701420757188,5.300352713164624,False,0.10095988284422443,0.1599159327464454,0.06215751408636107,True,False,False,False,False,5.098249151908519,5.364366423133182,0.0,2
fp16,256,65,False,"[65, 256]",1.0,fused_int4,cuda_graph,1.5720000490546227,0.0015720000490546226,1.496800035238266,0.001496800035238266,1.0502405211424157,4.783715742348793,False,0.20356388463875882,0.05344776007219616,0.021381389603641558,1.5847999602556229,0.0015847999602556229,1.5048000030219555,0.0015048000030219554,1.0531631825312404,5.047953006054062,False,0.10095988284422443,0.3688218107230456,0.13888712713435017,1.5831999480724335,0.0015831999480724335,1.5015999786555767,0.0015015999786555767,1.054342015567898,5.154116478856996,False,0.7074334038452941,0.15983073447649418,0.05474757596087181,False,False,False,False,False,4.783715742348793,5.154116478856996,0.0,2
fp16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,1.5823999419808388,0.0015823999419808388,1.498399954289198,0.0014983999542891979,1.0560597906127729,5.308391732275353,False,0.15166951230924336,0.10677516682726346,0.0399555424810166,1.5831999480724335,0.0015831999480724335,1.4999999664723873,0.0014999999664723873,1.0554666556398071,5.25517839369204,False,0.10106191483504201,0.15500312396642593,0.06198203476853254,1.4568000100553036,0.0014568000100553037,1.3824000023305416,0.0013824000023305416,1.0538194499416476,5.107084514774096,False,0.7688078029079025,0.6365721831921741,0.2442026071733389,True,False,False,False,False,5.107084514774096,5.308391732275353,0.0,2
fp16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,1.6351999714970589,0.001635199971497059,1.553600002080202,0.0015536000020802021,1.052523152231976,4.990213480871719,False,0.19569620976993393,0.15448109369017568,0.05644208111360903,1.5048000030219555,0.0015048000030219554,1.4295999892055988,0.0014295999892055989,1.0526021365306135,4.997342747563738,False,0.15949084728630686,0.11192027107376296,0.04458383050890548,1.6408000141382217,0.0016408000141382218,1.5544000081717968,0.0015544000081717968,1.0555841517705884,5.265724355311141,False,0.09751414976856566,0.15440158660362224,0.05637948793159425,False,False,False,False,False,4.990213480871719,5.265724355311141,0.0,2
fp16,256,255,True,"[255, 256]",0.0625,fused_int4,cuda_graph,1.5048000030219555,0.0015048000030219554,1.42639996483922,0.00142639996483922,1.0549635727112294,5.2099972106121495,False,0.21265446304840915,0.05608567802263446,0.022431755008675985,1.6383999958634377,0.0016383999958634377,1.5519999898970127,0.0015519999898970128,1.0556701072995227,5.273437877475828,False,0.09765699384942837,0.05154678458778744,0.025257871872570118,1.5064000152051449,0.0015064000152051448,1.432000007480383,0.001432000007480383,1.051955312385556,4.9389277067041215,False,0.21242859360586225,0.17109150029627374,0.06561420851248982,False,False,False,False,False,4.9389277067041215,5.273437877475828,0.0,2
fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,1.6335999593138695,0.0016335999593138696,1.551975030452013,0.001551975030452013,1.0525942281675003,4.996628972501926,False,0.19588788235051321,0.15464284074757842,0.05647051912786626,1.6367999836802483,0.0016367999836802483,1.553600002080202,0.0015536000020802021,1.0535530261899106,5.083087880595882,False,0.09775245595933224,0.15448109369017568,0.06177335184616206,1.6359999775886536,0.0016359999775886537,1.5544000081717968,0.0015544000081717968,1.052496120038516,4.987773260066253,False,0.09780025703592582,0.205868782138163,0.07563323526998714,False,False,False,False,False,4.987773260066253,5.083087880595882,0.0,2
fp16,256,256,True,"[256, 256]",0.0625,fused_int4,cuda_graph,1.6392000019550323,0.0016392000019550324,1.5495999716222286,0.0015495999716222287,1.0578213938910983,5.466082859073939,False,0.19521866535884555,0.20650648070345387,0.06848338019609693,1.6392000019550323,0.0016392000019550324,1.5575500205159187,0.0015575500205159188,1.05242206052045,4.9810871975190185,False,0.0,0.20545243004900843,0.07672598159582007,1.6343500465154648,0.0016343500465154648,1.5479999594390392,0.0015479999594390393,1.055781711459293,5.28345119581507,False,0.1468484845031256,0.05490471601188411,0.02586614400130804,False,False,False,False,False,4.9810871975190185,5.466082859073939,0.0,2
fp16,256,258,False,"[258, 256]",1.0,fused_int4,cuda_graph,1.6343999654054642,0.0016343999654054643,1.5511499717831612,0.0015511499717831613,1.0536698547121146,5.093612052399321,False,0.0978959995751382,0.15472509547384966,0.05651087691030571,1.6383999958634377,0.0016383999958634377,1.5519999898970127,0.0015519999898970128,1.0556701072995227,5.273437877475828,False,0.09765699384942837,0.15464035376336233,0.06008858526618113,1.637599989771843,0.001637599989771843,1.5552000142633915,0.0015552000142633915,1.0529835228605495,5.0317523218800115,False,0.24426175396659477,0.05144072043836836,0.020574171474941155,True,False,False,False,False,5.0317523218800115,5.273437877475828,0.0,2
fp16,256,258,True,"[258, 256]",0.0625,fused_int4,cuda_graph,1.503199990838766,0.001503199990838766,1.4255749993026257,0.0014255749993026257,1.0544517065563817,5.163982970278402,False,0.1064404066618312,0.17361343621004646,0.06245921541151372,1.6335999593138695,0.0016335999593138696,1.5544000081717968,0.0015544000081717968,1.0509521041724796,4.848185180865061,False,0.1469159117628849,0.1029343910690815,0.03255071253407919,1.6383999958634377,0.0016383999958634377,1.5584000386297703,0.0015584000386297703,1.051334673543776,4.882809902078112,False,0.14648549077414255,0.10267018374795533,0.03246716284315417,False,False,False,False,False,4.848185180865061,5.163982970278402,0.0,2
fp16,256,4095,False,"[4095, 256]",1.0,fused_int4,cuda_graph,3.365600109100342,0.003365600109100342,3.073599934577942,0.0030735999345779417,1.095002661614286,8.676021067768936,False,0.07131579693050966,0.20822647283262663,0.07791526802496826,3.376000002026558,0.003376000002026558,3.0672000721096992,0.0030672000721096992,1.1006781177155027,9.146917349866445,False,0.1421811773307699,0.18257832907884025,0.05856144291417064,3.3599499613046646,0.0033599499613046644,3.0688000842928886,0.0030688000842928886,1.0948741752523976,8.665303958834048,False,0.45238559058427724,0.26068412512036815,0.09833046177475126,True,False,False,False,False,8.665303958834048,9.146917349866445,0.0,2
fp16,256,4095,True,"[4095, 256]",0.0625,fused_int4,cuda_graph,3.0856000259518623,0.003085600025951862,2.824000082910061,0.002824000082910061,1.0926345380175164,8.478089863935024,False,0.07778125014902791,0.11330871132859559,0.04532687775549263,3.3663999289274216,0.0033663999289274215,3.064800053834915,0.003064800053834915,1.0984076839580843,8.959121954015725,False,0.14258664005787125,0.15661826106933138,0.050613036990677686,3.1039999797940254,0.0031039999797940255,2.8351999819278717,0.0028351999819278715,1.0948081262625347,8.659793802060223,False,0.1288669614694686,0.11286767729882814,0.03743608631796761,True,False,False,False,False,8.478089863935024,8.959121954015725,0.0,2
fp16,256,4097,False,"[4097, 256]",1.0,fused_int4,cuda_graph,3.3535998314619064,0.0033535998314619063,3.068000078201294,0.003068000078201294,1.0930898780902423,8.516214444587245,False,0.11927016920545762,0.20697338384574288,0.07778082794305978,3.3720001578330994,0.0033720001578330995,3.064800053834915,0.003064800053834915,1.1002349577793147,9.110322942440074,False,0.1897997755987752,0.2349273916039971,0.07847066795779424,3.364799916744232,0.003364799916744232,3.0672000721096992,0.0030672000721096992,1.0970265511339259,8.84450344739932,False,0.11888423744253412,0.1564896378524076,0.05369967323758789,True,False,False,False,False,8.516214444587245,9.110322942440074,0.0,2
fp16,256,4097,True,"[4097, 256]",0.0625,fused_int4,cuda_graph,3.0904000625014305,0.0030904000625014303,2.8279999271035194,0.0028279999271035193,1.0927864717686415,8.490814460620976,False,0.1812076924639358,0.22630348773726744,0.08279090516027414,3.3911999315023422,0.0033911999315023424,3.1015999615192413,0.0031015999615192414,1.0933711547511265,8.539749228374294,False,0.1415438973378872,0.18055335022701738,0.0718667485141964,3.3984001725912094,0.0033984001725912093,3.0856000259518623,0.003085600025951862,1.1013741716387409,9.204335297595145,False,0.214074830931966,0.25927083383009303,0.1002506634471363,True,False,False,False,False,8.490814460620976,9.204335297595145,0.0,2
fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,9.242399781942368,0.009242399781942367,7.979200035333633,0.007979200035333634,1.1583115777289716,13.667443265944312,False,0.22504745891938688,0.2506559362569741,0.08259390043165332,9.248799830675125,0.009248799830675124,7.999199628829956,0.007999199628829955,1.156215654043872,13.510944389786339,False,0.7784812844115481,0.8700913458063564,0.3829990043279353,9.255199879407883,0.009255199879407882,7.986400276422501,0.0079864002764225,1.158870023924438,13.709045936526609,False,0.4408346112285674,0.3706352127241254,0.13125991379823604,True,False,False,False,False,13.510944389786339,13.709045936526609,0.0,2
fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,9.335199743509293,0.009335199743509293,8.048799633979797,0.008048799633979798,1.1598250879669896,13.780102674545569,False,0.7112897545016387,1.0833834124045767,0.37511424813443417,9.247999638319016,0.009247999638319016,7.969599962234497,0.007969599962234498,1.160409516430243,13.823526449844126,False,0.2941239263304479,0.4717940701993976,0.16828234278343224,8.904799818992615,0.008904799818992615,7.681600004434586,0.007681600004434586,1.1592376345880906,13.736410019561873,False,3.916993395148187,4.4573998486334085,1.6847751505607351,True,False,False,False,False,13.736410019561873,13.823526449844126,0.0,2
fp16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,9.364774823188782,0.009364774823188782,8.083199709653854,0.008083199709653854,1.158547995789876,13.685060641944414,False,1.0763782035880123,1.316313529424181,0.450261021255189,9.267999976873398,0.009267999976873397,7.9975999891757965,0.007997599989175796,1.158847652973017,13.70738013452366,False,0.8291946354854883,0.6601984293748289,0.25600949107524973,9.296800196170807,0.009296800196170806,8.008799701929092,0.008008799701929092,1.1608231622937795,13.854234436190415,False,0.9121367172855421,0.9889174377064625,0.35814137840002874,True,False,False,False,False,13.685060641944414,13.854234436190415,0.0,2
fp16,256,16385,True,"[16385, 256]",0.0625,fused_int4,cuda_graph,9.248799830675125,0.009248799830675124,7.978399842977524,0.007978399842977523,1.1592299223779552,13.735836118802315,False,0.12974553811410117,0.250681075754637,0.08988075695001141,9.350399672985077,0.009350399672985076,8.09279978275299,0.00809279978275299,1.155397380880746,13.449691288229204,False,2.8576336979419907,6.059700761519179,2.342714542632192,9.252800047397614,0.009252800047397614,7.976800203323364,0.007976800203323364,1.1599638716715797,13.7904184413142,False,0.4323088892428298,0.38110342714743123,0.15508617910039485,True,False,False,False,False,13.449691288229204,13.7904184413142,0.0,2
