run_index,dtype,dim,rows,normalized,shape,scale,mode,scope,method,group,event_interval_ms,calls_per_interval,per_call_us,per_call_ms,validation_revision
2,bf16,256,256,True,"[256, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.810431957244873,1280,1.414399966597557,0.001414399966597557,2
2,bf16,256,256,True,"[256, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.810431957244873,1280,1.414399966597557,0.001414399966597557,2
2,bf16,256,256,True,"[256, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.8094079494476318,1280,1.4135999605059624,0.0014135999605059623,2
2,fp16,256,63,False,"[63, 256]",1.0,fused_int4,cuda_graph,original,1,1.8626559972763062,1280,1.4551999978721142,0.0014551999978721143,2
2,fp16,256,63,False,"[63, 256]",1.0,fused_int4,cuda_graph,original,2,1.8626559972763062,1280,1.4551999978721142,0.0014551999978721143,2
2,fp16,256,63,False,"[63, 256]",1.0,fused_int4,cuda_graph,original,3,1.8625600337982178,1280,1.4551250264048576,0.0014551250264048577,2
2,fp16,256,63,False,"[63, 256]",1.0,fused_int4,cuda_graph,original,4,1.861631989479065,1280,1.4543999917805195,0.0014543999917805196,2
2,fp16,256,63,False,"[63, 256]",1.0,fused_int4,cuda_graph,original,5,1.861631989479065,1280,1.4543999917805195,0.0014543999917805196,2
2,fp16,256,63,False,"[63, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.7694720029830933,1280,1.3824000023305416,0.0013824000023305416,2
2,fp16,256,63,False,"[63, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.7693760395050049,1280,1.382325030863285,0.001382325030863285,2
2,fp16,256,63,False,"[63, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.7653759717941284,1280,1.3791999779641628,0.0013791999779641628,2
2,fp16,256,63,False,"[63, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.7663999795913696,1280,1.3799999840557575,0.0013799999840557575,2
2,fp16,256,63,False,"[63, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.7653759717941284,1280,1.3791999779641628,0.0013791999779641628,2
2,fp16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,original,1,2.0193281173706055,1280,1.5776000916957855,0.0015776000916957855,2
2,fp16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,original,2,2.017280101776123,1280,1.5760000795125961,0.001576000079512596,2
2,fp16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,original,3,2.016223907470703,1280,1.5751749277114868,0.0015751749277114868,2
2,fp16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,original,4,2.016256093978882,1280,1.5752000734210014,0.0015752000734210014,2
2,fp16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,original,5,2.016256093978882,1280,1.5752000734210014,0.0015752000734210014,2
2,fp16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.9189759492874146,1280,1.4991999603807926,0.0014991999603807926,2
2,fp16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.9159040451049805,1280,1.496800035238266,0.001496800035238266,2
2,fp16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.9159040451049805,1280,1.496800035238266,0.001496800035238266,2
2,fp16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.9159040451049805,1280,1.496800035238266,0.001496800035238266,2
2,fp16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.9159040451049805,1280,1.496800035238266,0.001496800035238266,2
2,bf16,256,258,True,"[258, 256]",0.0625,fused_int4,cuda_graph,original,1,2.0879359245300293,1280,1.6311999410390854,0.0016311999410390855,2
2,bf16,256,258,True,"[258, 256]",0.0625,fused_int4,cuda_graph,original,2,2.0879359245300293,1280,1.6311999410390854,0.0016311999410390855,2
2,bf16,256,258,True,"[258, 256]",0.0625,fused_int4,cuda_graph,original,3,2.086911916732788,1280,1.6303999349474907,0.0016303999349474908,2
2,bf16,256,258,True,"[258, 256]",0.0625,fused_int4,cuda_graph,original,4,2.08787202835083,1280,1.631150022149086,0.001631150022149086,2
2,bf16,256,258,True,"[258, 256]",0.0625,fused_int4,cuda_graph,original,5,2.0879359245300293,1280,1.6311999410390854,0.0016311999410390855,2
2,bf16,256,258,True,"[258, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.9671039581298828,1280,1.536799967288971,0.0015367999672889709,2
2,bf16,256,258,True,"[258, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.9640320539474487,1280,1.5344000421464443,0.0015344000421464443,2
2,bf16,256,258,True,"[258, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.9640320539474487,1280,1.5344000421464443,0.0015344000421464443,2
2,bf16,256,258,True,"[258, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.9640320539474487,1280,1.5344000421464443,0.0015344000421464443,2
2,bf16,256,258,True,"[258, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.9640320539474487,1280,1.5344000421464443,0.0015344000421464443,2
2,bf16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,original,1,2.0193281173706055,1280,1.5776000916957855,0.0015776000916957855,2
2,bf16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,original,2,2.016256093978882,1280,1.5752000734210014,0.0015752000734210014,2
2,bf16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,original,3,2.016256093978882,1280,1.5752000734210014,0.0015752000734210014,2
2,bf16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,original,4,2.016256093978882,1280,1.5752000734210014,0.0015752000734210014,2
2,bf16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,original,5,2.016223907470703,1280,1.5751749277114868,0.0015751749277114868,2
2,bf16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.9005440473556519,1280,1.484800036996603,0.001484800036996603,2
2,bf16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.8995200395584106,1280,1.4840000309050083,0.0014840000309050082,2
2,bf16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.901568055152893,1280,1.4856000430881977,0.0014856000430881976,2
2,bf16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.8984960317611694,1280,1.4832000248134136,0.0014832000248134135,2
2,bf16,256,65,True,"[65, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.8995200395584106,1280,1.4840000309050083,0.0014840000309050082,2
2,fp16,256,18,True,"[18, 256]",0.0625,fused_int4,cuda_graph,original,1,2.0183041095733643,1280,1.5768000856041908,0.0015768000856041908,2
2,fp16,256,18,True,"[18, 256]",0.0625,fused_int4,cuda_graph,original,2,2.017280101776123,1280,1.5760000795125961,0.001576000079512596,2
2,fp16,256,18,True,"[18, 256]",0.0625,fused_int4,cuda_graph,original,3,2.017280101776123,1280,1.5760000795125961,0.001576000079512596,2
2,fp16,256,18,True,"[18, 256]",0.0625,fused_int4,cuda_graph,original,4,2.016256093978882,1280,1.5752000734210014,0.0015752000734210014,2
2,fp16,256,18,True,"[18, 256]",0.0625,fused_int4,cuda_graph,original,5,2.0183041095733643,1280,1.5768000856041908,0.0015768000856041908,2
2,fp16,256,18,True,"[18, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.919935941696167,1280,1.4999499544501305,0.0014999499544501305,2
2,fp16,256,18,True,"[18, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.9169280529022217,1280,1.4976000413298607,0.0014976000413298607,2
2,fp16,256,18,True,"[18, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.9159040451049805,1280,1.496800035238266,0.001496800035238266,2
2,fp16,256,18,True,"[18, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.9189759492874146,1280,1.4991999603807926,0.0014991999603807926,2
2,fp16,256,18,True,"[18, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.9159040451049805,1280,1.496800035238266,0.001496800035238266,2
2,bf16,256,16,False,"[16, 256]",1.0,fused_int4,cuda_graph,original,1,2.002943992614746,1280,1.5647999942302704,0.0015647999942302703,2
2,bf16,256,16,False,"[16, 256]",1.0,fused_int4,cuda_graph,original,2,1.9998719692230225,1280,1.5623999759554863,0.0015623999759554863,2
2,bf16,256,16,False,"[16, 256]",1.0,fused_int4,cuda_graph,original,3,1.9998719692230225,1280,1.5623999759554863,0.0015623999759554863,2
2,bf16,256,16,False,"[16, 256]",1.0,fused_int4,cuda_graph,original,4,1.9998719692230225,1280,1.5623999759554863,0.0015623999759554863,2
2,bf16,256,16,False,"[16, 256]",1.0,fused_int4,cuda_graph,original,5,2.0039680004119873,1280,1.565600000321865,0.001565600000321865,2
2,bf16,256,16,False,"[16, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.884160041809082,1280,1.4720000326633453,0.0014720000326633453,2
2,bf16,256,16,False,"[16, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.884160041809082,1280,1.4720000326633453,0.0014720000326633453,2
2,bf16,256,16,False,"[16, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.8831360340118408,1280,1.4712000265717506,0.0014712000265717506,2
2,bf16,256,16,False,"[16, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.884160041809082,1280,1.4720000326633453,0.0014720000326633453,2
2,bf16,256,16,False,"[16, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.884160041809082,1280,1.4720000326633453,0.0014720000326633453,2
2,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,1,2.0951039791107178,1280,1.6367999836802483,0.0016367999836802483,2
2,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,2,2.096127986907959,1280,1.637599989771843,0.001637599989771843,2
2,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,3,2.0951039791107178,1280,1.6367999836802483,0.0016367999836802483,2
2,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,4,2.0940799713134766,1280,1.6359999775886536,0.0016359999775886537,2
2,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,5,2.0940799713134766,1280,1.6359999775886536,0.0016359999775886537,2
2,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.9916800260543823,1280,1.5560000203549862,0.0015560000203549862,2
2,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.9886080026626587,1280,1.553600002080202,0.0015536000020802021,2
2,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.9886080026626587,1280,1.553600002080202,0.0015536000020802021,2
2,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.9886080026626587,1280,1.553600002080202,0.0015536000020802021,2
2,fp16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.9886080026626587,1280,1.553600002080202,0.0015536000020802021,2
2,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,original,1,11.809791564941406,1280,9.226399660110474,0.009226399660110473,2
2,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,original,2,11.83743953704834,1280,9.247999638319016,0.009247999638319016,2
2,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,original,3,11.819968223571777,1280,9.234350174665451,0.009234350174665451,2
2,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,original,4,11.844608306884766,1280,9.253600239753723,0.009253600239753723,2
2,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,original,5,11.83743953704834,1280,9.247999638319016,0.009247999638319016,2
2,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,10.201087951660156,1280,7.969599962234497,0.007969599962234498,2
2,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,10.185728073120117,1280,7.9576000571250916,0.007957600057125092,2
2,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,10.199040412902832,1280,7.9680003225803375,0.007968000322580337,2
2,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,10.221535682678223,1280,7.9855747520923615,0.007985574752092361,2
2,fp16,256,16383,True,"[16383, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,10.233856201171875,1280,7.995200157165527,0.007995200157165528,2
2,bf16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,original,1,2.0090880393981934,1280,1.5696000307798386,0.0015696000307798385,2
2,bf16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,original,2,2.0060160160064697,1280,1.5672000125050545,0.0015672000125050544,2
2,bf16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,original,3,2.007040023803711,1280,1.5680000185966492,0.0015680000185966491,2
2,bf16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,original,4,2.007040023803711,1280,1.5680000185966492,0.0015680000185966491,2
2,bf16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,original,5,2.007040023803711,1280,1.5680000185966492,0.0015680000185966491,2
2,bf16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.8810880184173584,1280,1.4696000143885612,0.0014696000143885612,2
2,bf16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.8769919872283936,1280,1.4663999900221825,0.0014663999900221825,2
2,bf16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.8769919872283936,1280,1.4663999900221825,0.0014663999900221825,2
2,bf16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.879040002822876,1280,1.4680000022053719,0.0014680000022053719,2
2,bf16,256,16,True,"[16, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.8769919872283936,1280,1.4663999900221825,0.0014663999900221825,2
2,fp16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,original,1,1.9333120584487915,1280,1.5104000456631184,0.0015104000456631183,2
2,fp16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,original,2,1.9281920194625854,1280,1.5064000152051449,0.0015064000152051448,2
2,fp16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,original,3,1.9292160272598267,1280,1.5072000212967396,0.0015072000212967395,2
2,fp16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,original,4,1.9292160272598267,1280,1.5072000212967396,0.0015072000212967395,2
2,fp16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,original,5,1.9302400350570679,1280,1.5080000273883343,0.0015080000273883342,2
2,fp16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.8175040483474731,1280,1.4199250377714634,0.0014199250377714633,2
2,fp16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.819648027420044,1280,1.4216000214219093,0.0014216000214219092,2
2,fp16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.815551996231079,1280,1.4183999970555305,0.0014183999970555305,2
2,fp16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.8165760040283203,1280,1.4192000031471252,0.0014192000031471252,2
2,fp16,256,2,False,"[2, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.8165760040283203,1280,1.4192000031471252,0.0014192000031471252,2
2,bf16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,original,1,11.901951789855957,1280,9.298399835824966,0.009298399835824967,2
2,bf16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,original,2,11.794431686401367,1280,9.214399755001068,0.009214399755001068,2
2,bf16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,original,3,11.806719779968262,1280,9.223999828100204,0.009223999828100205,2
2,bf16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,original,4,11.810815811157227,1280,9.227199852466583,0.009227199852466584,2
2,bf16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,original,5,11.812864303588867,1280,9.228800237178802,0.009228800237178803,2
2,bf16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,10.21235179901123,1280,7.978399842977524,0.007978399842977523,2
2,bf16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,10.149888038635254,1280,7.929600030183792,0.007929600030183791,2
2,bf16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,10.161120414733887,1280,7.938375324010849,0.007938375324010849,2
2,bf16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,10.182656288146973,1280,7.955200225114822,0.007955200225114822,2
2,bf16,256,16385,False,"[16385, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,10.182656288146973,1280,7.955200225114822,0.007955200225114822,2
2,fp16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,original,1,1.9292160272598267,1280,1.5072000212967396,0.0015072000212967395,2
2,fp16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,original,2,1.9292160272598267,1280,1.5072000212967396,0.0015072000212967395,2
2,fp16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,original,3,1.926144003868103,1280,1.5048000030219555,0.0015048000030219554,2
2,fp16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,original,4,1.926144003868103,1280,1.5048000030219555,0.0015048000030219554,2
2,fp16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,original,5,1.926144003868103,1280,1.5048000030219555,0.0015048000030219554,2
2,fp16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.831936001777649,1280,1.4312000013887882,0.0014312000013887883,2
2,fp16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.8298879861831665,1280,1.4295999892055988,0.0014295999892055989,2
2,fp16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.830880045890808,1280,1.4303750358521938,0.0014303750358521938,2
2,fp16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.8298879861831665,1280,1.4295999892055988,0.0014295999892055989,2
2,fp16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.8298879861831665,1280,1.4295999892055988,0.0014295999892055989,2
2,bf16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,1,1.9302400350570679,1280,1.5080000273883343,0.0015080000273883342,2
2,bf16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,2,1.9302400350570679,1280,1.5080000273883343,0.0015080000273883342,2
2,bf16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,3,1.9281920194625854,1280,1.5064000152051449,0.0015064000152051448,2
2,bf16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,4,1.9281920194625854,1280,1.5064000152051449,0.0015064000152051448,2
2,bf16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,original,5,1.9292160272598267,1280,1.5072000212967396,0.0015072000212967395,2
2,bf16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.8206720352172852,1280,1.422400027513504,0.001422400027513504,2
2,bf16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.8176000118255615,1280,1.42000000923872,0.0014200000092387199,2
2,bf16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.8176000118255615,1280,1.42000000923872,0.0014200000092387199,2
2,bf16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.8165760040283203,1280,1.4192000031471252,0.0014192000031471252,2
2,bf16,256,256,False,"[256, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.819648027420044,1280,1.4216000214219093,0.0014216000214219092,2
2,bf16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,original,1,2.0951039791107178,1280,1.6367999836802483,0.0016367999836802483,2
2,bf16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,original,2,2.0889599323272705,1280,1.63199994713068,0.0016319999471306802,2
2,bf16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,original,3,2.0879359245300293,1280,1.6311999410390854,0.0016311999410390855,2
2,bf16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,original,4,2.0879359245300293,1280,1.6311999410390854,0.0016311999410390855,2
2,bf16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,original,5,2.0879359245300293,1280,1.6311999410390854,0.0016311999410390855,2
2,bf16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,1.9711999893188477,1280,1.5399999916553497,0.0015399999916553496,2
2,bf16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,1.9670720100402832,1280,1.5367750078439713,0.0015367750078439713,2
2,bf16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,1.9660799503326416,1280,1.5359999611973763,0.0015359999611973762,2
2,bf16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,1.9660799503326416,1280,1.5359999611973763,0.0015359999611973762,2
2,bf16,256,255,False,"[255, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,1.9650559425354004,1280,1.5351999551057816,0.0015351999551057815,2
2,fp16,256,4097,False,"[4097, 256]",1.0,fused_int4,cuda_graph,original,1,4.316160202026367,1280,3.3720001578330994,0.0033720001578330995,2
2,fp16,256,4097,False,"[4097, 256]",1.0,fused_int4,cuda_graph,original,2,4.321280002593994,1280,3.376000002026558,0.003376000002026558,2
2,fp16,256,4097,False,"[4097, 256]",1.0,fused_int4,cuda_graph,original,3,4.315135955810547,1280,3.3711999654769897,0.0033711999654769897,2
2,fp16,256,4097,False,"[4097, 256]",1.0,fused_int4,cuda_graph,original,4,4.320256233215332,1280,3.375200182199478,0.0033752001821994782,2
2,fp16,256,4097,False,"[4097, 256]",1.0,fused_int4,cuda_graph,original,5,4.3130879402160645,1280,3.3695999532938004,0.0033695999532938003,2
2,fp16,256,4097,False,"[4097, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,3.9239680767059326,1280,3.06560005992651,0.00306560005992651,2
2,fp16,256,4097,False,"[4097, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,3.92192006111145,1280,3.0640000477433205,0.0030640000477433205,2
2,fp16,256,4097,False,"[4097, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,3.9290881156921387,1280,3.0696000903844833,0.0030696000903844833,2
2,fp16,256,4097,False,"[4097, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,3.9198720455169678,1280,3.062400035560131,0.003062400035560131,2
2,fp16,256,4097,False,"[4097, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,3.9229440689086914,1280,3.064800053834915,0.003064800053834915,2
2,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,1,11.923456192016602,1280,9.31520015001297,0.00931520015001297,2
2,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,2,11.892736434936523,1280,9.291200339794159,0.00929120033979416,2
2,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,3,11.83846378326416,1280,9.248799830675125,0.009248799830675124,2
2,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,4,11.83129596710205,1280,9.243199974298477,0.009243199974298478,2
2,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,original,5,11.83129596710205,1280,9.243199974298477,0.009243199974298478,2
2,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,10.306559562683105,1280,8.051999658346176,0.008051999658346177,2
2,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,10.308608055114746,1280,8.053600043058395,0.008053600043058395,2
2,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,10.21951961517334,1280,7.983999699354172,0.007983999699354172,2
2,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,10.226688385009766,1280,7.989600300788879,0.00798960030078888,2
2,fp16,256,16383,False,"[16383, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,10.238975524902344,1280,7.999199628829956,0.007999199628829955,2
2,fp16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,original,1,1.9362879991531372,1280,1.5127249993383884,0.0015127249993383885,2
2,fp16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,original,2,1.9363839626312256,1280,1.512799970805645,0.001512799970805645,2
2,fp16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,original,3,1.9352960586547852,1280,1.511950045824051,0.001511950045824051,2
2,fp16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,original,4,1.9353599548339844,1280,1.5119999647140503,0.0015119999647140504,2
2,fp16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,original,5,1.9353599548339844,1280,1.5119999647140503,0.0015119999647140504,2
2,fp16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,contiguous256,1,1.8288639783859253,1280,1.4287999831140041,0.0014287999831140042,2
2,fp16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,contiguous256,2,1.8257919549942017,1280,1.42639996483922,0.00142639996483922,2
2,fp16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,contiguous256,3,1.8268159627914429,1280,1.4271999709308147,0.0014271999709308148,2
2,fp16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,contiguous256,4,1.8257919549942017,1280,1.42639996483922,0.00142639996483922,2
2,fp16,256,3,True,"[3, 256]",0.0625,fused_int4,cuda_graph,contiguous256,5,1.8247679471969604,1280,1.4255999587476254,0.0014255999587476254,2
2,fp16,256,4095,False,"[4095, 256]",1.0,fused_int4,cuda_graph,original,1,4.321280002593994,1280,3.376000002026558,0.003376000002026558,2
2,fp16,256,4095,False,"[4095, 256]",1.0,fused_int4,cuda_graph,original,2,4.321280002593994,1280,3.376000002026558,0.003376000002026558,2
2,fp16,256,4095,False,"[4095, 256]",1.0,fused_int4,cuda_graph,original,3,4.321280002593994,1280,3.376000002026558,0.003376000002026558,2
2,fp16,256,4095,False,"[4095, 256]",1.0,fused_int4,cuda_graph,original,4,4.319231986999512,1280,3.3743999898433685,0.0033743999898433684,2
2,fp16,256,4095,False,"[4095, 256]",1.0,fused_int4,cuda_graph,original,5,4.315135955810547,1280,3.3711999654769897,0.0033711999654769897,2
2,fp16,256,4095,False,"[4095, 256]",1.0,fused_int4,cuda_graph,contiguous256,1,3.926016092300415,1280,3.0672000721096992,0.0030672000721096992,2
2,fp16,256,4095,False,"[4095, 256]",1.0,fused_int4,cuda_graph,contiguous256,2,3.9290881156921387,1280,3.0696000903844833,0.0030696000903844833,2
2,fp16,256,4095,False,"[4095, 256]",1.0,fused_int4,cuda_graph,contiguous256,3,3.926016092300415,1280,3.0672000721096992,0.0030672000721096992,2
2,fp16,256,4095,False,"[4095, 256]",1.0,fused_int4,cuda_graph,contiguous256,4,3.924992084503174,1280,3.0664000660181046,0.0030664000660181046,2
2,fp16,256,4095,False,"[4095, 256]",1.0,fused_int4,cuda_graph,contiguous256,5,3.92192006111145,1280,3.0640000477433205,0.0030640000477433205,2
