run,dtype,rows,scale,method,group,event_ms,per_call_us,per_call_ms
2,fp16,3,0.0625,original,4,2.950144052505493,2.3048000410199165,0.0023048000410199167
2,fp16,3,0.0625,contiguous256,0,2.7852799892425537,2.175999991595745,0.0021759999915957453
2,fp16,3,0.0625,contiguous256,1,2.78220796585083,2.173599973320961,0.002173599973320961
2,fp16,3,0.0625,contiguous256,2,2.78220796585083,2.173599973320961,0.002173599973320961
2,fp16,3,0.0625,contiguous256,3,2.7832319736480713,2.1743999794125557,0.002174399979412556
2,fp16,3,0.0625,contiguous256,4,2.781183958053589,2.1727999672293663,0.0021727999672293665
2,fp16,4095,1.0,original,0,7.216127872467041,5.637599900364876,0.005637599900364876
2,fp16,4095,1.0,original,1,7.215104103088379,5.636800080537796,0.005636800080537796
2,fp16,4095,1.0,original,2,7.215104103088379,5.636800080537796,0.005636800080537796
2,fp16,4095,1.0,original,3,7.215104103088379,5.636800080537796,0.005636800080537796
2,fp16,4095,1.0,original,4,7.2130560874938965,5.635200068354607,0.005635200068354607
2,fp16,4095,1.0,contiguous256,0,6.664192199707031,5.206400156021118,0.005206400156021118
2,fp16,4095,1.0,contiguous256,1,6.659071922302246,5.20239993929863,0.00520239993929863
2,fp16,4095,1.0,contiguous256,2,6.6611199378967285,5.203999951481819,0.0052039999514818195
2,fp16,4095,1.0,contiguous256,3,6.660096168518066,5.203200131654739,0.005203200131654739
2,fp16,4095,1.0,contiguous256,4,6.663167953491211,5.2055999636650085,0.005205599963665009
2,fp16,258,1.0,original,0,3.279871940612793,2.5623999536037445,0.0025623999536037445
2,fp16,258,1.0,original,1,3.2788479328155518,2.56159994751215,0.00256159994751215
2,fp16,258,1.0,original,2,3.2788479328155518,2.56159994751215,0.00256159994751215
2,fp16,258,1.0,original,3,3.2767999172210693,2.5599999353289604,0.0025599999353289604
2,fp16,258,1.0,original,4,3.2778239250183105,2.560799941420555,0.002560799941420555
2,fp16,258,1.0,contiguous256,0,3.1109120845794678,2.430400066077709,0.0024304000660777094
2,fp16,258,1.0,contiguous256,1,3.1098880767822266,2.4296000599861145,0.0024296000599861147
2,fp16,258,1.0,contiguous256,2,3.107840061187744,2.428000047802925,0.0024280000478029253
2,fp16,258,1.0,contiguous256,3,3.1098880767822266,2.4296000599861145,0.0024296000599861147
2,fp16,258,1.0,contiguous256,4,3.107840061187744,2.428000047802925,0.0024280000478029253
2,bf16,4095,0.0625,original,0,7.155712127685547,5.5904000997543335,0.005590400099754334
2,bf16,4095,0.0625,original,1,7.160831928253174,5.594399943947792,0.005594399943947792
2,bf16,4095,0.0625,original,2,7.157760143280029,5.592000111937523,0.005592000111937523
2,bf16,4095,0.0625,original,3,7.160831928253174,5.594399943947792,0.005594399943947792
2,bf16,4095,0.0625,original,4,7.163904190063477,5.596800148487091,0.005596800148487091
2,bf16,4095,0.0625,contiguous256,0,6.652927875518799,5.197599902749062,0.005197599902749062
2,bf16,4095,0.0625,contiguous256,1,6.652927875518799,5.197599902749062,0.005197599902749062
2,bf16,4095,0.0625,contiguous256,2,6.660096168518066,5.203200131654739,0.005203200131654739
2,bf16,4095,0.0625,contiguous256,3,6.656000137329102,5.200000107288361,0.00520000010728836
2,bf16,4095,0.0625,contiguous256,4,6.6611199378967285,5.203999951481819,0.0052039999514818195
2,bf16,4097,0.0625,original,0,7.186431884765625,5.6143999099731445,0.0056143999099731445
2,bf16,4097,0.0625,original,1,7.188479900360107,5.615999922156334,0.005615999922156334
2,bf16,4097,0.0625,original,2,7.187456130981445,5.615200102329254,0.005615200102329254
2,bf16,4097,0.0625,original,3,7.184383869171143,5.612799897789955,0.005612799897789955
2,bf16,4097,0.0625,original,4,7.19052791595459,5.617599934339523,0.005617599934339523
2,bf16,4097,0.0625,contiguous256,0,6.692863941192627,5.22879995405674,0.00522879995405674
2,bf16,4097,0.0625,contiguous256,1,6.688767910003662,5.225599929690361,0.005225599929690361
2,bf16,4097,0.0625,contiguous256,2,6.684671878814697,5.222399905323982,0.005222399905323982
2,bf16,4097,0.0625,contiguous256,3,6.692863941192627,5.22879995405674,0.00522879995405674
2,bf16,4097,0.0625,contiguous256,4,6.683648109436035,5.2216000854969025,0.005221600085496903
2,bf16,2,0.0625,original,0,3.0064640045166016,2.348800003528595,0.002348800003528595
2,bf16,2,0.0625,original,1,3.003391981124878,2.346399985253811,0.0023463999852538107
2,bf16,2,0.0625,original,2,3.004415988922119,2.3471999913454056,0.0023471999913454054
2,bf16,2,0.0625,original,3,3.0023679733276367,2.345599979162216,0.002345599979162216
2,bf16,2,0.0625,original,4,3.0023679733276367,2.345599979162216,0.002345599979162216
2,bf16,2,0.0625,contiguous256,0,2.849792003631592,2.226400002837181,0.002226400002837181
2,bf16,2,0.0625,contiguous256,1,2.846719980239868,2.223999984562397,0.002223999984562397
2,bf16,2,0.0625,contiguous256,2,2.8477439880371094,2.2247999906539917,0.0022247999906539915
2,bf16,2,0.0625,contiguous256,3,2.846719980239868,2.223999984562397,0.002223999984562397
2,bf16,2,0.0625,contiguous256,4,2.8426239490509033,2.220799960196018,0.002220799960196018
2,fp16,16,1.0,original,0,3.1436800956726074,2.4560000747442245,0.0024560000747442245
2,fp16,16,1.0,original,1,3.142656087875366,2.45520006865263,0.00245520006865263
2,fp16,16,1.0,original,2,3.146752119064331,2.4584000930190086,0.0024584000930190086
2,fp16,16,1.0,original,3,3.146752119064331,2.4584000930190086,0.0024584000930190086
2,fp16,16,1.0,original,4,3.1447041034698486,2.4568000808358192,0.0024568000808358192
2,fp16,16,1.0,contiguous256,0,2.9818880558013916,2.329600043594837,0.002329600043594837
2,fp16,16,1.0,contiguous256,1,2.979840040206909,2.328000031411648,0.002328000031411648
2,fp16,16,1.0,contiguous256,2,2.9767680168151855,2.3256000131368637,0.0023256000131368637
2,fp16,16,1.0,contiguous256,3,2.978816032409668,2.327200025320053,0.002327200025320053
2,fp16,16,1.0,contiguous256,4,2.9777920246124268,2.3264000192284584,0.0023264000192284584
2,bf16,18,1.0,original,0,4.090879917144775,3.1959999352693558,0.0031959999352693556
2,bf16,18,1.0,original,1,4.088831901550293,3.1943999230861664,0.003194399923086166
2,bf16,18,1.0,original,2,4.090879917144775,3.1959999352693558,0.0031959999352693556
2,bf16,18,1.0,original,3,4.088831901550293,3.1943999230861664,0.003194399923086166
2,bf16,18,1.0,original,4,4.088831901550293,3.1943999230861664,0.003194399923086166
2,bf16,18,1.0,contiguous256,0,3.867647886276245,3.0215999111533165,0.0030215999111533167
2,bf16,18,1.0,contiguous256,1,3.8696959018707275,3.023199923336506,0.003023199923336506
2,bf16,18,1.0,contiguous256,2,3.867647886276245,3.0215999111533165,0.0030215999111533167
2,bf16,18,1.0,contiguous256,3,3.867647886276245,3.0215999111533165,0.0030215999111533167
2,bf16,18,1.0,contiguous256,4,3.8686718940734863,3.022399917244911,0.0030223999172449114
2,fp16,65,0.0625,original,0,4.09497594833374,3.1991999596357346,0.0031991999596357344
2,fp16,65,0.0625,original,1,4.0960001945495605,3.200000151991844,0.003200000151991844
2,fp16,65,0.0625,original,2,4.093952178955078,3.198400139808655,0.003198400139808655
2,fp16,65,0.0625,original,3,4.093952178955078,3.198400139808655,0.003198400139808655
2,fp16,65,0.0625,original,4,4.093952178955078,3.198400139808655,0.003198400139808655
2,fp16,65,0.0625,contiguous256,0,3.8686718940734863,3.022399917244911,0.0030223999172449114
2,fp16,65,0.0625,contiguous256,1,3.8635520935058594,3.0184000730514526,0.0030184000730514525
2,fp16,65,0.0625,contiguous256,2,3.8635520935058594,3.0184000730514526,0.0030184000730514525
2,fp16,65,0.0625,contiguous256,3,3.865600109100342,3.020000085234642,0.003020000085234642
2,fp16,65,0.0625,contiguous256,4,3.8645761013031006,3.0192000791430473,0.0030192000791430472
2,bf16,16385,0.0625,original,0,25.034751892089844,19.55839991569519,0.01955839991569519
2,bf16,16385,0.0625,original,1,25.015296936035156,19.543200731277466,0.019543200731277466
2,bf16,16385,0.0625,original,2,25.014272689819336,19.542400538921356,0.019542400538921357
2,bf16,16385,0.0625,original,3,20.800512313842773,16.250400245189667,0.016250400245189665
2,bf16,16385,0.0625,original,4,20.813823699951172,16.260799765586853,0.016260799765586854
2,bf16,16385,0.0625,contiguous256,0,23.06559944152832,18.019999563694,0.018019999563694
2,bf16,16385,0.0625,contiguous256,1,23.054336547851562,18.011200428009033,0.018011200428009033
2,bf16,16385,0.0625,contiguous256,2,23.054336547851562,18.011200428009033,0.018011200428009033
2,bf16,16385,0.0625,contiguous256,3,20.571136474609375,16.071200370788574,0.016071200370788574
2,bf16,16385,0.0625,contiguous256,4,19.189760208129883,14.992000162601471,0.01499200016260147
2,bf16,255,0.0625,original,0,3.4191360473632812,2.6712000370025635,0.0026712000370025637
2,bf16,255,0.0625,original,1,3.4191360473632812,2.6712000370025635,0.0026712000370025637
2,bf16,255,0.0625,original,2,3.4201600551605225,2.672000043094158,0.0026720000430941583
2,bf16,255,0.0625,original,3,3.41811203956604,2.670400030910969,0.002670400030910969
2,bf16,255,0.0625,original,4,3.4191360473632812,2.6712000370025635,0.0026712000370025637
2,bf16,255,0.0625,contiguous256,0,3.234816074371338,2.5272000581026077,0.0025272000581026076
2,bf16,255,0.0625,contiguous256,1,3.2337920665740967,2.526400052011013,0.002526400052011013
2,bf16,255,0.0625,contiguous256,2,3.2327680587768555,2.5256000459194183,0.0025256000459194182
2,bf16,255,0.0625,contiguous256,3,3.2327680587768555,2.5256000459194183,0.0025256000459194182
2,bf16,255,0.0625,contiguous256,4,3.2327680587768555,2.5256000459194183,0.0025256000459194182
2,fp16,258,0.0625,original,0,3.3966081142425537,2.653600089251995,0.002653600089251995
2,fp16,258,0.0625,original,1,3.39353609085083,2.651200070977211,0.002651200070977211
2,fp16,258,0.0625,original,2,3.39353609085083,2.651200070977211,0.002651200070977211
2,fp16,258,0.0625,original,3,3.39353609085083,2.651200070977211,0.002651200070977211
2,fp16,258,0.0625,original,4,3.39353609085083,2.651200070977211,0.002651200070977211
2,fp16,258,0.0625,contiguous256,0,3.2225279808044434,2.5175999850034714,0.0025175999850034713
2,fp16,258,0.0625,contiguous256,1,3.2225279808044434,2.5175999850034714,0.0025175999850034713
2,fp16,258,0.0625,contiguous256,2,3.220479965209961,2.515999972820282,0.002515999972820282
2,fp16,258,0.0625,contiguous256,3,3.221503973007202,2.5167999789118767,0.0025167999789118766
2,fp16,258,0.0625,contiguous256,4,3.226624011993408,2.52080000936985,0.00252080000936985
3,bf16,65,0.0625,original,0,4.163584232330322,3.2528001815080643,0.0032528001815080644
3,bf16,65,0.0625,original,1,4.1605119705200195,3.2503999769687653,0.003250399976968765
3,bf16,65,0.0625,original,2,4.159488201141357,3.2496001571416855,0.0032496001571416856
3,bf16,65,0.0625,original,3,4.159488201141357,3.2496001571416855,0.0032496001571416856
3,bf16,65,0.0625,original,4,4.162559986114502,3.2519999891519547,0.0032519999891519546
3,bf16,65,0.0625,contiguous256,0,3.935231924057007,3.0743999406695366,0.0030743999406695364
3,bf16,65,0.0625,contiguous256,1,3.9342079162597656,3.073599934577942,0.0030735999345779417
3,bf16,65,0.0625,contiguous256,2,3.936255931854248,3.0751999467611313,0.003075199946761131
3,bf16,65,0.0625,contiguous256,3,3.936255931854248,3.0751999467611313,0.003075199946761131
3,bf16,65,0.0625,contiguous256,4,3.935231924057007,3.0743999406695366,0.0030743999406695364
3,bf16,16,1.0,original,0,4.084735870361328,3.1911998987197876,0.0031911998987197874
3,bf16,16,1.0,original,1,4.083712100982666,3.190400078892708,0.003190400078892708
3,bf16,16,1.0,original,2,4.083712100982666,3.190400078892708,0.003190400078892708
3,bf16,16,1.0,original,3,4.083712100982666,3.190400078892708,0.003190400078892708
3,bf16,16,1.0,original,4,4.082687854766846,3.189599886536598,0.003189599886536598
3,bf16,16,1.0,contiguous256,0,3.848191976547241,3.006399981677532,0.003006399981677532
3,bf16,16,1.0,contiguous256,1,3.8502399921417236,3.0079999938607216,0.0030079999938607215
3,bf16,16,1.0,contiguous256,2,3.8502399921417236,3.0079999938607216,0.0030079999938607215
3,bf16,16,1.0,contiguous256,3,3.846143960952759,3.004799969494343,0.0030047999694943427
3,bf16,16,1.0,contiguous256,4,3.846143960952759,3.004799969494343,0.0030047999694943427
3,bf16,4095,0.0625,original,0,9.281536102294922,7.251200079917908,0.0072512000799179075
3,bf16,4095,0.0625,original,1,9.276415824890137,7.247199863195419,0.007247199863195419
3,bf16,4095,0.0625,original,2,9.277440071105957,7.248000055551529,0.007248000055551529
3,bf16,4095,0.0625,original,3,9.276415824890137,7.247199863195419,0.007247199863195419
3,bf16,4095,0.0625,original,4,9.277440071105957,7.248000055551529,0.007248000055551529
3,bf16,4095,0.0625,contiguous256,0,8.589311599731445,6.710399687290192,0.0067103996872901915
3,bf16,4095,0.0625,contiguous256,1,8.5862398147583,6.7079998552799225,0.0067079998552799225
3,bf16,4095,0.0625,contiguous256,2,8.587264060974121,6.708800047636032,0.006708800047636032
3,bf16,4095,0.0625,contiguous256,3,8.591360092163086,6.712000072002411,0.006712000072002411
3,bf16,4095,0.0625,contiguous256,4,8.591360092163086,6.712000072002411,0.006712000072002411
3,bf16,255,0.0625,original,0,3.3013761043548584,2.579200081527233,0.002579200081527233
3,bf16,255,0.0625,original,1,3.3024001121520996,2.580000087618828,0.002580000087618828
3,bf16,255,0.0625,original,2,3.3013761043548584,2.579200081527233,0.002579200081527233
3,bf16,255,0.0625,original,3,3.3024001121520996,2.580000087618828,0.002580000087618828
3,bf16,255,0.0625,original,4,3.300352096557617,2.5784000754356384,0.0025784000754356384
3,bf16,255,0.0625,contiguous256,0,3.1283199787139893,2.443999983370304,0.002443999983370304
3,bf16,255,0.0625,contiguous256,1,3.126271963119507,2.4423999711871147,0.0024423999711871147
3,bf16,255,0.0625,contiguous256,2,3.126271963119507,2.4423999711871147,0.0024423999711871147
3,bf16,255,0.0625,contiguous256,3,3.126271963119507,2.4423999711871147,0.0024423999711871147
3,bf16,255,0.0625,contiguous256,4,3.1242239475250244,2.4407999590039253,0.0024407999590039253
3,fp16,16385,1.0,original,0,19.189760208129883,14.992000162601471,0.01499200016260147
3,fp16,16385,1.0,original,1,20.08064079284668,15.688000619411469,0.015688000619411467
3,fp16,16385,1.0,original,2,20.4451847076416,15.972800552845001,0.015972800552845
3,fp16,16385,1.0,original,3,20.578304290771484,16.076800227165222,0.016076800227165223
3,fp16,16385,1.0,original,4,20.676607131958008,16.153599321842194,0.016153599321842193
3,fp16,16385,1.0,contiguous256,0,18.497535705566406,14.451199769973755,0.014451199769973755
3,fp16,16385,1.0,contiguous256,1,18.735103607177734,14.636799693107605,0.014636799693107605
3,fp16,16385,1.0,contiguous256,2,19.551231384277344,15.274399518966675,0.015274399518966674
3,fp16,16385,1.0,contiguous256,3,19.39967918395996,15.15599936246872,0.01515599936246872
3,fp16,16385,1.0,contiguous256,4,19.355648040771484,15.121600031852722,0.015121600031852723
3,fp16,16383,0.0625,original,0,19.589120864868164,15.304000675678253,0.015304000675678253
3,fp16,16383,0.0625,original,1,20.303871154785156,15.862399339675903,0.015862399339675905
3,fp16,16383,0.0625,original,2,20.586496353149414,16.08320027589798,0.01608320027589798
3,fp16,16383,0.0625,original,3,20.66329574584961,16.143199801445007,0.016143199801445008
3,fp16,16383,0.0625,original,4,20.44620704650879,15.973599255084991,0.015973599255084993
3,fp16,16383,0.0625,contiguous256,0,17.926143646240234,14.004799723625183,0.014004799723625182
3,fp16,16383,0.0625,contiguous256,1,19.362815856933594,15.12719988822937,0.01512719988822937
3,fp16,16383,0.0625,contiguous256,2,19.265535354614258,15.051199495792389,0.01505119949579239
3,fp16,16383,0.0625,contiguous256,3,19.334144592285156,15.104800462722778,0.015104800462722778
3,fp16,16383,0.0625,contiguous256,4,19.179519653320312,14.983999729156494,0.014983999729156493
3,bf16,255,1.0,original,0,3.3116159439086914,2.587199956178665,0.002587199956178665
3,bf16,255,1.0,original,1,3.31059193611145,2.5863999500870705,0.0025863999500870703
3,bf16,255,1.0,original,2,3.309567928314209,2.5855999439954758,0.0025855999439954756
3,bf16,255,1.0,original,3,3.309567928314209,2.5855999439954758,0.0025855999439954756
3,bf16,255,1.0,original,4,3.309567928314209,2.5855999439954758,0.0025855999439954756
3,bf16,255,1.0,contiguous256,0,3.126271963119507,2.4423999711871147,0.0024423999711871147
3,bf16,255,1.0,contiguous256,1,3.126271963119507,2.4423999711871147,0.0024423999711871147
3,bf16,255,1.0,contiguous256,2,3.126271963119507,2.4423999711871147,0.0024423999711871147
3,bf16,255,1.0,contiguous256,3,3.1252479553222656,2.44159996509552,0.00244159996509552
3,bf16,255,1.0,contiguous256,4,3.1252479553222656,2.44159996509552,0.00244159996509552
3,bf16,258,1.0,original,0,3.314687967300415,2.5895999744534492,0.002589599974453449
3,bf16,258,1.0,original,1,3.3167359828948975,2.5911999866366386,0.0025911999866366385
3,bf16,258,1.0,original,2,3.314687967300415,2.5895999744534492,0.002589599974453449
3,bf16,258,1.0,original,3,3.3167359828948975,2.5911999866366386,0.0025911999866366385
3,bf16,258,1.0,original,4,3.313663959503174,2.5887999683618546,0.0025887999683618544
3,bf16,258,1.0,contiguous256,0,3.1334400177001953,2.4480000138282776,0.0024480000138282776
3,bf16,258,1.0,contiguous256,1,3.131392002105713,2.446400001645088,0.002446400001645088
3,bf16,258,1.0,contiguous256,2,3.131392002105713,2.446400001645088,0.002446400001645088
3,bf16,258,1.0,contiguous256,3,3.131392002105713,2.446400001645088,0.002446400001645088
3,bf16,258,1.0,contiguous256,4,3.131392002105713,2.446400001645088,0.002446400001645088
3,fp16,4095,1.0,original,0,7.223296165466309,5.643200129270554,0.005643200129270554
3,fp16,4095,1.0,original,1,7.220223903656006,5.640799924731255,0.005640799924731254
3,fp16,4095,1.0,original,2,7.223296165466309,5.643200129270554,0.005643200129270554
3,fp16,4095,1.0,original,3,7.224319934844971,5.643999949097633,0.005643999949097633
3,fp16,4095,1.0,original,4,7.224319934844971,5.643999949097633,0.005643999949097633
3,fp16,4095,1.0,contiguous256,0,6.663167953491211,5.2055999636650085,0.005205599963665009
3,fp16,4095,1.0,contiguous256,1,6.656000137329102,5.200000107288361,0.00520000010728836
3,fp16,4095,1.0,contiguous256,2,6.663167953491211,5.2055999636650085,0.005205599963665009
3,fp16,4095,1.0,contiguous256,3,6.654975891113281,5.199199914932251,0.005199199914932251
3,fp16,4095,1.0,contiguous256,4,6.667263984680176,5.208799988031387,0.005208799988031388
3,fp16,255,1.0,original,0,4.222976207733154,3.299200162291527,0.003299200162291527
3,fp16,255,1.0,original,1,4.225024223327637,3.300800174474716,0.0033008001744747164
3,fp16,255,1.0,original,2,4.221951961517334,3.298399969935417,0.003298399969935417
3,fp16,255,1.0,original,3,4.222976207733154,3.299200162291527,0.003299200162291527
3,fp16,255,1.0,original,4,4.219903945922852,3.296799957752228,0.003296799957752228
3,fp16,255,1.0,contiguous256,0,4.00383996963501,3.1279999762773514,0.0031279999762773513
3,fp16,255,1.0,contiguous256,1,4.000768184661865,3.125600144267082,0.0031256001442670823
3,fp16,255,1.0,contiguous256,2,4.001791954040527,3.126399964094162,0.003126399964094162
3,fp16,255,1.0,contiguous256,3,4.001791954040527,3.126399964094162,0.003126399964094162
3,fp16,255,1.0,contiguous256,4,4.001791954040527,3.126399964094162,0.003126399964094162
3,bf16,18,0.0625,original,0,4.067327976226807,3.1775999814271927,0.0031775999814271927
3,bf16,18,0.0625,original,1,4.065279960632324,3.1759999692440033,0.0031759999692440033
3,bf16,18,0.0625,original,2,4.065279960632324,3.1759999692440033,0.0031759999692440033
3,bf16,18,0.0625,original,3,4.065279960632324,3.1759999692440033,0.0031759999692440033
3,bf16,18,0.0625,original,4,4.065279960632324,3.1759999692440033,0.0031759999692440033
3,bf16,18,0.0625,contiguous256,0,3.8348801136016846,2.996000088751316,0.002996000088751316
3,bf16,18,0.0625,contiguous256,1,3.836927890777588,2.9975999146699905,0.0029975999146699905
3,bf16,18,0.0625,contiguous256,2,3.8359038829803467,2.996799908578396,0.0029967999085783958
3,bf16,18,0.0625,contiguous256,3,3.8348801136016846,2.996000088751316,0.002996000088751316
3,bf16,18,0.0625,contiguous256,4,3.8359038829803467,2.996799908578396,0.0029967999085783958
3,bf16,16385,1.0,original,0,25.015296936035156,19.543200731277466,0.019543200731277466
3,bf16,16385,1.0,original,1,25.012224197387695,19.540800154209137,0.019540800154209136
3,bf16,16385,1.0,original,2,21.26335906982422,16.61199927330017,0.01661199927330017
3,bf16,16385,1.0,original,3,20.796415328979492,16.24719947576523,0.01624719947576523
3,bf16,16385,1.0,original,4,20.46463966369629,15.987999737262726,0.015987999737262726
3,bf16,16385,1.0,contiguous256,0,23.07379150390625,18.026399612426758,0.018026399612426757
3,bf16,16385,1.0,contiguous256,1,23.05638313293457,18.012799322605133,0.018012799322605133
3,bf16,16385,1.0,contiguous256,2,23.05638313293457,18.012799322605133,0.018012799322605133
3,bf16,16385,1.0,contiguous256,3,19.0699520111084,14.898400008678436,0.014898400008678436
3,bf16,16385,1.0,contiguous256,4,19.06073570251465,14.891199767589569,0.014891199767589569
3,fp16,16,0.0625,original,0,3.1600639820098877,2.4687999859452248,0.0024687999859452246
3,fp16,16,0.0625,original,1,3.156991958618164,2.4663999676704407,0.0024663999676704405
3,fp16,16,0.0625,original,2,3.155967950820923,2.465599961578846,0.002465599961578846
3,fp16,16,0.0625,original,3,3.1549439430236816,2.4647999554872513,0.002464799955487251
3,fp16,16,0.0625,original,4,3.1549439430236816,2.4647999554872513,0.002464799955487251
3,fp16,16,0.0625,contiguous256,0,2.9808640480041504,2.3288000375032425,0.0023288000375032425
3,fp16,16,0.0625,contiguous256,1,2.979840040206909,2.328000031411648,0.002328000031411648
3,fp16,16,0.0625,contiguous256,2,2.9818880558013916,2.329600043594837,0.002329600043594837
3,fp16,16,0.0625,contiguous256,3,2.978816032409668,2.327200025320053,0.002327200025320053
3,fp16,16,0.0625,contiguous256,4,2.978816032409668,2.327200025320053,0.002327200025320053
3,fp16,4095,0.0625,original,0,7.2130560874938965,5.635200068354607,0.005635200068354607
3,fp16,4095,0.0625,original,1,7.214079856872559,5.635999888181686,0.005635999888181686
3,fp16,4095,0.0625,original,2,7.212031841278076,5.634399875998497,0.005634399875998497
3,fp16,4095,0.0625,original,3,7.214079856872559,5.635999888181686,0.005635999888181686
3,fp16,4095,0.0625,original,4,7.215104103088379,5.636800080537796,0.005636800080537796
3,fp16,4095,0.0625,contiguous256,0,6.662144184112549,5.204800143837929,0.005204800143837928
3,fp16,4095,0.0625,contiguous256,1,6.6611199378967285,5.203999951481819,0.0052039999514818195
3,fp16,4095,0.0625,contiguous256,2,6.657023906707764,5.20079992711544,0.005200799927115441
3,fp16,4095,0.0625,contiguous256,3,6.662144184112549,5.204800143837929,0.005204800143837928
3,fp16,4095,0.0625,contiguous256,4,6.654975891113281,5.199199914932251,0.005199199914932251
3,fp16,16383,1.0,original,0,19.197952270507812,14.998400211334229,0.014998400211334228
3,fp16,16383,1.0,original,1,20.397056579589844,15.935200452804565,0.015935200452804565
3,fp16,16383,1.0,original,2,20.63974380493164,16.124799847602844,0.016124799847602844
3,fp16,16383,1.0,original,3,20.583423614501953,16.08079969882965,0.01608079969882965
3,fp16,16383,1.0,original,4,20.64486312866211,16.128799319267273,0.01612879931926727
3,fp16,16383,1.0,contiguous256,0,18.375680923461914,14.35600072145462,0.01435600072145462
3,fp16,16383,1.0,contiguous256,1,18.8221435546875,14.70479965209961,0.01470479965209961
3,fp16,16383,1.0,contiguous256,2,19.369983673095703,15.132799744606018,0.015132799744606018
3,fp16,16383,1.0,contiguous256,3,19.289087295532227,15.069599449634552,0.015069599449634551
3,fp16,16383,1.0,contiguous256,4,19.348480224609375,15.116000175476074,0.015116000175476074
3,fp16,2,1.0,original,0,2.929663896560669,2.2887999191880226,0.002288799919188023
3,fp16,2,1.0,original,1,2.929663896560669,2.2887999191880226,0.002288799919188023
3,fp16,2,1.0,original,2,2.9286398887634277,2.287999913096428,0.002287999913096428
3,fp16,2,1.0,original,3,2.935807943344116,2.293599955737591,0.002293599955737591
3,fp16,2,1.0,original,4,2.9286398887634277,2.287999913096428,0.002287999913096428
3,fp16,2,1.0,contiguous256,0,2.7791359424591064,2.171199955046177,0.002171199955046177
3,fp16,2,1.0,contiguous256,1,2.7750399112701416,2.167999930679798,0.0021679999306797983
3,fp16,2,1.0,contiguous256,2,2.7750399112701416,2.167999930679798,0.0021679999306797983
3,fp16,2,1.0,contiguous256,3,2.7740159034729004,2.1671999245882034,0.0021671999245882036
3,fp16,2,1.0,contiguous256,4,2.777087926864624,2.1695999428629875,0.0021695999428629877
3,bf16,16383,1.0,original,0,19.540992736816406,15.266400575637817,0.015266400575637818
3,bf16,16383,1.0,original,1,20.297727584838867,15.857599675655365,0.015857599675655365
3,bf16,16383,1.0,original,2,20.703231811523438,16.174399852752686,0.016174399852752687
3,bf16,16383,1.0,original,3,20.766719818115234,16.223999857902527,0.016223999857902526
3,bf16,16383,1.0,original,4,20.850688934326172,16.289600729942322,0.016289600729942323
3,bf16,16383,1.0,contiguous256,0,18.288639068603516,14.287999272346497,0.014287999272346497
3,bf16,16383,1.0,contiguous256,1,18.654207229614258,14.573599398136139,0.014573599398136138
3,bf16,16383,1.0,contiguous256,2,19.068927764892578,14.897599816322327,0.014897599816322327
3,bf16,16383,1.0,contiguous256,3,19.066879272460938,14.895999431610107,0.014895999431610107
3,bf16,16383,1.0,contiguous256,4,19.364864349365234,15.12880027294159,0.015128800272941589
3,fp16,63,1.0,original,0,3.176448106765747,2.48160008341074,0.0024816000834107397
3,fp16,63,1.0,original,1,3.171328067779541,2.4776000529527664,0.0024776000529527662
3,fp16,63,1.0,original,2,3.1723520755767822,2.478400059044361,0.002478400059044361
3,fp16,63,1.0,original,3,3.175424098968506,2.480800077319145,0.002480800077319145
3,fp16,63,1.0,original,4,3.171328067779541,2.4776000529527664,0.0024776000529527662
3,fp16,63,1.0,contiguous256,0,3.003391981124878,2.346399985253811,0.0023463999852538107
3,fp16,63,1.0,contiguous256,1,3.0003199577331543,2.343999966979027,0.0023439999669790266
3,fp16,63,1.0,contiguous256,2,3.0023679733276367,2.345599979162216,0.002345599979162216
3,fp16,63,1.0,contiguous256,3,3.0023679733276367,2.345599979162216,0.002345599979162216
3,fp16,63,1.0,contiguous256,4,3.0013439655303955,2.3447999730706215,0.0023447999730706213
3,fp16,65,1.0,original,0,3.195904016494751,2.496800012886524,0.0024968000128865243
3,fp16,65,1.0,original,1,3.1938560009002686,2.495200000703335,0.002495200000703335
3,fp16,65,1.0,original,2,3.1928319931030273,2.49439999461174,0.00249439999461174
3,fp16,65,1.0,original,3,3.191807985305786,2.4935999885201454,0.0024935999885201455
3,fp16,65,1.0,original,4,3.1928319931030273,2.49439999461174,0.00249439999461174
3,fp16,65,1.0,contiguous256,0,3.0320639610290527,2.3687999695539474,0.0023687999695539475
3,fp16,65,1.0,contiguous256,1,3.0310399532318115,2.3679999634623528,0.002367999963462353
3,fp16,65,1.0,contiguous256,2,3.0300159454345703,2.367199957370758,0.002367199957370758
3,fp16,65,1.0,contiguous256,3,3.0300159454345703,2.367199957370758,0.002367199957370758
3,fp16,65,1.0,contiguous256,4,3.027967929840088,2.3655999451875687,0.0023655999451875688
3,bf16,65,1.0,original,0,3.220479965209961,2.515999972820282,0.002515999972820282
3,bf16,65,1.0,original,1,3.220479965209961,2.515999972820282,0.002515999972820282
3,bf16,65,1.0,original,2,3.2194559574127197,2.5151999667286873,0.002515199966728687
3,bf16,65,1.0,original,3,3.2184319496154785,2.5143999606370926,0.0025143999606370925
3,bf16,65,1.0,original,4,3.2194559574127197,2.5151999667286873,0.002515199966728687
